Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.25791	0.35365	0.34782	0.52366	0.5005	0.33259	0.43126	0.56322	0.46464	0.57576	0.37792	0.25852	0.25824	0.14231	0.18337	0.36861	0.48403	0.56298	0.14445	0.34228	0.15037	0.27029	0.083833	0.19511	0.26554	0.28762	0.069704	0.0032202	0.36686	0.059003	0.3077	0.38631	0.37119	0.4396	0.14961	0.14247	0.23145	0.53073	0.67296	0.36095	0.30334	0.49605	0.44723	0.25127	0.3108	0.29565	0.42169	0.49207	0.52796	0.61586	0.6672	0.65567	0.80241	0.67293	0.57841	0.70456	0.57469	0.67266	0.72053	0.62526	0.76734	0.6122	0.69717	0.70045	0.42482	0.76602	0.63685	0.64424	0.57981	0.72505	0.58421	0.67941	0.58113	0.75648	0.6217	0.67255	0.52516	0.54334	0.62838	0.70057	0.74837	0.68521	0.75103	0.70944	0.74178	0.73072	0.50461	0.86872	0.61875	0.46387	0.57509	0.74675	0.67772	1	0.71342	0.5316	0.71034	0.73723	0.63707	0.62418	0.67978	0.74442	0.64361	0.51549	0.81317	0.58066	0.16166	0.50767	0.14383	0.48886	0.1308	0.22465	0.55214	0.25197	0.73432	0.47635	0.41655	0.62948	0.14706	0.61459	0.40134
0.50446	0.6439	0.64143	0.82495	0.77619	0.61471	0.73339	0.83873	0.45964	0.77158	0.6116	0.53565	0.5307	0.30146	0.36575	0.51987	0.76961	0.8222	0.21357	0.48803	0.28968	0.34287	0.12249	0.28313	0.44394	0.43632	0.078107	0.0059991	0.51777	0.078617	0.40204	0.39181	0.49934	0.50134	0.16246	0.18579	0.46076	0.82567	0.86761	0.64022	0.52076	0.75058	0.77275	0.41278	0.51421	0.48545	0.62458	0.7816	0.67011	0.79149	0.91904	0.91876	0.80927	0.85383	0.83463	0.91716	0.57752	0.93089	0.80354	0.86822	0.88213	0.75559	0.92378	0.90047	0.61247	0.82011	0.80104	0.94165	0.83421	0.92112	0.80226	0.92302	0.84682	0.93375	0.80669	0.88832	0.77287	0.73406	0.86615	0.93031	0.86533	0.89992	0.65742	0.82247	0.93953	0.86189	0.66447	0.90606	0.60633	0.43175	0.57485	0.97453	0.62596	0.71342	1	0.47566	0.81106	0.73657	0.74965	0.5841	0.72466	0.82014	0.82194	0.60165	0.73069	0.4643	0.28514	0.41884	0.25517	0.28529	0.23272	0.28527	0.3319	0.41588	0.89135	0.52619	0.62453	0.50308	0.26782	0.45907	0.6209
0.19405	0.23088	0.21098	0.30447	0.25945	0.18941	0.25996	0.29192	0.25609	0.36803	0.13207	0.21694	0.19172	0.12673	0.12308	0.26282	0.29393	0.33049	0.086709	0.17523	0.066492	0.16555	0.04244	0.10376	0.17304	0.20464	0.038495	0.0076436	0.25503	0.086562	0.17838	0.16228	0.11197	0.2034	0.066695	0.18304	0.10025	0.32123	0.37974	0.22123	0.20207	0.31569	0.27599	0.14909	0.15147	0.16421	0.22472	0.2511	0.35356	0.3862	0.3414	0.33399	0.4261	0.38139	0.28333	0.47156	0.20233	0.45358	0.51205	0.39797	0.46453	0.34164	0.4017	0.38688	0.20204	0.35156	0.37441	0.37335	0.30001	0.37679	0.29377	0.39532	0.30055	0.41706	0.47101	0.33971	0.29414	0.23597	0.31165	0.35254	0.54002	0.43272	0.28368	0.49753	0.47343	0.43524	0.2768	0.55706	0.38618	0.25606	0.33851	0.47584	0.32044	0.5316	0.47566	1	0.48153	0.50726	0.34057	0.413	0.35735	0.52568	0.42192	0.30058	0.37583	0.33177	0.15592	0.24972	0.086824	0.39675	0.065467	0.11745	0.32869	0.11635	0.40488	0.17856	0.25969	0.28081	0.10482	0.39905	0.18337
0.33786	0.522	0.45772	0.75256	0.51894	0.4298	0.63326	0.64549	0.32768	0.49195	0.39212	0.25272	0.27774	0.11998	0.28781	0.44087	0.48001	0.71455	0.17895	0.38232	0.11111	0.27906	0.12343	0.29572	0.19648	0.37155	0.086522	0.0012173	0.48364	0.022502	0.40139	0.35461	0.3318	0.50439	0.17551	0.064542	0.38731	0.778	0.79489	0.48343	0.40104	0.54952	0.67363	0.33711	0.29796	0.32138	0.33762	0.75318	0.42949	0.57869	0.76928	0.73107	0.88859	0.86326	0.80636	0.85977	0.65679	0.90893	0.90185	0.68638	0.76992	0.50842	0.85317	0.80525	0.54823	0.73926	0.51863	0.79593	0.83668	0.8869	0.83491	0.91014	0.8034	0.8617	0.84714	0.84664	0.8468	0.82609	0.67678	0.75286	0.66522	0.84207	0.6854	0.97511	0.93716	0.93568	0.82356	0.89498	0.8629	0.37881	0.87231	0.76144	0.68129	0.71034	0.81106	0.48153	1	0.90888	0.80876	0.90662	0.95521	0.86718	0.88793	0.818	0.55601	0.26083	0.1136	0.2185	0.10734	0.184	0.10548	0.44499	0.2005	0.2552	0.87726	0.33196	0.37816	0.29696	0.1362	0.35186	0.36998
0.19398	0.32835	0.29371	0.6033	0.4122	0.26794	0.44059	0.56046	0.22637	0.4031	0.29366	0.1807	0.17784	0.077143	0.14586	0.2653	0.37689	0.57607	0.085776	0.25172	0.080046	0.16209	0.055336	0.16871	0.14823	0.23225	0.039291	0.00069562	0.33766	0.019398	0.27301	0.48885	0.35675	0.35802	0.091111	0.054971	0.22866	0.71639	0.64703	0.30932	0.23127	0.38405	0.4886	0.17877	0.18342	0.18895	0.24741	0.54599	0.53363	0.64456	0.71782	0.71059	0.9049	0.81048	0.66397	0.7394	0.7214	0.78529	0.94176	0.53683	0.67821	0.40596	0.83869	0.83129	0.35524	0.82008	0.52815	0.67854	0.71619	0.78149	0.63179	0.80716	0.69271	0.7596	0.70457	0.74353	0.64214	0.66903	0.54607	0.68225	0.71167	0.66927	0.57759	0.96194	0.84398	0.87879	0.59739	0.82042	0.76626	0.24776	0.76632	0.75301	0.49768	0.73723	0.73657	0.50726	0.90888	1	0.61974	0.8077	0.81603	0.89457	0.74102	0.89911	0.60899	0.24651	0.088529	0.2076	0.089138	0.19612	0.09087	0.55494	0.22264	0.21958	0.88764	0.25274	0.34719	0.27583	0.10614	0.29826	0.33047
0.45267	0.59656	0.53266	0.6238	0.50138	0.53007	0.61579	0.53163	0.41954	0.50358	0.42916	0.30979	0.36773	0.17527	0.41015	0.55464	0.49243	0.60462	0.25447	0.3837	0.1426	0.33107	0.15867	0.28353	0.24375	0.36305	0.10734	0.0024844	0.3973	0.029491	0.32615	0.18938	0.25563	0.45648	0.20947	0.083214	0.43453	0.58393	0.728	0.53916	0.50366	0.60882	0.63774	0.49863	0.44192	0.45	0.43795	0.82016	0.29741	0.40092	0.64811	0.62427	0.67433	0.64811	0.70235	0.72338	0.42778	0.77113	0.60365	0.66436	0.65647	0.52839	0.68563	0.61654	0.84654	0.56977	0.41614	0.72486	0.68927	0.80937	0.83736	0.78191	0.65911	0.79952	0.7561	0.76139	0.81215	0.72968	0.81748	0.76254	0.49956	0.87373	0.78468	0.71979	0.82424	0.81513	0.9372	0.79339	0.81706	0.67511	0.80335	0.66815	0.88959	0.63707	0.74965	0.34057	0.80876	0.61974	1	0.75571	0.82961	0.58062	0.9195	0.50781	0.45309	0.31885	0.13175	0.27696	0.10763	0.23481	0.09775	0.22157	0.24328	0.22453	0.70071	0.47371	0.31393	0.37287	0.13715	0.49251	0.35179
0.22361	0.36668	0.29738	0.53636	0.32342	0.2808	0.44774	0.4209	0.23487	0.30697	0.24362	0.13373	0.15705	0.059573	0.20222	0.34291	0.28515	0.4903	0.13537	0.25337	0.049538	0.20128	0.1003	0.22499	0.099217	0.24896	0.075659	0.00047692	0.3426	0.010054	0.29159	0.23821	0.18806	0.386	0.1501	0.031969	0.26685	0.54237	0.58406	0.32673	0.28592	0.37455	0.4704	0.25772	0.18449	0.21087	0.19686	0.57933	0.24366	0.35353	0.52642	0.4891	0.73553	0.64982	0.59437	0.64399	0.51279	0.69956	0.72578	0.48618	0.56818	0.33261	0.62614	0.57451	0.44958	0.54979	0.30877	0.55792	0.62762	0.68538	0.69497	0.70295	0.59108	0.65589	0.68033	0.64016	0.70103	0.68352	0.48909	0.53724	0.44451	0.66719	0.59384	0.84369	0.74443	0.80098	0.79298	0.73056	0.90761	0.36345	0.95553	0.53592	0.65764	0.62418	0.5841	0.413	0.90662	0.8077	0.75571	1	0.91927	0.68476	0.79087	0.7306	0.38051	0.18334	0.052471	0.14819	0.05018	0.1524	0.051126	0.41518	0.15229	0.14346	0.68264	0.24855	0.2183	0.21144	0.069385	0.3111	0.20854
0.32954	0.51986	0.45123	0.73567	0.50747	0.43756	0.6335	0.62089	0.33466	0.44633	0.41963	0.21069	0.25061	0.10183	0.30703	0.44943	0.43832	0.68948	0.20995	0.41296	0.10532	0.30776	0.16051	0.34588	0.1716	0.37783	0.11476	0.00084494	0.49513	0.015695	0.43937	0.31224	0.32288	0.56789	0.22892	0.047071	0.43663	0.71019	0.77356	0.49252	0.41661	0.53818	0.65867	0.36774	0.30549	0.33351	0.31762	0.76697	0.33329	0.48756	0.7221	0.66949	0.85242	0.82567	0.81002	0.80378	0.66982	0.84444	0.80534	0.65543	0.73342	0.48991	0.77761	0.72853	0.57772	0.68271	0.44978	0.74617	0.82445	0.86286	0.87405	0.86323	0.78727	0.82602	0.77292	0.82268	0.85774	0.88049	0.65103	0.70394	0.5635	0.80659	0.7238	0.89314	0.86968	0.87412	0.86972	0.83746	0.84603	0.40287	0.88721	0.66309	0.73906	0.67978	0.72466	0.35735	0.95521	0.81603	0.82961	0.91927	1	0.78884	0.83605	0.76287	0.51412	0.2372	0.089804	0.20507	0.09659	0.15337	0.10002	0.4063	0.17465	0.2503	0.80485	0.3617	0.33511	0.28873	0.12183	0.33507	0.34559
0.28874	0.4454	0.42131	0.76846	0.62141	0.40348	0.59293	0.76628	0.33325	0.56852	0.45583	0.27326	0.27498	0.13707	0.22538	0.35962	0.54301	0.7605	0.15279	0.43174	0.16192	0.28268	0.10533	0.28375	0.25149	0.38192	0.077969	0.0018863	0.54599	0.038124	0.45845	0.49862	0.47428	0.54185	0.16257	0.094334	0.34951	0.8181	0.77716	0.46848	0.35089	0.5515	0.6329	0.25415	0.28353	0.29495	0.37035	0.60545	0.6288	0.80363	0.84214	0.81132	0.93054	0.93209	0.78471	0.86797	0.76366	0.85763	0.95633	0.70067	0.85172	0.59003	0.88549	0.89461	0.37112	0.82542	0.71509	0.80061	0.81874	0.84351	0.7077	0.8599	0.81386	0.84073	0.72767	0.81264	0.6841	0.73458	0.59425	0.73381	0.8661	0.7241	0.56971	0.91502	0.86841	0.8108	0.55592	0.87251	0.59093	0.25791	0.59798	0.81719	0.49288	0.74442	0.82014	0.52568	0.86718	0.89457	0.58062	0.68476	0.78884	1	0.66287	0.78391	0.74391	0.32655	0.1686	0.28673	0.18581	0.20604	0.18817	0.40901	0.2502	0.37449	0.87816	0.35217	0.52549	0.36478	0.20048	0.32213	0.47705
0.42858	0.59646	0.53091	0.68517	0.491	0.48744	0.63975	0.57579	0.35882	0.51736	0.39453	0.33593	0.36942	0.16462	0.34502	0.51105	0.51718	0.65055	0.18746	0.33553	0.1249	0.26101	0.11081	0.24704	0.23571	0.33986	0.070655	0.0019324	0.38807	0.02869	0.29877	0.25994	0.27796	0.40054	0.14522	0.081634	0.39658	0.70013	0.76293	0.50836	0.45452	0.58249	0.68054	0.41603	0.38028	0.38748	0.41107	0.81449	0.3781	0.48043	0.70294	0.68946	0.73393	0.71182	0.73972	0.79298	0.48148	0.86542	0.73022	0.69433	0.69481	0.5131	0.77771	0.70847	0.72051	0.64803	0.46595	0.78205	0.75338	0.8425	0.82297	0.85955	0.72831	0.82626	0.86548	0.80999	0.84917	0.73958	0.79371	0.79105	0.56594	0.88799	0.73062	0.83915	0.90298	0.93312	0.87893	0.84083	0.88044	0.5235	0.83796	0.76523	0.7695	0.64361	0.82194	0.42192	0.88793	0.74102	0.9195	0.79087	0.83605	0.66287	1	0.63563	0.47317	0.2966	0.12904	0.23958	0.095117	0.21985	0.084855	0.33865	0.21914	0.20948	0.8121	0.36893	0.34532	0.32202	0.12536	0.42829	0.35124
0.14179	0.27893	0.24035	0.57396	0.33464	0.21685	0.39999	0.50421	0.14042	0.27413	0.26914	0.11731	0.12271	0.041966	0.11387	0.19545	0.28116	0.51389	0.062382	0.20437	0.052829	0.11338	0.046295	0.15946	0.087957	0.18427	0.03009	0.00017826	0.29029	0.0066905	0.24435	0.45231	0.32866	0.3139	0.074101	0.021902	0.23186	0.72565	0.54866	0.25737	0.17975	0.29379	0.45404	0.13818	0.12885	0.14022	0.16461	0.51266	0.41988	0.5457	0.64796	0.64148	0.81953	0.77017	0.64632	0.62466	0.78237	0.69559	0.84521	0.42338	0.54633	0.28926	0.77315	0.76521	0.27815	0.71408	0.40498	0.59859	0.72152	0.70118	0.6007	0.7491	0.69496	0.65006	0.61202	0.70046	0.63222	0.70554	0.43645	0.57851	0.54136	0.54491	0.46275	0.88736	0.7341	0.80129	0.54618	0.64756	0.66501	0.14491	0.70759	0.61115	0.35938	0.51549	0.60165	0.30058	0.818	0.89911	0.50781	0.7306	0.76287	0.78391	0.63563	1	0.46074	0.13128	0.048322	0.1081	0.055805	0.086346	0.062915	0.7684	0.10455	0.17596	0.83076	0.16792	0.25595	0.15497	0.067105	0.15556	0.25069
0.25998	0.35622	0.38633	0.57806	0.65897	0.37881	0.45988	0.71968	0.45718	0.6652	0.54721	0.33052	0.3153	0.18861	0.17969	0.31703	0.60966	0.64684	0.1394	0.42942	0.28779	0.28446	0.081952	0.21414	0.38135	0.32977	0.06316	0.0045317	0.4216	0.081805	0.36368	0.48357	0.61593	0.48668	0.14359	0.183	0.27527	0.61183	0.68543	0.40487	0.302	0.53918	0.48828	0.22561	0.36513	0.3331	0.53161	0.47031	0.77467	0.86645	0.79489	0.80178	0.76829	0.72987	0.62742	0.69465	0.66619	0.63836	0.66962	0.64555	0.7956	0.71326	0.75171	0.79751	0.33968	0.8261	0.88754	0.70995	0.62421	0.72118	0.53353	0.67087	0.64656	0.759	0.53687	0.70458	0.46946	0.53507	0.62986	0.7527	0.88673	0.60671	0.62212	0.60113	0.68163	0.61	0.35327	0.76641	0.37117	0.27983	0.34443	0.79563	0.44744	0.81317	0.73069	0.37583	0.55601	0.60899	0.45309	0.38051	0.51412	0.74391	0.47317	0.46074	1	0.58317	0.25949	0.54092	0.26461	0.35646	0.24825	0.19771	0.48934	0.39374	0.73308	0.48117	0.57216	0.64939	0.22397	0.41796	0.58505
0.28479	0.26722	0.31115	0.28859	0.46056	0.32034	0.27957	0.39402	0.50328	0.61294	0.37582	0.41835	0.38225	0.35342	0.16805	0.30036	0.49716	0.3339	0.13911	0.28481	0.33117	0.25204	0.061506	0.11137	0.51416	0.21058	0.050563	0.03416	0.238	0.289	0.17696	0.17278	0.27456	0.2531	0.10004	0.46154	0.1593	0.2405	0.38103	0.31889	0.28735	0.45138	0.27618	0.21812	0.41661	0.33137	0.58763	0.24931	0.37462	0.39853	0.37089	0.38027	0.33463	0.29846	0.27743	0.38382	0.18903	0.33183	0.27884	0.48337	0.49927	0.62528	0.32959	0.34039	0.27759	0.38098	0.539	0.37898	0.25722	0.35553	0.28249	0.31557	0.2811	0.40691	0.28673	0.32555	0.22239	0.21248	0.43964	0.42531	0.51125	0.38418	0.38263	0.25742	0.35287	0.31208	0.19433	0.46166	0.19151	0.45462	0.16145	0.49317	0.38783	0.58066	0.4643	0.33177	0.26083	0.24651	0.31885	0.18334	0.2372	0.32655	0.2966	0.13128	0.58317	1	0.37929	0.91099	0.28407	0.73675	0.22246	0.04023	0.79884	0.26732	0.32595	0.65639	0.46776	0.94382	0.23647	0.75632	0.40856
0.34452	0.28304	0.35567	0.23378	0.43431	0.39541	0.26461	0.3169	0.31768	0.54831	0.31948	0.58245	0.5306	0.71581	0.2567	0.22624	0.534	0.28985	0.15989	0.31781	0.69188	0.26094	0.070344	0.11766	0.80449	0.28529	0.048724	0.13153	0.26661	0.47875	0.17718	0.069285	0.19632	0.19235	0.079688	0.56563	0.19459	0.18754	0.25986	0.36574	0.30927	0.41132	0.26352	0.19579	0.43751	0.35013	0.59095	0.17873	0.24804	0.2757	0.23748	0.23739	0.14553	0.17806	0.19121	0.2473	0.075731	0.19986	0.14101	0.3436	0.29259	0.45676	0.17668	0.18048	0.17483	0.15077	0.38706	0.26572	0.16747	0.19039	0.15273	0.17579	0.1743	0.21966	0.16661	0.18201	0.13172	0.11212	0.25807	0.23109	0.31785	0.21656	0.14109	0.11303	0.187	0.12742	0.089369	0.20956	0.053541	0.16854	0.043789	0.26434	0.13679	0.16166	0.28514	0.15592	0.1136	0.088529	0.13175	0.052471	0.089804	0.1686	0.12904	0.048322	0.25949	0.37929	1	0.33838	0.65712	0.16933	0.44967	0.011017	0.19289	0.42261	0.14801	0.31082	0.54264	0.35011	0.65207	0.2512	0.48764
0.25388	0.22375	0.27204	0.25325	0.45794	0.28875	0.23856	0.36555	0.44629	0.57549	0.36198	0.39903	0.34789	0.36058	0.14432	0.24883	0.4577	0.28886	0.12288	0.26356	0.35869	0.22902	0.054743	0.090637	0.50889	0.1746	0.043378	0.038357	0.1968	0.30643	0.15363	0.16975	0.28841	0.221	0.087754	0.47225	0.14053	0.19973	0.32847	0.28106	0.24677	0.402	0.23029	0.18861	0.39712	0.29195	0.55363	0.21612	0.35994	0.36468	0.34663	0.3562	0.28109	0.26277	0.2456	0.33525	0.16867	0.2873	0.23417	0.43151	0.43627	0.5849	0.29643	0.31193	0.25034	0.35964	0.51451	0.33593	0.21997	0.31793	0.24437	0.27446	0.2438	0.36151	0.21858	0.27876	0.18354	0.18385	0.40235	0.39211	0.47256	0.33608	0.31412	0.21425	0.30227	0.25185	0.16832	0.39247	0.1551	0.3983	0.13405	0.44433	0.34001	0.50767	0.41884	0.24972	0.2185	0.2076	0.27696	0.14819	0.20507	0.28673	0.23958	0.1081	0.54092	0.91099	0.33838	1	0.33528	0.65317	0.27975	0.030886	0.79951	0.28991	0.27824	0.71272	0.4446	0.94934	0.24755	0.65636	0.42283
0.23132	0.20761	0.27105	0.24467	0.49673	0.33202	0.234	0.36515	0.20424	0.46341	0.38474	0.38701	0.3425	0.49608	0.17908	0.13927	0.44863	0.27111	0.11764	0.32411	0.73474	0.2127	0.065476	0.10572	0.64193	0.21066	0.04206	0.052992	0.25185	0.28358	0.18711	0.1167	0.3281	0.2035	0.075951	0.31389	0.20237	0.17821	0.22391	0.32075	0.22996	0.3312	0.22296	0.12863	0.32886	0.23621	0.43519	0.15094	0.23258	0.27971	0.24837	0.24232	0.15074	0.1913	0.19749	0.22318	0.10357	0.17868	0.14044	0.30092	0.27178	0.40014	0.17389	0.19046	0.12439	0.17591	0.37831	0.23813	0.16903	0.18285	0.14562	0.1643	0.17837	0.19786	0.10729	0.1651	0.11268	0.12299	0.20015	0.2017	0.30929	0.16949	0.10514	0.10807	0.16187	0.10679	0.078501	0.17386	0.042158	0.10615	0.040104	0.23556	0.10887	0.14383	0.25517	0.086824	0.10734	0.089138	0.10763	0.05018	0.09659	0.18581	0.095117	0.055805	0.26461	0.28407	0.65712	0.33528	1	0.095208	0.92922	0.014158	0.14374	0.75293	0.14069	0.39317	0.65386	0.32596	0.85721	0.17025	0.63574
0.12268	0.11271	0.12378	0.12276	0.18404	0.12277	0.11335	0.16122	0.28353	0.31179	0.12144	0.19462	0.16331	0.15717	0.065018	0.15618	0.21899	0.14762	0.052764	0.099937	0.098722	0.10555	0.018877	0.035977	0.21994	0.082632	0.017736	0.022561	0.09054	0.20337	0.06326	0.089823	0.098672	0.10116	0.036341	0.34655	0.046772	0.11607	0.19847	0.12253	0.11765	0.2086	0.11773	0.097885	0.17146	0.13707	0.27309	0.1263	0.2415	0.21896	0.19194	0.2054	0.21415	0.15948	0.12821	0.21647	0.094339	0.1941	0.18658	0.24143	0.27266	0.30655	0.19887	0.20036	0.1732	0.24012	0.28152	0.19759	0.12283	0.20651	0.14539	0.1819	0.13089	0.24498	0.18863	0.17798	0.11765	0.1009	0.27083	0.26121	0.32929	0.24463	0.26204	0.18156	0.22922	0.21616	0.13045	0.32299	0.17531	0.38777	0.13937	0.31538	0.28564	0.48886	0.28529	0.39675	0.184	0.19612	0.23481	0.1524	0.15337	0.20604	0.21985	0.086346	0.35646	0.73675	0.16933	0.65317	0.095208	1	0.066733	0.024503	0.90309	0.086002	0.20668	0.33624	0.18975	0.65044	0.083833	0.73057	0.16301
0.17453	0.17006	0.22003	0.23804	0.46814	0.27703	0.20973	0.36024	0.1495	0.3781	0.37943	0.27985	0.24873	0.34009	0.13811	0.10558	0.36965	0.24799	0.091065	0.29022	0.60278	0.17055	0.056822	0.094564	0.48059	0.1677	0.035169	0.024177	0.22776	0.1696	0.17604	0.14291	0.37816	0.19351	0.067257	0.19266	0.19161	0.17259	0.19949	0.27589	0.18442	0.27453	0.19755	0.0988	0.25225	0.17905	0.33059	0.1364	0.20899	0.26589	0.24112	0.23325	0.15216	0.19192	0.19349	0.20329	0.11827	0.16586	0.13844	0.26364	0.24725	0.33597	0.16938	0.19004	0.10168	0.18202	0.34048	0.21754	0.16757	0.17485	0.14067	0.15736	0.17688	0.18283	0.089534	0.15643	0.10583	0.12831	0.16987	0.18233	0.28451	0.14734	0.09021	0.10749	0.14975	0.10086	0.07456	0.15573	0.039693	0.080546	0.040428	0.21519	0.094841	0.1308	0.23272	0.065467	0.10548	0.09087	0.09775	0.051126	0.10002	0.18817	0.084855	0.062915	0.24825	0.22246	0.44967	0.27975	0.92922	0.066733	1	0.017763	0.11106	0.81532	0.13771	0.37641	0.62331	0.27385	0.77521	0.13018	0.62129
0.045067	0.10963	0.090435	0.2902	0.1285	0.074499	0.17652	0.24206	0.036722	0.096825	0.11136	0.038671	0.038813	0.0098864	0.032421	0.062844	0.10637	0.23117	0.014101	0.06311	0.013662	0.027072	0.01092	0.053146	0.02414	0.05529	0.0060189	1.4945e-05	0.10336	0.0011226	0.083446	0.34036	0.17457	0.10935	0.017743	0.004217	0.095121	0.41876	0.24142	0.092522	0.057762	0.10229	0.20946	0.041333	0.0377	0.04057	0.05051	0.23689	0.21079	0.27093	0.31979	0.32585	0.44178	0.40165	0.32572	0.29122	0.50766	0.35343	0.48797	0.17574	0.23956	0.10004	0.41985	0.42214	0.099581	0.41627	0.17227	0.2825	0.39058	0.34253	0.28979	0.39451	0.38303	0.29836	0.30091	0.35734	0.32659	0.38453	0.18019	0.26957	0.23941	0.23441	0.1979	0.52094	0.37009	0.47364	0.25823	0.29429	0.37684	0.041572	0.41773	0.30982	0.13405	0.22465	0.28527	0.11745	0.44499	0.55494	0.22157	0.41518	0.4063	0.40901	0.33865	0.7684	0.19771	0.04023	0.011017	0.030886	0.014158	0.024503	0.017763	1	0.029782	0.064238	0.49155	0.053596	0.10626	0.046969	0.017656	0.04704	0.095942
0.12895	0.12253	0.1415	0.15174	0.24905	0.14364	0.13247	0.21581	0.32109	0.37176	0.17365	0.2178	0.17999	0.174	0.069318	0.15865	0.2691	0.18392	0.059347	0.13368	0.14899	0.12679	0.023025	0.044694	0.27236	0.098369	0.020745	0.020427	0.10972	0.21004	0.083506	0.14083	0.174	0.13348	0.045219	0.36484	0.05946	0.14271	0.238	0.1422	0.12666	0.24018	0.13652	0.10374	0.20605	0.15824	0.33178	0.14763	0.33479	0.3024	0.25829	0.27496	0.25987	0.20352	0.1644	0.25171	0.13883	0.2225	0.21548	0.27889	0.32312	0.37634	0.25146	0.26312	0.18673	0.32629	0.38545	0.24338	0.15456	0.25497	0.17028	0.21827	0.16607	0.29778	0.19408	0.22025	0.1333	0.12849	0.32095	0.32642	0.41413	0.27282	0.30025	0.20297	0.26142	0.23311	0.1381	0.36128	0.17315	0.34935	0.14175	0.37509	0.29699	0.55214	0.3319	0.32869	0.2005	0.22264	0.24328	0.15229	0.17465	0.2502	0.21914	0.10455	0.48934	0.79884	0.19289	0.79951	0.14374	0.90309	0.11106	0.029782	1	0.13016	0.24867	0.41844	0.24672	0.78274	0.11099	0.66011	0.24035
0.27184	0.32632	0.38133	0.47456	0.6607	0.44738	0.40846	0.60502	0.22031	0.53933	0.57182	0.34013	0.33133	0.32428	0.24008	0.19028	0.55239	0.47089	0.14062	0.4381	0.56909	0.24743	0.094315	0.18518	0.52227	0.28515	0.057767	0.0093974	0.39994	0.10143	0.31069	0.27759	0.58858	0.35488	0.117	0.13824	0.37136	0.38717	0.3998	0.45966	0.30783	0.43722	0.40313	0.17679	0.35455	0.27505	0.44234	0.30837	0.31443	0.42716	0.44692	0.42848	0.33829	0.4023	0.41428	0.40157	0.28482	0.34912	0.31728	0.44973	0.44856	0.48995	0.34374	0.37183	0.21452	0.34836	0.4854	0.41789	0.37484	0.36384	0.31255	0.33983	0.37674	0.3628	0.218	0.33776	0.25961	0.30665	0.32193	0.3465	0.44473	0.29684	0.21749	0.25777	0.32265	0.249	0.18959	0.31494	0.11555	0.14649	0.1188	0.38279	0.20799	0.25197	0.41588	0.11635	0.2552	0.21958	0.22453	0.14346	0.2503	0.37449	0.20948	0.17596	0.39374	0.26732	0.42261	0.28991	0.75293	0.086002	0.81532	0.064238	0.13016	1	0.30564	0.47229	0.80816	0.33148	0.78345	0.20005	0.7958
