Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.15748	0.29219	0.20796	0.20713	0.43383	0.57244	0.25461	0.34601	0.59883	0.47256	0.47967	0.19114	0.14109	0.32977	0.61102	0.52162	0.57891	0.3878	0.2176	0.25208	0.4754	0.13531	0.04164	0.42905	0.019391	0.11359	0.1105	0.59848	0.091948	0.084363	0.37935	0.19399	0.51255	0.094218	0.50477	0.43344	0.01667	0.013615	0.278	0.54421	0.42006	0.53844	0.28736	0.32696	0.33181	0.49668	0.34532	0.43323	0.3927	0.58982	0.58551	0.089307	0.21324	0.46733	0.34495	0.2247	0.47648	0.32542	0.43698	0.3335	0.27625	0.7605	0.76353	0.35579	0.4769	0.48553	0.2951	0.74383	0.58284	0.73808	0.53394	0.59284	0.52313	0.77162	0.6079	0.58971	0.59119	0.79877	0.62268	0.56498	0.38116	0.5982	0.64724	0.64563	0.60295	0.61332	0.49607	0.59266	0.42098	0.6975	0.82722	0.75288	0.85299	0.85567	0.82537	0.74804	0.52763	0.9028	0.47986	0.39261	0.97124	0.91053	0.86605	0.7457	0.87462	0.95981	0.77451	0.521	0.96391	0.90596	0.58457	0.68616	1	0.73254	0.42084	0.20573	0.26931	0.087924	0.12377	0.12826	0.19548	0.22589	0.27947	0.0033609	0.004892	0.20422	0.3012	0.36064	0.49607	0.59717	0.37759	0.5467	0.57944	0.40251	0.51709	0.078667	0.10122	0.37486	0.4867	0.0038878	0.005931	0.010758	0.30886
0.39579	0.56144	0.46212	0.44062	0.61527	0.64563	0.51691	0.58523	0.42953	0.26676	0.2654	0.23556	0.23587	0.15354	0.46832	0.42172	0.47449	0.26553	0.28572	0.35634	0.5179	0.16256	0.061751	0.34093	0.042343	0.088869	0.085953	0.46382	0.07402	0.061753	0.40948	0.11479	0.50344	0.078961	0.32217	0.27618	0.023022	0.019692	0.27481	0.46112	0.51549	0.61187	0.47308	0.50336	0.55335	0.51727	0.53717	0.56372	0.52265	0.63996	0.31775	0.04468	0.13166	0.26082	0.18048	0.31587	0.37068	0.36852	0.47069	0.36026	0.28476	0.55279	0.6705	0.24618	0.30912	0.39441	0.25298	0.45009	0.40629	0.43939	0.33621	0.61653	0.58029	0.45251	0.33502	0.32733	0.37611	0.52798	0.34798	0.30924	0.19521	0.32258	0.36365	0.32342	0.31245	0.34417	0.28504	0.32192	0.25877	0.36011	0.59206	0.58752	0.54415	0.53127	0.5409	0.43189	0.33393	0.77194	0.2776	0.16751	0.78443	0.6959	0.73773	0.75956	0.90705	0.69321	0.91116	0.36668	0.84665	0.86674	0.34107	0.92382	0.73254	1	0.7064	0.24667	0.26921	0.12115	0.14659	0.17498	0.21888	0.29182	0.30328	0.0064808	0.0085855	0.28555	0.30057	0.37684	0.39366	0.38281	0.36151	0.46184	0.53894	0.3681	0.39615	0.10593	0.12153	0.33562	0.40941	0.0078556	0.0097393	0.016769	0.31469
0.19688	0.28358	0.21878	0.20497	0.29905	0.27654	0.26136	0.32466	0.12615	0.070468	0.067676	0.071305	0.082597	0.039957	0.14532	0.13362	0.15558	0.076059	0.085675	0.12705	0.17885	0.038196	0.014838	0.08833	0.011838	0.021285	0.023785	0.14495	0.021489	0.013648	0.11389	0.024523	0.14707	0.019159	0.11391	0.10479	0.0072389	0.0062072	0.075384	0.14281	0.19156	0.24655	0.22248	0.24719	0.26498	0.23366	0.26345	0.3014	0.25868	0.3876	0.097962	0.061961	0.10637	0.10647	0.070999	0.1134	0.11125	0.1423	0.16619	0.12417	0.099498	0.19532	0.25468	0.07186	0.084381	0.13773	0.089301	0.18411	0.10541	0.17663	0.10453	0.23528	0.51439	0.20322	0.14929	0.15338	0.15247	0.21543	0.15576	0.12265	0.039264	0.16371	0.14444	0.12901	0.14447	0.14399	0.10022	0.14594	0.059908	0.1456	0.30548	0.26349	0.27243	0.23987	0.31316	0.25016	0.083382	0.51666	0.061281	0.033953	0.41801	0.51454	0.37275	0.67529	0.68704	0.36487	0.80032	0.090701	0.521	0.65906	0.08632	0.82	0.42084	0.7064	1	0.22955	0.21852	0.16844	0.17414	0.19989	0.21553	0.23631	0.20355	0.022509	0.024225	0.23327	0.20425	0.18664	0.17348	0.15129	0.21223	0.2506	0.58105	0.18107	0.17474	0.14549	0.14027	0.159	0.18166	0.028158	0.027184	0.065956	0.23957
0.071951	0.14768	0.10292	0.10912	0.23685	0.24621	0.13867	0.19654	0.10013	0.11196	0.099159	0.064764	0.044287	0.072981	0.095738	0.086073	0.089731	0.067786	0.066268	0.064908	0.13981	0.045672	0.017078	0.10592	0.0084283	0.02974	0.022492	0.089739	0.02015	0.02676	0.079143	0.048587	0.084266	0.028913	0.085887	0.07373	0.006644	0.0058306	0.11041	0.074212	0.21663	0.21252	0.24489	0.2658	0.21982	0.36057	0.24029	0.30683	0.29151	0.31424	0.071038	0.018601	0.042327	0.066572	0.068036	0.10325	0.11389	0.089874	0.12374	0.13247	0.094247	0.10848	0.12435	0.096414	0.11284	0.11511	0.090935	0.098322	0.065069	0.099819	0.056729	0.073238	0.1104	0.076612	0.055248	0.064786	0.074242	0.083471	0.052354	0.065847	0.028251	0.050039	0.063111	0.059487	0.047626	0.063217	0.07464	0.069532	0.027492	0.070399	0.11018	0.11343	0.09737	0.10396	0.079514	0.089493	0.046368	0.33002	0.044706	0.058346	0.19045	0.20107	0.23264	0.3186	0.23312	0.17507	0.34568	0.067131	0.20395	0.22209	0.053638	0.20691	0.20573	0.24667	0.22955	1	0.80137	0.8488	0.70132	0.73687	0.72791	0.88567	0.79749	0.17496	0.18126	0.8523	0.80184	0.5573	0.48827	0.15682	0.65289	0.55489	0.31095	0.57637	0.47105	0.83886	0.75569	0.55254	0.495	0.17566	0.17293	0.082828	0.79535
0.071392	0.16761	0.10236	0.10689	0.26942	0.30988	0.14936	0.2257	0.13129	0.14666	0.14776	0.056871	0.033261	0.084756	0.11391	0.096168	0.10178	0.077758	0.062501	0.055404	0.16514	0.043283	0.013478	0.11533	0.0052458	0.029671	0.020675	0.11174	0.017064	0.027835	0.091374	0.060996	0.10843	0.02729	0.0854	0.069107	0.0036482	0.0030668	0.13121	0.090684	0.25132	0.26075	0.2366	0.2446	0.23451	0.40671	0.23595	0.28022	0.27848	0.28984	0.099442	0.018554	0.043208	0.079782	0.086787	0.092469	0.13114	0.079218	0.12347	0.14346	0.084068	0.18076	0.17225	0.10506	0.14662	0.1239	0.085141	0.124	0.088115	0.12744	0.066152	0.088778	0.10081	0.1004	0.066123	0.075508	0.086924	0.10836	0.064389	0.078777	0.040842	0.060124	0.075586	0.075633	0.057907	0.076532	0.090468	0.080874	0.035115	0.091771	0.13057	0.12787	0.13034	0.14401	0.099141	0.11276	0.061895	0.37592	0.08222	0.092049	0.2505	0.28662	0.27756	0.35087	0.28394	0.26071	0.37445	0.083352	0.25961	0.27492	0.09064	0.23766	0.26931	0.26921	0.21852	0.80137	1	0.60721	0.84566	0.50938	0.75045	0.63865	0.86298	0.1043	0.17082	0.57957	0.89089	0.43517	0.58038	0.31625	0.51107	0.65456	0.47147	0.48735	0.57828	0.58317	0.8213	0.45759	0.56387	0.11062	0.18472	0.070737	0.622
0.027922	0.062253	0.040504	0.043391	0.10151	0.09667	0.058991	0.090081	0.029835	0.035153	0.029918	0.020928	0.015043	0.023146	0.029537	0.027353	0.02888	0.021085	0.020408	0.022199	0.049011	0.012401	0.0046894	0.032023	0.0024425	0.008673	0.0071066	0.028908	0.0066542	0.0076344	0.023184	0.013429	0.024979	0.008629	0.031006	0.0282	0.0023095	0.0020409	0.03347	0.022508	0.084805	0.085587	0.10734	0.12145	0.09191	0.16029	0.10783	0.15121	0.13635	0.16534	0.020264	0.011457	0.020379	0.022194	0.023685	0.040221	0.037821	0.034515	0.044413	0.050683	0.035648	0.035123	0.041983	0.033113	0.035741	0.042083	0.035519	0.032412	0.016661	0.032835	0.016049	0.024807	0.056472	0.024888	0.017542	0.021698	0.023169	0.026725	0.016306	0.020709	0.0060173	0.016809	0.019284	0.018662	0.015418	0.019595	0.02277	0.024197	0.0059744	0.021561	0.040102	0.041497	0.034169	0.035607	0.029712	0.033193	0.011962	0.16989	0.010448	0.014441	0.07559	0.10097	0.10238	0.1997	0.11415	0.0711	0.19864	0.017051	0.087919	0.1092	0.013254	0.11617	0.087924	0.12115	0.16844	0.8488	0.60721	1	0.72252	0.69349	0.60883	0.65751	0.53731	0.42238	0.38406	0.63598	0.54088	0.27933	0.22477	0.060526	0.36823	0.28025	0.21407	0.29146	0.21563	0.99531	0.79559	0.27301	0.22705	0.41537	0.35776	0.13972	0.54422
0.033284	0.084204	0.047033	0.048732	0.13034	0.13741	0.074834	0.1198	0.041451	0.046813	0.047583	0.01772	0.010842	0.025043	0.036959	0.031574	0.034525	0.023865	0.019404	0.018647	0.061262	0.01202	0.0035485	0.036121	0.0014312	0.0079194	0.00565	0.038809	0.0047772	0.0073294	0.029823	0.016359	0.037009	0.0074464	0.029552	0.024602	0.001009	0.00084898	0.042892	0.029047	0.10654	0.11354	0.11535	0.11918	0.11263	0.19624	0.11393	0.14218	0.13575	0.15134	0.029866	0.0114	0.020734	0.026957	0.032224	0.034637	0.042238	0.027912	0.042955	0.054135	0.02884	0.066246	0.063124	0.033183	0.045732	0.042558	0.029525	0.042116	0.024109	0.04343	0.018674	0.032935	0.051715	0.034233	0.021149	0.02513	0.028141	0.036643	0.020583	0.024704	0.0091329	0.020205	0.023399	0.023811	0.018585	0.024277	0.027835	0.027734	0.0080181	0.028885	0.049054	0.047102	0.049099	0.053346	0.039068	0.043614	0.016485	0.20016	0.022658	0.023656	0.10844	0.16133	0.12661	0.22683	0.15318	0.12048	0.23271	0.022015	0.12172	0.14717	0.025775	0.14904	0.12377	0.14659	0.17414	0.70132	0.84566	0.72252	1	0.50651	0.70518	0.49243	0.64583	0.25849	0.41682	0.44473	0.66513	0.22238	0.29155	0.14853	0.28807	0.36303	0.37851	0.25281	0.28671	0.6922	0.97317	0.22764	0.2822	0.27647	0.44599	0.13199	0.43371
0.065538	0.12704	0.090692	0.095674	0.18879	0.17792	0.12211	0.17121	0.066688	0.06327	0.056059	0.043174	0.032602	0.043685	0.064749	0.060152	0.064046	0.04524	0.04451	0.045457	0.079786	0.030066	0.011622	0.065123	0.0064394	0.01686	0.012663	0.053434	0.011675	0.014751	0.051656	0.02531	0.053374	0.016675	0.050627	0.043347	0.0045372	0.00406	0.077248	0.043172	0.11974	0.11227	0.21852	0.23112	0.18973	0.28384	0.20396	0.25899	0.24148	0.24672	0.054596	0.045846	0.087033	0.075449	0.09365	0.04342	0.052249	0.045792	0.061769	0.050877	0.047242	0.046565	0.055883	0.043344	0.048893	0.055059	0.043334	0.078954	0.03292	0.080779	0.044292	0.039236	0.13588	0.059722	0.050389	0.062396	0.072674	0.061863	0.047056	0.06085	0.01671	0.046861	0.052408	0.047953	0.041712	0.057629	0.070485	0.067355	0.017396	0.052019	0.089483	0.087735	0.075191	0.078562	0.062872	0.077206	0.025678	0.23507	0.020287	0.026359	0.11419	0.1308	0.13981	0.22694	0.15223	0.10631	0.26808	0.035838	0.12771	0.14296	0.025795	0.1498	0.12826	0.17498	0.19989	0.73687	0.50938	0.69349	0.50651	1	0.8303	0.84114	0.65851	0.18519	0.17195	0.82712	0.64389	0.48799	0.36543	0.062355	0.59089	0.44468	0.20074	0.48741	0.34171	0.68923	0.56547	0.45745	0.38114	0.18546	0.15467	0.2031	0.79487
0.072594	0.16077	0.10212	0.10647	0.24517	0.25779	0.14707	0.21948	0.10258	0.099843	0.098465	0.045883	0.029377	0.062556	0.090833	0.079146	0.084976	0.0616	0.050214	0.046071	0.11016	0.034361	0.011207	0.085429	0.0049077	0.020556	0.014211	0.077386	0.012118	0.018854	0.068884	0.038708	0.078492	0.019338	0.06061	0.049049	0.0031429	0.0027024	0.10808	0.061215	0.1632	0.16032	0.24591	0.25027	0.23311	0.3758	0.2333	0.27851	0.27201	0.26965	0.089793	0.052252	0.10177	0.10592	0.13871	0.047647	0.073263	0.049145	0.074685	0.066829	0.051826	0.089501	0.090758	0.058347	0.077456	0.072006	0.049978	0.11782	0.0537	0.12184	0.061655	0.054436	0.14253	0.091837	0.071428	0.086334	0.10042	0.09387	0.068373	0.08668	0.02903	0.066496	0.074586	0.072536	0.060197	0.08278	0.10175	0.093016	0.026708	0.081488	0.12445	0.11606	0.11711	0.12653	0.09071	0.11424	0.040738	0.31391	0.043556	0.051227	0.17539	0.21036	0.19508	0.28783	0.21351	0.18024	0.33511	0.054103	0.18876	0.20386	0.051029	0.19262	0.19548	0.21888	0.21553	0.72791	0.75045	0.60883	0.70518	0.8303	1	0.7466	0.84663	0.13304	0.18599	0.69565	0.85116	0.47548	0.52182	0.14271	0.57754	0.6235	0.3382	0.51165	0.50396	0.59233	0.72162	0.47581	0.52249	0.13873	0.18728	0.19602	0.76673
0.12522	0.22387	0.1735	0.18314	0.33348	0.33379	0.21582	0.27955	0.14936	0.14874	0.13057	0.11085	0.08184	0.10058	0.1451	0.13383	0.13836	0.10383	0.11521	0.11038	0.19005	0.085554	0.03512	0.16236	0.019408	0.047892	0.034955	0.12477	0.031616	0.04274	0.12947	0.070779	0.12857	0.04738	0.11433	0.096273	0.012963	0.011621	0.18005	0.10769	0.27338	0.25116	0.37939	0.39949	0.33482	0.47995	0.35628	0.42641	0.41347	0.39323	0.11019	0.029455	0.077076	0.11502	0.12197	0.12636	0.14134	0.11835	0.16162	0.14574	0.12409	0.11593	0.14112	0.11748	0.13381	0.13916	0.11116	0.14444	0.092228	0.14683	0.095168	0.09624	0.167	0.109	0.087275	0.10246	0.12599	0.12031	0.082279	0.10667	0.046834	0.076313	0.098825	0.088084	0.072159	0.10151	0.12622	0.10823	0.048095	0.10032	0.15567	0.16347	0.13081	0.13998	0.10514	0.12137	0.068561	0.36097	0.05804	0.074447	0.21738	0.19754	0.26291	0.31303	0.24881	0.18995	0.37603	0.10121	0.22799	0.23242	0.06997	0.22205	0.22589	0.29182	0.23631	0.88567	0.63865	0.65751	0.49243	0.84114	0.7466	1	0.81754	0.10025	0.097341	0.99153	0.79651	0.76428	0.58442	0.13538	0.82857	0.64372	0.24638	0.75133	0.55387	0.65266	0.54807	0.72452	0.61123	0.1003	0.088385	0.077361	0.92709
0.12126	0.25414	0.17358	0.1827	0.38756	0.42798	0.23464	0.32234	0.20202	0.21357	0.2087	0.1069	0.066516	0.13174	0.17923	0.15701	0.16343	0.12813	0.11607	0.10031	0.23524	0.088758	0.030786	0.19462	0.013332	0.053559	0.035845	0.16248	0.030172	0.050546	0.15605	0.099146	0.16906	0.050731	0.12197	0.097653	0.0083218	0.0071941	0.22863	0.13369	0.33926	0.32252	0.3909	0.39648	0.36657	0.58116	0.37254	0.42203	0.42858	0.38797	0.15366	0.025746	0.075258	0.13751	0.16108	0.12447	0.17551	0.11265	0.17209	0.17103	0.12297	0.18508	0.1902	0.14261	0.18737	0.16119	0.11654	0.17721	0.12472	0.18313	0.11233	0.11545	0.14296	0.13184	0.097383	0.11285	0.1418	0.14874	0.092977	0.1242	0.068329	0.083792	0.1125	0.10753	0.081495	0.11581	0.15363	0.12327	0.060009	0.12253	0.17277	0.18373	0.16039	0.18209	0.11762	0.13725	0.09352	0.40997	0.10435	0.12451	0.2681	0.25843	0.31933	0.33998	0.27697	0.2649	0.3874	0.12849	0.26937	0.26283	0.11346	0.23623	0.27947	0.30328	0.20355	0.79749	0.86298	0.53731	0.64583	0.65851	0.84663	0.81754	1	0.068914	0.10395	0.76901	0.99217	0.67496	0.76092	0.26594	0.72941	0.80377	0.34231	0.71765	0.74209	0.52395	0.66876	0.68206	0.76187	0.070606	0.10512	0.063431	0.81056
0.00098433	0.002574	0.0014088	0.0015015	0.0041592	0.0032966	0.002441	0.00435	0.0004667	0.00058436	0.00048348	0.00034217	0.0002621	0.00034363	0.0004762	0.00044768	0.00049584	0.00030838	0.0003243	0.00040169	0.0010847	0.00015668	5.5648e-05	0.00049268	3.108e-05	0.00010253	8.6887e-05	0.00050419	8.6207e-05	8.9865e-05	0.00036156	0.00015901	0.00041071	0.00010791	0.00059506	0.000577	3.1847e-05	2.8406e-05	0.00061162	0.00034115	0.0025858	0.0026843	0.0046898	0.0053663	0.003808	0.0070032	0.0045461	0.0072251	0.0060262	0.0084117	0.00029772	0.00099848	0.00093108	0.00044115	0.00056193	0.00096805	0.00065182	0.00072575	0.0009063	0.0012258	0.00072741	0.00073459	0.00090689	0.00056507	0.00058187	0.00083505	0.00073793	0.0006477	0.00019387	0.00065775	0.00020519	0.00048565	0.002802	0.00050066	0.00031638	0.00043774	0.00042497	0.00049974	0.00029094	0.00035973	4.4797e-05	0.00033968	0.00031894	0.00031601	0.00027744	0.0003488	0.0003808	0.00050049	4.6688e-05	0.00038197	0.0010086	0.0009384	0.00084388	0.00082823	0.00079819	0.00093697	0.00012305	0.0092073	0.00011337	0.00015583	0.0025371	0.0057285	0.0036679	0.016033	0.0062651	0.0025626	0.015253	0.00018906	0.0035241	0.0058876	0.00015948	0.0081186	0.0033609	0.0064808	0.022509	0.17496	0.1043	0.42238	0.25849	0.18519	0.13304	0.10025	0.068914	1	0.76312	0.096761	0.069517	0.016449	0.011631	0.0021731	0.027721	0.018285	0.027667	0.017451	0.010851	0.42699	0.29727	0.015388	0.011716	0.97814	0.66918	0.16554	0.06644
0.0014346	0.0041727	0.0020351	0.002113	0.0063859	0.0054959	0.0037694	0.0068278	0.00074542	0.00093003	0.00089263	0.00038239	0.00025186	0.00045052	0.00069415	0.00061126	0.0006922	0.00041693	0.0003992	0.00043105	0.0016386	0.00020303	5.9151e-05	0.0006961	2.6524e-05	0.0001214	8.7953e-05	0.00078838	7.9731e-05	0.00011352	0.00056696	0.00024214	0.00071231	0.00012344	0.00066592	0.00059394	2.0123e-05	1.732e-05	0.00098143	0.00050496	0.0040362	0.004252	0.0064475	0.0067516	0.005757	0.010487	0.0060572	0.0085016	0.0075884	0.0092575	0.00048012	0.00091561	0.00097985	0.00058494	0.00085066	0.0010937	0.00088356	0.0007345	0.0010845	0.0016347	0.00075518	0.0014578	0.0014953	0.00070191	0.00088783	0.0010147	0.00077149	0.00090419	0.00031855	0.00093656	0.0002709	0.00072641	0.00273	0.00070082	0.00039267	0.00052871	0.00055658	0.0007232	0.00037336	0.00046092	7.6626e-05	0.0004087	0.00040856	0.00042065	0.00033937	0.00045221	0.00051952	0.00061139	6.9941e-05	0.00052784	0.0012917	0.0011823	0.0012219	0.0012739	0.0010319	0.0012139	0.00019175	0.011846	0.00026482	0.00029349	0.0038017	0.0090093	0.00507	0.019509	0.0086341	0.0044052	0.01915	0.00028633	0.0050583	0.0080627	0.00032886	0.010849	0.004892	0.0085855	0.024225	0.18126	0.17082	0.38406	0.41682	0.17195	0.18599	0.097341	0.10395	0.76312	1	0.089187	0.10553	0.017101	0.018353	0.0055305	0.027657	0.027885	0.047861	0.019412	0.017456	0.37812	0.44096	0.016585	0.017867	0.78903	0.97424	0.1659	0.066387
0.13686	0.23279	0.1875	0.19799	0.3365	0.32539	0.22759	0.28604	0.14085	0.13692	0.11804	0.11869	0.091696	0.092796	0.13854	0.12992	0.13323	0.10013	0.12288	0.11867	0.1892	0.091125	0.039828	0.158	0.02353	0.049111	0.036083	0.11742	0.033003	0.043508	0.12926	0.067968	0.12405	0.049248	0.10804	0.091411	0.015242	0.013809	0.17987	0.10402	0.27345	0.2462	0.39678	0.41763	0.3463	0.46765	0.37104	0.43535	0.4239	0.38989	0.10014	0.025946	0.071455	0.10615	0.10997	0.13387	0.13711	0.12305	0.16429	0.14629	0.12843	0.10406	0.13219	0.114	0.12578	0.13609	0.11189	0.13268	0.086264	0.13437	0.090267	0.092971	0.1654	0.098725	0.079959	0.094282	0.11771	0.11076	0.075067	0.09839	0.042892	0.069422	0.090861	0.079408	0.065535	0.093089	0.11759	0.099266	0.045249	0.09015	0.14518	0.15602	0.11819	0.1259	0.095346	0.10899	0.063997	0.3357	0.051092	0.065444	0.19954	0.17458	0.24647	0.29365	0.2327	0.16846	0.35896	0.096327	0.21084	0.21529	0.062004	0.21311	0.20422	0.28555	0.23327	0.8523	0.57957	0.63598	0.44473	0.82712	0.69565	0.99153	0.76901	0.096761	0.089187	1	0.73934	0.75926	0.54066	0.11451	0.80954	0.59591	0.21585	0.72837	0.51024	0.6319	0.5011	0.70513	0.57198	0.096516	0.079463	0.072924	0.89621
0.105	0.22967	0.15231	0.16071	0.36473	0.41535	0.20972	0.29781	0.20528	0.22308	0.21893	0.098502	0.059147	0.14029	0.18149	0.1574	0.16444	0.12993	0.10631	0.092275	0.22723	0.080613	0.026807	0.19265	0.011033	0.051923	0.035194	0.1656	0.029506	0.049054	0.14849	0.10026	0.16533	0.048593	0.1283	0.10309	0.0074023	0.0063432	0.21645	0.13393	0.32359	0.31495	0.35527	0.36493	0.33513	0.567	0.34319	0.40184	0.40392	0.38576	0.16273	0.029685	0.080635	0.14542	0.17043	0.11674	0.17767	0.10903	0.16737	0.1674	0.11928	0.19598	0.19577	0.14583	0.19406	0.16368	0.11659	0.18872	0.12846	0.19519	0.11618	0.11539	0.14484	0.14317	0.10568	0.12202	0.14858	0.15768	0.10109	0.13288	0.071641	0.092215	0.12102	0.11793	0.089784	0.1246	0.1607	0.13332	0.061984	0.1346	0.183	0.18949	0.17379	0.19652	0.12861	0.15168	0.097046	0.4312	0.1105	0.1351	0.28373	0.28289	0.33135	0.35638	0.2893	0.2859	0.39646	0.13066	0.2841	0.27806	0.12095	0.23939	0.3012	0.30057	0.20425	0.80184	0.89089	0.54088	0.66513	0.64389	0.85116	0.79651	0.99217	0.069517	0.10553	0.73934	1	0.65804	0.77402	0.29025	0.72826	0.82197	0.37316	0.71499	0.75918	0.52764	0.6821	0.67929	0.76775	0.071171	0.10826	0.065418	0.81464
0.20035	0.33073	0.28246	0.30035	0.50469	0.56096	0.31927	0.38389	0.39702	0.38223	0.33763	0.28386	0.20086	0.2848	0.3781	0.34645	0.34779	0.28972	0.29694	0.26446	0.39798	0.25025	0.10692	0.42919	0.056522	0.14865	0.10706	0.30252	0.094061	0.13303	0.33005	0.21898	0.31671	0.14232	0.27056	0.22049	0.037398	0.033387	0.43347	0.28137	0.47288	0.42609	0.56061	0.59123	0.50496	0.71923	0.53827	0.60897	0.61498	0.54578	0.31514	0.036842	0.13328	0.29374	0.28796	0.24399	0.34379	0.25721	0.35487	0.28012	0.27612	0.24473	0.29377	0.29111	0.33677	0.31499	0.2464	0.34997	0.28104	0.35547	0.29493	0.21133	0.24875	0.2615	0.22972	0.25588	0.32717	0.29561	0.21671	0.28809	0.19041	0.18971	0.26871	0.23763	0.1904	0.26837	0.3479	0.26697	0.1899	0.26083	0.32867	0.36205	0.27697	0.30548	0.21251	0.24519	0.22742	0.48205	0.17939	0.2418	0.36937	0.25049	0.43088	0.3312	0.31943	0.30808	0.40774	0.32035	0.35112	0.30263	0.20637	0.24617	0.36064	0.37684	0.18664	0.5573	0.43517	0.27933	0.22238	0.48799	0.47548	0.76428	0.67496	0.016449	0.017101	0.75926	0.65804	1	0.80749	0.20777	0.95809	0.78475	0.19428	0.97501	0.77764	0.27616	0.24364	0.97701	0.84648	0.016341	0.015957	0.021038	0.82323
0.15928	0.31865	0.23104	0.24398	0.51831	0.65794	0.28955	0.38606	0.51259	0.52282	0.51977	0.22412	0.13041	0.3601	0.44608	0.38135	0.3907	0.33239	0.24604	0.2019	0.43733	0.20854	0.070694	0.46318	0.027963	0.1411	0.09555	0.37968	0.077865	0.13203	0.35144	0.27305	0.38484	0.12695	0.29124	0.22692	0.018478	0.015709	0.47168	0.33304	0.50806	0.49423	0.48089	0.49383	0.47076	0.78669	0.47415	0.53136	0.54949	0.5076	0.45188	0.042627	0.1454	0.36613	0.3887	0.20083	0.39359	0.2165	0.33649	0.29025	0.23755	0.40661	0.39794	0.32393	0.44395	0.34019	0.2319	0.45599	0.37398	0.47017	0.34625	0.24712	0.22435	0.35606	0.28779	0.31314	0.38898	0.3905	0.27768	0.35889	0.27589	0.24113	0.33572	0.32221	0.24585	0.33784	0.43055	0.3303	0.23822	0.35924	0.39706	0.41123	0.3838	0.43855	0.27808	0.32796	0.30361	0.57625	0.32816	0.40521	0.49441	0.3802	0.52867	0.38225	0.39009	0.4786	0.44345	0.39018	0.453	0.38132	0.35066	0.27644	0.49607	0.39366	0.17348	0.48827	0.58038	0.22477	0.29155	0.36543	0.52182	0.58442	0.76092	0.011631	0.018353	0.54066	0.77402	0.80749	1	0.43902	0.80027	0.96127	0.31268	0.87194	0.99495	0.21756	0.29079	0.85589	0.99464	0.012017	0.019385	0.019349	0.69771
