Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LM	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.045424	0.054635	0.079536	0.063563	0.1636	0.18533	0.0679	0.14723	0.40582	0.41144	0.15456	0.12847	0.39842	0.62973	0.43396	0.30554	0.30276	0.13015	0.17183	0.22898	0.039706	0.015163	0.11704	0.0085457	0.047595	0.060813	0.21624	0.061821	0.026176	0.0013479	0.11788	0.02901	0.041538	0.30728	0.13868	0.012122	0.0053983	0.17487	0.017802	0.158	0.20535	0.24749	0.07904	0.071828	0.12403	0.22061	0.074939	0.10723	0.096852	0.17403	0.65225	0.62433	0.45943	0.50885	0.54564	0.40929	0.16818	0.23524	0.1498	0.35474	0.60632	0.1856	0.2277	0.20803	0.12639	0.66961	0.52956	0.68379	0.44367	0.70131	0.36277	0.85807	0.76536	0.79935	0.58462	0.84909	0.82737	0.53189	0.86334	0.69506	0.76763	0.82521	0.71402	0.498	0.79297	0.74319	0.77685	0.65603	0.88056	0.88359	0.93506	0.79546	0.87525	0.75927	0.70133	0.8416	0.91541	0.48402	0.65611	0.62887	1	0.80663	0.86963	0.58859	0.85836	0.57015	0.67973	0.91302	0.9238	0.068722	0.29593	0.080073	0.36025	0.082279	0.37819	0.056993	0.37741	0.045622	0.3985	0.60294	0.076411	0.34565	0.79139	0.057365	0.35161	0.068337	0.16497	0.034988	0.26313	0.089949	0.42378	0.063239	0.29837
0.075684	0.086944	0.11627	0.092705	0.18819	0.20301	0.097183	0.20133	0.39047	0.36813	0.16626	0.16487	0.32657	0.52301	0.38997	0.20075	0.37107	0.17768	0.20273	0.27512	0.043137	0.020988	0.067945	0.013332	0.056774	0.075873	0.10183	0.06574	0.021824	0.00053186	0.098992	0.011793	0.035846	0.1435	0.064125	0.013781	0.0061082	0.094225	0.021878	0.22211	0.2386	0.29009	0.089255	0.087835	0.16365	0.25644	0.10569	0.11749	0.11885	0.1621	0.75365	0.66198	0.52258	0.52523	0.55689	0.63549	0.28049	0.38938	0.26298	0.45731	0.86384	0.30079	0.36503	0.33755	0.18043	0.74783	0.41688	0.76753	0.47505	0.79718	0.43254	0.94277	0.85568	0.90797	0.77242	0.95793	0.94994	0.60278	0.88872	0.86227	0.90624	0.87637	0.91851	0.66442	0.81948	0.7572	0.97658	0.67226	0.94502	0.94674	0.8152	0.92237	0.93325	0.96203	0.8705	0.96567	0.88886	0.63885	0.78704	0.89479	0.80663	1	0.93561	0.65805	0.84786	0.90339	0.9615	0.85724	0.92268	0.053034	0.30061	0.076839	0.49596	0.070685	0.46215	0.049171	0.46331	0.053893	0.50052	0.62282	0.076419	0.42882	0.84343	0.059579	0.43448	0.058668	0.20747	0.03349	0.3306	0.061189	0.43979	0.067438	0.38979
0.044634	0.051422	0.071913	0.055416	0.12644	0.13605	0.058225	0.12903	0.32909	0.31859	0.13006	0.11642	0.30578	0.47814	0.33696	0.19603	0.28263	0.12166	0.14486	0.19943	0.027336	0.013132	0.057171	0.0081697	0.038631	0.052511	0.1023	0.048777	0.015852	0.00052017	0.073302	0.012367	0.026031	0.17026	0.072998	0.010494	0.0045448	0.10223	0.017268	0.13729	0.16745	0.21765	0.057155	0.056261	0.105	0.17389	0.06659	0.083386	0.080621	0.13946	0.6232	0.60004	0.42451	0.42813	0.45959	0.50504	0.19427	0.27347	0.1783	0.39105	0.71937	0.21068	0.2535	0.24471	0.12952	0.61972	0.43822	0.64401	0.3722	0.75331	0.35404	0.91706	0.78663	0.85541	0.59693	0.98041	0.91264	0.50134	0.90482	0.75263	0.8732	0.88175	0.78618	0.50623	0.77678	0.69594	0.91747	0.65905	0.98282	0.98238	0.92601	0.8603	0.96987	0.90724	0.74823	0.97221	0.93092	0.60561	0.7154	0.86039	0.86963	0.93561	1	0.66417	0.7965	0.7805	0.84244	0.87762	0.96831	0.047008	0.23388	0.056983	0.35327	0.056306	0.34099	0.038407	0.34012	0.0382	0.36503	0.60608	0.060308	0.30921	0.79543	0.04155	0.32928	0.047817	0.14663	0.024603	0.22526	0.057137	0.36653	0.047999	0.28881
0.11527	0.13389	0.18015	0.14189	0.27266	0.26644	0.14601	0.25929	0.60942	0.60862	0.35781	0.31979	0.47924	0.56461	0.47975	0.28257	0.55132	0.29429	0.36056	0.43707	0.072395	0.049501	0.13157	0.033505	0.12115	0.15558	0.16514	0.15256	0.054949	0.00094892	0.16399	0.016577	0.081242	0.26401	0.14931	0.054702	0.028989	0.14977	0.089124	0.2508	0.37071	0.49497	0.14856	0.1561	0.23484	0.334	0.17843	0.23562	0.22564	0.36851	0.61274	0.68285	0.65237	0.59624	0.60185	0.59132	0.34037	0.40724	0.33524	0.36221	0.60061	0.35341	0.33633	0.39272	0.29373	0.63863	0.42237	0.65843	0.5076	0.71619	0.6123	0.65964	0.63109	0.70414	0.61729	0.61929	0.65853	0.51718	0.69396	0.64634	0.51311	0.67527	0.62464	0.55468	0.77596	0.76016	0.70012	0.92458	0.60962	0.6699	0.62424	0.74049	0.60588	0.72547	0.738	0.62698	0.68051	0.85586	0.77218	0.49684	0.58859	0.65805	0.66417	1	0.66076	0.55637	0.63563	0.63753	0.63979	0.14123	0.32635	0.13477	0.39892	0.14212	0.41176	0.1039	0.4105	0.096521	0.41102	0.48175	0.16257	0.3998	0.60211	0.10156	0.36735	0.13608	0.20664	0.073339	0.29727	0.15647	0.42126	0.12346	0.32082
0.088479	0.10889	0.15068	0.12606	0.29141	0.29836	0.13358	0.26459	0.58275	0.55215	0.25919	0.23737	0.57375	0.62724	0.45147	0.27338	0.45986	0.22991	0.2976	0.39906	0.067968	0.032115	0.15434	0.018369	0.096083	0.12111	0.21123	0.11521	0.047472	0.00083753	0.18527	0.018683	0.07165	0.30436	0.14262	0.023527	0.011755	0.13204	0.036982	0.30905	0.3726	0.41809	0.14821	0.13991	0.23599	0.39331	0.15266	0.18848	0.18106	0.24463	0.83298	0.77139	0.72785	0.72359	0.75431	0.60674	0.33464	0.43466	0.29901	0.52705	0.76487	0.35497	0.42194	0.38437	0.25827	0.85261	0.46289	0.8839	0.70464	0.88854	0.61021	0.86452	0.88909	0.90572	0.77432	0.81584	0.86692	0.78485	0.89054	0.87662	0.82062	0.87064	0.859	0.76169	0.90856	0.88449	0.83414	0.75723	0.78707	0.83092	0.7896	0.8725	0.78183	0.86134	0.88333	0.78755	0.91175	0.5411	0.85037	0.60124	0.85836	0.84786	0.7965	0.66076	1	0.65792	0.80859	0.89953	0.84951	0.11244	0.53261	0.13307	0.61903	0.12511	0.65092	0.091554	0.64639	0.082346	0.67795	0.7395	0.13416	0.61234	0.9101	0.10675	0.6161	0.1295	0.3413	0.066372	0.5021	0.12908	0.66218	0.12783	0.54804
0.089195	0.096938	0.12086	0.097318	0.16395	0.16902	0.10023	0.20204	0.30303	0.26827	0.13608	0.15599	0.22704	0.36767	0.2912	0.12562	0.34403	0.17043	0.17822	0.23638	0.037499	0.021633	0.039094	0.015108	0.050029	0.069035	0.047396	0.053648	0.015899	0.00024289	0.07094	0.0052056	0.02664	0.064398	0.028426	0.012461	0.005511	0.049424	0.021421	0.2196	0.20138	0.24622	0.077797	0.080058	0.15858	0.21817	0.10521	0.099409	0.10667	0.12014	0.59689	0.50879	0.43174	0.3851	0.40586	0.648	0.3034	0.41532	0.29762	0.40576	0.83666	0.32396	0.39407	0.36507	0.17951	0.58612	0.25864	0.60379	0.37213	0.65582	0.37998	0.75956	0.68832	0.75092	0.72186	0.81921	0.79403	0.49813	0.6891	0.75704	0.77792	0.69009	0.8199	0.60539	0.61826	0.55917	0.86807	0.53268	0.77737	0.76641	0.594	0.77335	0.77917	0.87322	0.81808	0.85242	0.68578	0.62325	0.72719	0.92544	0.57015	0.90339	0.7805	0.55637	0.65792	1	0.94113	0.65543	0.7297	0.04375	0.25204	0.072072	0.50593	0.062205	0.42904	0.043227	0.43918	0.059324	0.4827	0.49484	0.074161	0.41041	0.68781	0.05936	0.40279	0.053105	0.20796	0.03196	0.32587	0.046077	0.37238	0.069303	0.38939
0.087812	0.1008	0.13133	0.10595	0.20361	0.20692	0.11013	0.22669	0.38877	0.35067	0.18037	0.18572	0.33179	0.43953	0.33253	0.14915	0.39241	0.1999	0.21873	0.30675	0.043949	0.024755	0.056028	0.016059	0.06676	0.089742	0.074431	0.074261	0.02269	0.0002809	0.098546	0.0067176	0.036588	0.10852	0.046185	0.015509	0.0071674	0.063537	0.026754	0.26075	0.26559	0.31675	0.095419	0.09675	0.18676	0.27769	0.12382	0.12307	0.13161	0.15432	0.75357	0.6621	0.56812	0.52971	0.55237	0.72932	0.3623	0.48818	0.34064	0.52068	0.91616	0.37961	0.45729	0.42595	0.22914	0.73681	0.32748	0.7632	0.49693	0.81164	0.4968	0.87352	0.84375	0.89402	0.78914	0.88671	0.90798	0.66188	0.83289	0.89318	0.87607	0.83343	0.93023	0.7399	0.78201	0.72531	0.94936	0.6485	0.83684	0.85905	0.67776	0.89186	0.8194	0.96515	0.88244	0.87723	0.80249	0.61716	0.82689	0.85588	0.67973	0.9615	0.84244	0.63563	0.80859	0.94113	1	0.78326	0.81027	0.050929	0.34081	0.075008	0.57268	0.065624	0.52802	0.046171	0.52422	0.055742	0.56496	0.65431	0.078458	0.49301	0.83216	0.061185	0.51708	0.062187	0.26097	0.034034	0.38515	0.055064	0.48419	0.073943	0.47374
0.04958	0.059279	0.084393	0.069334	0.1816	0.18712	0.072678	0.17927	0.41981	0.39238	0.16637	0.14686	0.44579	0.5138	0.34065	0.19537	0.34679	0.14037	0.18626	0.27614	0.034716	0.016796	0.089409	0.0093365	0.061619	0.079335	0.14235	0.077765	0.026109	0.00042213	0.12788	0.011756	0.042152	0.24252	0.10014	0.012578	0.0056824	0.097052	0.023513	0.20471	0.24758	0.28243	0.078762	0.072378	0.14819	0.25075	0.081491	0.10159	0.099436	0.14602	0.76096	0.78279	0.56086	0.54745	0.58824	0.60109	0.28415	0.38038	0.24819	0.58689	0.78614	0.30475	0.37629	0.35007	0.20842	0.69305	0.36658	0.73766	0.46759	0.74535	0.49498	0.93882	0.92542	0.93933	0.64407	0.88551	0.94153	0.71446	0.97051	0.87088	0.89723	0.9629	0.85214	0.65925	0.87637	0.78543	0.86954	0.67193	0.87149	0.92208	0.82833	0.89435	0.87949	0.8632	0.77409	0.82737	0.97015	0.49263	0.79975	0.65887	0.91302	0.85724	0.87762	0.63753	0.89953	0.65543	0.78326	1	0.89689	0.061511	0.40145	0.072713	0.4937	0.070144	0.51199	0.04708	0.49793	0.041362	0.49435	0.79832	0.07116	0.45348	0.94817	0.054962	0.50053	0.075177	0.2638	0.030508	0.33077	0.0732	0.58492	0.068696	0.43655
0.058069	0.067648	0.094028	0.074226	0.1658	0.1827	0.078362	0.16198	0.38928	0.38036	0.1591	0.14326	0.35881	0.57308	0.41493	0.25491	0.32351	0.15142	0.18185	0.23925	0.041375	0.018543	0.087035	0.011378	0.051669	0.067945	0.14719	0.064372	0.024156	0.00096717	0.1038	0.020301	0.038793	0.21418	0.097941	0.014137	0.0062376	0.1452	0.020444	0.17123	0.20682	0.25823	0.080884	0.077558	0.13531	0.22035	0.086987	0.111	0.10584	0.17616	0.68405	0.59999	0.45275	0.50015	0.52623	0.49981	0.20259	0.28055	0.18634	0.37234	0.70673	0.22249	0.2627	0.24726	0.14207	0.69373	0.52097	0.70904	0.43816	0.7657	0.36422	0.92485	0.80931	0.85961	0.65301	0.94841	0.9053	0.52407	0.90439	0.76007	0.86843	0.86992	0.80008	0.53801	0.80871	0.74503	0.90024	0.68246	0.975	0.96735	0.9528	0.84727	0.96931	0.86236	0.7692	0.95773	0.95098	0.59206	0.70586	0.80367	0.9238	0.92268	0.96831	0.63979	0.84951	0.7297	0.81027	0.89689	1	0.059683	0.25906	0.075548	0.38056	0.074505	0.37377	0.052539	0.3736	0.049609	0.40431	0.5912	0.075827	0.34198	0.80448	0.054278	0.34296	0.058461	0.15178	0.033086	0.25613	0.074958	0.38755	0.060271	0.29761
0.17024	0.20187	0.23314	0.22738	0.28693	0.25202	0.23571	0.20331	0.37101	0.36808	0.27382	0.33368	0.23979	0.17478	0.20201	0.22316	0.27708	0.21664	0.3447	0.238	0.18825	0.12609	0.43226	0.089965	0.14166	0.15573	0.19281	0.16219	0.17056	0.0052774	0.1927	0.028469	0.1912	0.16452	0.19637	0.15526	0.12272	0.10903	0.15411	0.17262	0.25979	0.28959	0.31061	0.31269	0.23631	0.27903	0.24828	0.40812	0.31007	0.37902	0.077232	0.073058	0.19827	0.16693	0.1545	0.062303	0.080326	0.073658	0.085885	0.028759	0.046716	0.086806	0.066139	0.075482	0.1182	0.10994	0.08418	0.10893	0.24352	0.10561	0.18849	0.046277	0.05436	0.062078	0.12138	0.041933	0.045924	0.080069	0.054051	0.064466	0.033438	0.048368	0.055767	0.091097	0.091883	0.1117	0.051192	0.17086	0.040456	0.044277	0.064734	0.062241	0.045488	0.059162	0.14223	0.049937	0.070731	0.14859	0.1283	0.027954	0.068722	0.053034	0.047008	0.14123	0.11244	0.04375	0.050929	0.061511	0.059683	1	0.19519	0.74802	0.14114	0.82081	0.15706	0.81514	0.18249	0.63415	0.19274	0.044443	0.8758	0.19749	0.060543	0.67679	0.099398	0.82056	0.11258	0.80175	0.23453	0.94215	0.13092	0.74124	0.10908
0.10635	0.135	0.17662	0.17058	0.39313	0.31688	0.17574	0.35794	0.5445	0.44214	0.30962	0.31587	0.6307	0.2714	0.19693	0.10165	0.45305	0.23888	0.35152	0.49189	0.077477	0.05479	0.16816	0.028889	0.18562	0.21656	0.11785	0.20618	0.090387	0.00013779	0.28521	0.0036576	0.12292	0.17989	0.084991	0.037682	0.023879	0.033785	0.084395	0.47223	0.52078	0.46779	0.20612	0.18895	0.34969	0.49757	0.20451	0.21633	0.22082	0.17442	0.4734	0.52012	0.73468	0.52193	0.52375	0.47481	0.52995	0.56369	0.46078	0.5372	0.41707	0.53614	0.61549	0.55694	0.51871	0.44344	0.10321	0.48643	0.61244	0.4385	0.77878	0.31714	0.45965	0.43319	0.4481	0.25685	0.34229	0.74849	0.36933	0.51525	0.32346	0.3781	0.41865	0.65406	0.44584	0.44771	0.30816	0.3976	0.21609	0.26112	0.21467	0.37734	0.22743	0.36327	0.50903	0.2287	0.36416	0.21573	0.5958	0.15868	0.29593	0.30061	0.23388	0.32635	0.53261	0.25204	0.34081	0.40145	0.25906	0.19519	1	0.19721	0.77442	0.16924	0.89216	0.1286	0.87713	0.11516	0.8149	0.51384	0.20879	0.88034	0.50892	0.19471	0.87969	0.35302	0.86959	0.12172	0.81147	0.17926	0.9225	0.30384	0.87571
0.33956	0.38661	0.41307	0.41859	0.4268	0.43551	0.43681	0.35428	0.39891	0.39736	0.25993	0.40904	0.18074	0.23961	0.30077	0.28854	0.37589	0.3001	0.44796	0.29621	0.31762	0.16594	0.47962	0.12376	0.15764	0.17225	0.1933	0.15593	0.1625	0.010314	0.23095	0.044451	0.20241	0.11303	0.15129	0.12063	0.083636	0.12741	0.10066	0.302	0.33767	0.3394	0.48324	0.46531	0.37051	0.43036	0.36769	0.51218	0.40907	0.36614	0.11779	0.088204	0.22291	0.21494	0.20597	0.088886	0.10667	0.10576	0.11948	0.033758	0.073018	0.11704	0.096235	0.097059	0.12619	0.16152	0.10143	0.15509	0.30213	0.1093	0.1882	0.063574	0.070945	0.07844	0.21015	0.053956	0.062197	0.092998	0.062598	0.086914	0.045527	0.056749	0.086765	0.13391	0.11074	0.13546	0.072488	0.16264	0.054841	0.055798	0.071552	0.084914	0.063229	0.075183	0.19753	0.069292	0.081052	0.18469	0.13943	0.0446	0.080073	0.076839	0.056983	0.13477	0.13307	0.072072	0.075008	0.072713	0.075548	0.74802	0.19721	1	0.21931	0.96485	0.20862	0.93954	0.25047	0.88261	0.27139	0.044168	0.86705	0.26731	0.073898	0.94695	0.11467	0.64348	0.12627	0.88644	0.33736	0.69058	0.13617	0.84396	0.13054
0.18957	0.22425	0.26938	0.25662	0.44999	0.40352	0.26313	0.49518	0.53351	0.43576	0.28188	0.36126	0.44966	0.33895	0.27211	0.11884	0.57243	0.31131	0.40281	0.52994	0.1003	0.066082	0.12847	0.039771	0.17459	0.21281	0.086313	0.1738	0.066107	0.00020482	0.23998	0.0044011	0.099115	0.10616	0.054671	0.033212	0.018411	0.038037	0.064417	0.61645	0.54133	0.49961	0.24208	0.22867	0.43625	0.5793	0.26388	0.23807	0.25721	0.17699	0.6529	0.59026	0.74545	0.58306	0.59848	0.71299	0.65835	0.75384	0.6134	0.58804	0.67645	0.67476	0.79059	0.69408	0.51005	0.60036	0.13729	0.64152	0.65199	0.51902	0.73583	0.46902	0.60023	0.58247	0.73184	0.39417	0.50562	0.76808	0.47149	0.70153	0.4813	0.48453	0.65576	0.85771	0.54906	0.53885	0.50061	0.44466	0.34813	0.38793	0.2844	0.54422	0.37026	0.53748	0.7369	0.3832	0.46077	0.36367	0.71639	0.33192	0.36025	0.49596	0.35327	0.39892	0.61903	0.50593	0.57268	0.4937	0.38056	0.14114	0.77442	0.21931	1	0.17329	0.95914	0.12999	0.97396	0.15331	0.95155	0.5274	0.20383	0.95696	0.6218	0.21503	0.84959	0.23873	0.73457	0.11689	0.88185	0.12719	0.80745	0.28593	0.87661
0.28205	0.3214	0.35299	0.34998	0.37434	0.3874	0.366	0.29506	0.39209	0.40509	0.25651	0.37401	0.1813	0.2529	0.31758	0.34052	0.34662	0.27018	0.41346	0.26552	0.29382	0.14892	0.52578	0.111	0.14127	0.15396	0.23312	0.14733	0.16264	0.014951	0.22028	0.060888	0.20021	0.13906	0.19222	0.12742	0.088586	0.16443	0.10254	0.23977	0.29767	0.3149	0.43003	0.41405	0.31237	0.36992	0.31574	0.49071	0.37415	0.398	0.10417	0.082011	0.20058	0.19806	0.18941	0.074002	0.083631	0.082963	0.093993	0.027803	0.061984	0.092813	0.074073	0.077696	0.10511	0.14678	0.11379	0.13998	0.27028	0.10329	0.16808	0.059882	0.06416	0.072171	0.18263	0.051426	0.057535	0.079858	0.060102	0.076212	0.040645	0.053736	0.075495	0.11106	0.10611	0.13025	0.066676	0.1696	0.053506	0.054361	0.075447	0.079041	0.061408	0.069194	0.17862	0.066632	0.079404	0.18724	0.12903	0.040643	0.082279	0.070685	0.056306	0.14212	0.12511	0.062205	0.065624	0.070144	0.074505	0.82081	0.16924	0.96485	0.17329	1	0.1707	0.97047	0.20519	0.82917	0.22212	0.039668	0.86702	0.21828	0.067008	0.86833	0.093328	0.6391	0.098961	0.87279	0.26912	0.79567	0.11826	0.76555	0.10347
0.16236	0.20005	0.25064	0.23741	0.46735	0.407	0.2445	0.47159	0.58907	0.48505	0.33159	0.37507	0.5815	0.35466	0.27343	0.12404	0.5622	0.31892	0.42276	0.57483	0.10057	0.06757	0.15619	0.038591	0.19984	0.23851	0.11062	0.20829	0.082723	0.00019879	0.28374	0.0047569	0.11907	0.14463	0.069883	0.03869	0.022536	0.042856	0.076383	0.60585	0.58857	0.54305	0.24911	0.2335	0.43755	0.59366	0.2645	0.2534	0.27029	0.20183	0.6623	0.6269	0.8037	0.63928	0.64381	0.68377	0.66161	0.73898	0.59783	0.62055	0.6311	0.67408	0.78013	0.69636	0.56091	0.61476	0.14697	0.6571	0.70249	0.55481	0.81033	0.45959	0.61738	0.58729	0.6777	0.37542	0.49458	0.84865	0.48769	0.6978	0.46898	0.49927	0.62288	0.86249	0.57536	0.57495	0.46959	0.48553	0.33064	0.38066	0.28945	0.52861	0.34508	0.51646	0.69892	0.35441	0.4727	0.33001	0.73365	0.2822	0.37819	0.46215	0.34099	0.41176	0.65092	0.42904	0.52802	0.51199	0.37377	0.15706	0.89216	0.20862	0.95914	0.1707	1	0.12926	0.98728	0.13639	0.95144	0.58817	0.2065	0.98011	0.64623	0.19836	0.92951	0.26635	0.78845	0.11542	0.88023	0.14737	0.9059	0.28196	0.91933
0.27688	0.31992	0.34462	0.34404	0.33828	0.34705	0.36092	0.25385	0.32976	0.34406	0.23691	0.34901	0.15114	0.19811	0.26298	0.2904	0.2825	0.2552	0.38101	0.22855	0.309	0.16074	0.5087	0.12353	0.13397	0.14405	0.20567	0.13733	0.16903	0.016548	0.19308	0.058352	0.19846	0.11231	0.16654	0.14182	0.10441	0.14961	0.10046	0.20458	0.25826	0.27524	0.43089	0.42395	0.28315	0.32297	0.31758	0.4934	0.37384	0.39186	0.07599	0.055252	0.15499	0.16068	0.1492	0.052463	0.063641	0.061242	0.072562	0.017644	0.042087	0.070456	0.053497	0.056856	0.083965	0.11362	0.095175	0.10655	0.22996	0.079915	0.1281	0.040343	0.043994	0.049808	0.13886	0.034708	0.038749	0.056918	0.040836	0.052913	0.027272	0.035938	0.052403	0.081552	0.076046	0.097359	0.045965	0.13068	0.036319	0.03681	0.053413	0.053652	0.041374	0.047868	0.13228	0.046161	0.054843	0.1439	0.093201	0.02757	0.056993	0.049171	0.038407	0.1039	0.091554	0.043227	0.046171	0.04708	0.052539	0.81514	0.1286	0.93954	0.12999	0.97047	0.12926	1	0.1562	0.86576	0.17423	0.026877	0.87883	0.16948	0.045601	0.84383	0.068482	0.5912	0.071548	0.93192	0.21716	0.79123	0.084612	0.7327	0.075987
0.18096	0.21928	0.27044	0.25783	0.48313	0.42866	0.26588	0.49192	0.60061	0.49914	0.32339	0.38637	0.54036	0.36882	0.29189	0.14006	0.58732	0.3229	0.4352	0.56614	0.11011	0.070616	0.16901	0.041088	0.19239	0.23079	0.11674	0.1983	0.082911	0.00026748	0.28104	0.0057038	0.1202	0.14589	0.076047	0.039373	0.02274	0.046576	0.075064	0.61501	0.58639	0.54175	0.26645	0.24921	0.44981	0.61623	0.27642	0.26933	0.28098	0.20842	0.64136	0.60281	0.79965	0.62578	0.6382	0.64949	0.62341	0.70259	0.5726	0.56845	0.61288	0.63937	0.7393	0.65397	0.52156	0.60856	0.15134	0.64958	0.71451	0.53811	0.78613	0.44985	0.58717	0.56765	0.6941	0.37482	0.4809	0.79305	0.46908	0.67462	0.45207	0.47781	0.61167	0.83323	0.56076	0.56167	0.46566	0.47492	0.33053	0.37362	0.29287	0.52499	0.34981	0.51196	0.71806	0.36045	0.46503	0.34693	0.71853	0.28784	0.37741	0.46331	0.34012	0.4105	0.64639	0.43918	0.52422	0.49793	0.3736	0.18249	0.87713	0.25047	0.97396	0.20519	0.98728	0.1562	1	0.16685	0.97404	0.5398	0.23964	0.99052	0.61919	0.24411	0.88514	0.3003	0.78309	0.14148	0.92532	0.16788	0.8714	0.32961	0.89975
0.36653	0.40589	0.40459	0.40458	0.32115	0.31652	0.41835	0.28025	0.27317	0.2667	0.20886	0.36046	0.11466	0.15008	0.21115	0.18341	0.28117	0.27845	0.36694	0.21771	0.28772	0.17899	0.28897	0.15293	0.12646	0.14205	0.094752	0.118	0.1229	0.0070177	0.14003	0.025111	0.14793	0.049726	0.070572	0.13138	0.09578	0.080624	0.097523	0.22929	0.23918	0.25769	0.4085	0.42716	0.30385	0.30399	0.35863	0.45235	0.37246	0.31521	0.071876	0.047801	0.14251	0.13631	0.12563	0.064334	0.080257	0.076968	0.095265	0.01824	0.049382	0.087901	0.067476	0.071181	0.092881	0.10632	0.069093	0.099788	0.20841	0.079386	0.12357	0.038696	0.042202	0.048818	0.15408	0.035508	0.038818	0.054462	0.037328	0.055422	0.028909	0.0334	0.056684	0.088088	0.066648	0.083831	0.049333	0.11557	0.035953	0.035634	0.045208	0.052356	0.041105	0.052075	0.14437	0.049006	0.049269	0.16088	0.098401	0.035722	0.045622	0.053893	0.0382	0.096521	0.082346	0.059324	0.055742	0.041362	0.049609	0.63415	0.11516	0.88261	0.15331	0.82917	0.13639	0.86576	0.16685	1	0.19273	0.025292	0.86628	0.1824	0.043856	0.83664	0.072497	0.50216	0.076491	0.87855	0.23837	0.56363	0.078451	0.74931	0.086089
