Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.02394	0.043227	0.028364	0.029305	0.077696	0.11539	0.04019	0.043946	0.005004	0.0029382	0.022188	0.051474	0.036839	0.048108	0.020741	0.011318	0.017459	0.043334	0.0073082	0.0015512	0.032251	0.00096811	0.0044433	0.0040246	0.079029	0.0038437	0.0033491	0.036951	0.0076869	0.057212	0.0044242	0.052034	0.042814	0.00064437	0.00051677	0.0016489	0.048486	0.0059163	0.091696	0.12617	0.079469	0.10185	0.098314	0.12871	0.13568	0.17563	0.13851	0.15565	0.060883	0.016133	0.01767	0.052789	0.010752	0.15731	0.072328	0.093165	0.055971	0.19125	0.23547	0.080835	0.10334	0.088571	0.049342	0.038137	0.051297	0.046974	0.1352	0.020592	0.050607	0.23076	0.27396	0.12566	0.3251	0.13297	0.10093	0.29125	0.12947	0.37071	0.12255	0.12289	0.20736	0.11398	0.78697	0.068912	0.3247	0.42266	0.41807	0.39527	0.41391	0.37783	0.75084	0.82674	0.95337	0.1482	0.64785	0.84454	0.87191	0.23914	0.73623	0.97979	1	0.79365	0.90209	0.38891	0.43352	0.11246	0.2068	0.09974	0.23441	0.10595	0.15159	0.096781	0.092796	0.10356	0.08536	0.09443	0.12665	0.11956	0.21863	0.47731	0.086518	0.12572	0.52388	0.13254	0.13799	0.10598	0.087077	0.087656	0.11698	0.10968	0.11677	0.10515
0.013078	0.024467	0.016448	0.017809	0.047264	0.064783	0.023077	0.026053	0.0021295	0.0013647	0.0095551	0.020316	0.015524	0.019605	0.0086481	0.0042445	0.0073268	0.018006	0.0027586	0.00063559	0.013983	0.00042262	0.0019733	0.0019781	0.035176	0.0019449	0.0014974	0.013923	0.0031272	0.021747	0.0019879	0.025989	0.023186	0.0003542	0.00029162	0.00050949	0.019053	0.0017209	0.054202	0.07631	0.047608	0.065926	0.052175	0.079376	0.082366	0.11672	0.087729	0.1223	0.015047	0.002945	0.0033445	0.014325	0.0021448	0.089344	0.053721	0.063523	0.04241	0.098339	0.1308	0.055804	0.066174	0.063239	0.039982	0.0088899	0.013256	0.012979	0.06515	0.0042184	0.010803	0.086713	0.10508	0.035714	0.133	0.037176	0.030227	0.11075	0.038022	0.14725	0.036334	0.034065	0.078984	0.036506	0.52087	0.017708	0.13957	0.2744	0.16258	0.15773	0.16127	0.16627	0.97014	0.9112	0.87023	0.41766	0.65343	0.95598	0.72379	0.52386	0.91012	0.78716	0.79365	1	0.77176	0.16767	0.17948	0.066296	0.23983	0.06196	0.26825	0.061606	0.082315	0.058983	0.052546	0.061832	0.047205	0.057544	0.068502	0.070425	0.10507	0.22982	0.055905	0.068768	0.24522	0.082815	0.078216	0.065465	0.047769	0.056474	0.065399	0.064146	0.062784	0.064577
0.045455	0.079911	0.056137	0.059093	0.13548	0.17726	0.076036	0.083392	0.010736	0.0067386	0.03339	0.075148	0.057342	0.071861	0.033284	0.021576	0.032438	0.071375	0.013628	0.0033909	0.053629	0.002294	0.0077921	0.0070875	0.10566	0.0067645	0.0059625	0.055385	0.012269	0.08125	0.0079154	0.071249	0.059753	0.0014703	0.0012066	0.0030951	0.067854	0.0087448	0.15613	0.20366	0.15143	0.18853	0.16931	0.21933	0.23027	0.28492	0.23467	0.25807	0.070771	0.017938	0.021791	0.069685	0.015842	0.20297	0.11543	0.14621	0.092373	0.21112	0.27211	0.1218	0.1538	0.13279	0.080203	0.048995	0.065685	0.065442	0.15783	0.025788	0.05453	0.24948	0.31782	0.14957	0.37016	0.14204	0.12006	0.30062	0.14348	0.36399	0.13308	0.13537	0.25624	0.13365	0.70659	0.076702	0.41348	0.50699	0.43253	0.41645	0.3766	0.43568	0.79656	0.73192	0.85174	0.17499	0.79759	0.78775	0.78376	0.24899	0.78645	0.94613	0.90209	0.77176	1	0.46058	0.49085	0.19082	0.29287	0.17922	0.32891	0.18768	0.24308	0.1751	0.15678	0.18047	0.14698	0.17381	0.19765	0.2	0.28891	0.40067	0.16138	0.19929	0.48338	0.22722	0.22301	0.18625	0.14747	0.1631	0.19051	0.19019	0.18759	0.17992
0.036445	0.070532	0.047696	0.05191	0.15478	0.19132	0.069474	0.079685	0.038431	0.018805	0.13606	0.22723	0.17233	0.20464	0.1148	0.079386	0.094792	0.1939	0.052419	0.012907	0.16286	0.0075549	0.029221	0.023299	0.2002	0.02264	0.023529	0.15144	0.05149	0.18572	0.028586	0.17292	0.13109	0.0046598	0.0038782	0.021767	0.17432	0.063769	0.213	0.24757	0.19318	0.23736	0.21609	0.3124	0.28748	0.33985	0.30215	0.2668	0.51413	0.2492	0.26691	0.47846	0.21535	0.27545	0.13518	0.18007	0.11508	0.26322	0.30769	0.16892	0.22795	0.16926	0.095234	0.42087	0.46926	0.42171	0.17439	0.3056	0.43832	0.67548	0.82553	0.70119	0.81393	0.66821	0.61103	0.77444	0.62641	0.70216	0.63088	0.6751	0.80655	0.62226	0.41005	0.45333	0.82971	0.61399	0.90197	0.88759	0.69069	0.93794	0.16587	0.15265	0.26057	0.00885	0.41344	0.1709	0.31908	0.016139	0.15598	0.43378	0.38891	0.16767	0.46058	1	0.96482	0.45357	0.14351	0.41711	0.15297	0.39885	0.47526	0.38921	0.35574	0.42912	0.35256	0.38709	0.44784	0.43076	0.6029	0.47318	0.3419	0.41821	0.71924	0.42794	0.4261	0.42924	0.35564	0.34488	0.39816	0.45114	0.44403	0.39671
0.04181	0.076028	0.051755	0.054062	0.14443	0.19026	0.07344	0.081131	0.030225	0.015522	0.099179	0.19671	0.14433	0.17868	0.090572	0.066093	0.080875	0.16783	0.043034	0.010125	0.13541	0.006086	0.021091	0.016467	0.19459	0.015754	0.016723	0.14162	0.037708	0.18416	0.021039	0.1431	0.1076	0.0032655	0.0026775	0.016255	0.15813	0.047962	0.18968	0.22582	0.18113	0.21129	0.21398	0.27453	0.26195	0.30077	0.26706	0.22638	0.46035	0.221	0.24156	0.4216	0.18816	0.23758	0.10603	0.14649	0.087337	0.24947	0.28979	0.12973	0.1797	0.1309	0.070342	0.36293	0.40543	0.36346	0.18656	0.25542	0.40178	0.62006	0.77962	0.65506	0.7911	0.62155	0.52731	0.72893	0.58028	0.71779	0.56288	0.61907	0.71364	0.54027	0.45686	0.42398	0.82012	0.56108	0.91792	0.88133	0.73321	0.88976	0.17863	0.17761	0.30232	0.0096939	0.37914	0.1925	0.3485	0.018722	0.17525	0.4742	0.43352	0.17948	0.49085	0.96482	1	0.38686	0.13253	0.34729	0.14391	0.36411	0.44147	0.34151	0.31112	0.36571	0.30812	0.33805	0.39867	0.38412	0.57732	0.52666	0.2937	0.38462	0.74571	0.38998	0.39742	0.3601	0.31024	0.29779	0.36527	0.38743	0.38934	0.34124
0.010791	0.022486	0.015952	0.020064	0.068967	0.060967	0.024105	0.030586	0.019563	0.0087329	0.057013	0.060235	0.054017	0.055814	0.041386	0.030357	0.032772	0.06285	0.023946	0.0078406	0.061176	0.0046994	0.014716	0.011094	0.036404	0.012087	0.013659	0.040412	0.023991	0.03732	0.01545	0.052735	0.040601	0.0037616	0.0033975	0.010495	0.038828	0.021007	0.093031	0.091072	0.11692	0.14616	0.093798	0.19425	0.14258	0.18526	0.16836	0.15313	0.23332	0.12113	0.12711	0.27999	0.15453	0.070336	0.054952	0.067944	0.055016	0.047718	0.057143	0.067977	0.084712	0.065464	0.045766	0.152	0.16649	0.15522	0.020188	0.11458	0.11032	0.16513	0.25003	0.21353	0.23697	0.17535	0.20286	0.20723	0.16585	0.16004	0.18367	0.19362	0.31416	0.21525	0.089764	0.13311	0.29821	0.29095	0.25246	0.26044	0.15634	0.37339	0.070439	0.044661	0.077039	0.0052352	0.25669	0.053672	0.07544	0.0078945	0.059144	0.143	0.11246	0.066296	0.19082	0.45357	0.38686	1	0.25322	0.98407	0.24664	0.92598	0.66123	0.97139	0.6469	0.99595	0.66922	0.96668	0.69369	0.96611	0.61529	0.15942	0.95225	0.68019	0.29798	0.9276	0.67712	0.99042	0.65512	0.94847	0.70743	0.99518	0.69424	0.96444
0.0054542	0.012671	0.007062	0.0084318	0.043202	0.055102	0.012628	0.014924	0.0013408	0.00037073	0.0088961	0.010689	0.0073708	0.0088085	0.0051174	0.003177	0.0029286	0.012145	0.0038402	0.00073697	0.011109	0.00031076	0.0018255	0.00098434	0.01146	0.0011269	0.0020104	0.011834	0.0053304	0.011707	0.0021907	0.0093425	0.0059437	0.00019168	0.00015723	0.00084928	0.0087949	0.0029041	0.043261	0.0424	0.049362	0.055294	0.054018	0.10706	0.071062	0.087937	0.080948	0.04992	0.021313	0.0065981	0.004841	0.021536	0.0092021	0.042551	0.017591	0.026458	0.017933	0.053063	0.047662	0.025049	0.036166	0.026438	0.013796	0.01131	0.014353	0.0094258	0.011472	0.0054483	0.0078011	0.041881	0.050581	0.025513	0.049205	0.020657	0.023718	0.046144	0.017216	0.037557	0.02113	0.023915	0.073647	0.02523	0.071213	0.0068356	0.061537	0.087258	0.071692	0.063744	0.038155	0.096176	0.24651	0.19406	0.21105	0.064177	0.32581	0.20502	0.16452	0.1356	0.19985	0.25568	0.2068	0.23983	0.29287	0.14351	0.13253	0.25322	1	0.24303	0.99061	0.25956	0.40999	0.24934	0.41047	0.2552	0.37951	0.23756	0.41866	0.29139	0.37539	0.067232	0.23199	0.42706	0.16147	0.28052	0.42478	0.24668	0.38525	0.23809	0.42261	0.25772	0.39766	0.30884
0.01064	0.022449	0.016178	0.020665	0.069379	0.058627	0.024221	0.031077	0.022178	0.010359	0.062264	0.063506	0.058786	0.059833	0.045873	0.032625	0.036541	0.066181	0.024821	0.0085029	0.065327	0.005248	0.016412	0.012987	0.037778	0.014139	0.015053	0.040514	0.025269	0.037423	0.017024	0.057157	0.04545	0.0045612	0.0041518	0.011274	0.039809	0.021639	0.096882	0.095523	0.12069	0.15542	0.092689	0.19968	0.14816	0.19632	0.17664	0.17151	0.21754	0.10906	0.11959	0.27412	0.1513	0.07159	0.062372	0.074265	0.062924	0.044852	0.055242	0.075418	0.09103	0.072886	0.053752	0.14644	0.16244	0.15743	0.020098	0.11047	0.10026	0.15466	0.2383	0.19962	0.22492	0.16039	0.19599	0.19365	0.15627	0.14766	0.17225	0.17721	0.30164	0.20938	0.082502	0.12322	0.28409	0.29287	0.22533	0.23436	0.13754	0.34192	0.067751	0.039507	0.067994	0.0054639	0.26143	0.048845	0.06792	0.0074098	0.056106	0.12785	0.09974	0.06196	0.17922	0.41711	0.34729	0.98407	0.24303	1	0.23662	0.89612	0.64296	0.96279	0.63886	0.98899	0.6593	0.96298	0.66789	0.9368	0.56164	0.13703	0.96164	0.65319	0.25849	0.91936	0.66053	0.99833	0.64321	0.95609	0.68236	0.97972	0.67457	0.95454
0.0071191	0.015943	0.0090132	0.010652	0.050303	0.064038	0.015813	0.018476	0.0015812	0.00045608	0.0093487	0.011965	0.0083085	0.0099719	0.0057839	0.0037286	0.0034655	0.014	0.0044032	0.00087706	0.012244	0.00038075	0.002082	0.0011363	0.0131	0.0012798	0.0022564	0.013568	0.0058163	0.013611	0.0024908	0.010086	0.0064545	0.00022655	0.00018471	0.00096161	0.010207	0.0030983	0.049791	0.049231	0.057618	0.063661	0.063831	0.11861	0.082275	0.099496	0.092066	0.055911	0.022304	0.0066118	0.0051103	0.022726	0.009335	0.047921	0.020017	0.030122	0.020207	0.059196	0.053732	0.027814	0.039707	0.029391	0.015425	0.011946	0.015154	0.010238	0.013841	0.0056597	0.0083581	0.045572	0.05578	0.027775	0.05442	0.022287	0.025299	0.050218	0.018869	0.042262	0.022586	0.025695	0.078842	0.026658	0.083595	0.0073462	0.068856	0.094173	0.078842	0.069786	0.042555	0.10239	0.27953	0.2236	0.24113	0.07481	0.35092	0.23587	0.18553	0.15626	0.23276	0.28648	0.23441	0.26825	0.32891	0.15297	0.14391	0.24664	0.99061	0.23662	1	0.25773	0.41794	0.24371	0.4024	0.2479	0.37309	0.23319	0.41211	0.28567	0.38198	0.074148	0.22648	0.42423	0.17294	0.27926	0.42946	0.24011	0.3784	0.23202	0.41883	0.25218	0.39171	0.29934
0.014758	0.027657	0.020503	0.02434	0.066632	0.061183	0.029201	0.034878	0.014232	0.0067189	0.02971	0.039712	0.034484	0.037007	0.024548	0.02311	0.024012	0.046919	0.017919	0.0059447	0.041305	0.0037823	0.008225	0.0057373	0.026321	0.006098	0.0076801	0.031074	0.013658	0.029928	0.0091183	0.029526	0.021951	0.0022249	0.0019852	0.0064614	0.026788	0.011505	0.079135	0.075841	0.11935	0.13247	0.10061	0.16809	0.12848	0.14995	0.14335	0.11245	0.17256	0.085321	0.094907	0.21055	0.12186	0.047429	0.034104	0.045606	0.033292	0.035198	0.04204	0.04034	0.053642	0.039019	0.025656	0.10553	0.11373	0.10824	0.016054	0.075232	0.076563	0.11484	0.19282	0.16454	0.18749	0.1266	0.13735	0.14811	0.11869	0.12304	0.12405	0.14062	0.23364	0.14324	0.078396	0.095788	0.26941	0.21868	0.21458	0.21686	0.12666	0.31009	0.068467	0.045447	0.077522	0.00554	0.20865	0.053141	0.064379	0.0091686	0.062095	0.13739	0.10595	0.061606	0.18768	0.39885	0.36411	0.92598	0.25956	0.89612	0.25773	1	0.7013	0.97058	0.6363	0.92983	0.66039	0.97211	0.67449	0.96739	0.62035	0.14398	0.94569	0.70436	0.26533	0.95133	0.71089	0.90111	0.64067	0.95055	0.73902	0.94781	0.66819	0.92328
0.016617	0.034472	0.02142	0.024396	0.089608	0.10501	0.034625	0.039594	0.011285	0.003754	0.041896	0.058061	0.042172	0.049745	0.030833	0.025074	0.022438	0.06398	0.023122	0.0053143	0.053902	0.0025636	0.0097421	0.0055348	0.045768	0.0058468	0.0097205	0.055705	0.023163	0.055291	0.01095	0.035314	0.02281	0.0012794	0.001054	0.0084984	0.04267	0.02239	0.10604	0.10205	0.13213	0.13912	0.14442	0.22722	0.16978	0.1845	0.18198	0.10218	0.22622	0.11271	0.10362	0.24261	0.18066	0.084241	0.036716	0.055537	0.036132	0.085785	0.081731	0.050887	0.074394	0.050313	0.026637	0.14601	0.15564	0.1171	0.032042	0.095389	0.099068	0.16658	0.23661	0.20682	0.2083	0.15643	0.18216	0.19176	0.13727	0.14527	0.15256	0.18154	0.32958	0.17734	0.095394	0.077905	0.26554	0.19001	0.25876	0.23523	0.13475	0.31487	0.091483	0.069257	0.11389	0.006704	0.25018	0.078152	0.10369	0.014401	0.08105	0.19152	0.15159	0.082315	0.24308	0.47526	0.44147	0.66123	0.40999	0.64296	0.41794	0.7013	1	0.65857	0.92327	0.67083	0.90533	0.64755	0.94698	0.72485	0.89422	0.14782	0.599	0.96732	0.34679	0.6988	0.97137	0.64129	0.90708	0.61348	0.95587	0.68942	0.93998	0.7341
0.012301	0.024302	0.017884	0.022126	0.06641	0.057739	0.026019	0.032286	0.017674	0.0083519	0.041394	0.048283	0.043789	0.045538	0.032441	0.02684	0.029054	0.053747	0.021002	0.0072121	0.051291	0.0045751	0.011406	0.0084328	0.031037	0.0091496	0.010657	0.034868	0.018075	0.032597	0.012386	0.040713	0.031431	0.0032765	0.0029705	0.008489	0.031527	0.015192	0.085154	0.082339	0.11875	0.14133	0.093575	0.18013	0.13348	0.16754	0.15511	0.13684	0.18235	0.09185	0.1014	0.22979	0.13116	0.054104	0.043991	0.055455	0.043885	0.03675	0.044878	0.052249	0.065901	0.050366	0.03548	0.11745	0.12893	0.12432	0.017119	0.085458	0.081851	0.12478	0.20198	0.1707	0.19507	0.13323	0.15276	0.15825	0.12741	0.12667	0.13666	0.14788	0.25	0.16336	0.074912	0.10346	0.26479	0.2439	0.20736	0.21289	0.12453	0.31248	0.065087	0.039974	0.068673	0.0053438	0.22244	0.047953	0.062657	0.0079282	0.056399	0.12568	0.096781	0.058983	0.1751	0.38921	0.34151	0.97139	0.24934	0.96279	0.24371	0.97058	0.65857	1	0.63735	0.97973	0.66381	0.99691	0.6659	0.96802	0.57173	0.1327	0.98149	0.67691	0.2461	0.9591	0.68648	0.96568	0.64309	0.98199	0.71449	0.98092	0.66521	0.95384
0.0096654	0.022187	0.012995	0.015672	0.074442	0.083813	0.022748	0.027244	0.010107	0.0027698	0.048478	0.052719	0.038633	0.043977	0.030342	0.022297	0.018236	0.056315	0.024299	0.0054005	0.054231	0.0023257	0.011087	0.0058133	0.038565	0.0064852	0.012013	0.052771	0.029322	0.046718	0.012727	0.034794	0.0216	0.0013204	0.0011004	0.010153	0.037636	0.02814	0.091594	0.083243	0.10615	0.11495	0.11064	0.21221	0.13935	0.15936	0.1579	0.084386	0.18922	0.10415	0.084279	0.20602	0.17905	0.073349	0.032002	0.048414	0.033721	0.073691	0.065572	0.047967	0.069766	0.046726	0.024946	0.13046	0.13886	0.095578	0.022335	0.084894	0.078681	0.13324	0.17269	0.15838	0.1447	0.1181	0.15132	0.14197	0.099965	0.094551	0.12093	0.14278	0.27781	0.14814	0.052488	0.054345	0.17497	0.13506	0.17532	0.15856	0.08337	0.23207	0.057381	0.04051	0.06718	0.0039125	0.18887	0.046239	0.069289	0.008661	0.047157	0.1218	0.092796	0.052546	0.15678	0.35574	0.31112	0.6469	0.41047	0.63886	0.4024	0.6363	0.92327	0.63735	1	0.66586	0.99082	0.61748	0.9764	0.68172	0.78696	0.085242	0.57242	0.96356	0.23623	0.63398	0.94278	0.63361	0.99374	0.58614	0.96256	0.6699	0.98201	0.7302
0.010389	0.021791	0.015442	0.019433	0.066912	0.058899	0.023361	0.029614	0.018913	0.0084165	0.05563	0.058656	0.052674	0.054578	0.040323	0.029337	0.031769	0.060944	0.023208	0.0075237	0.060122	0.0045013	0.014132	0.010602	0.03583	0.011594	0.013168	0.039429	0.023213	0.036508	0.014907	0.051401	0.039597	0.0036072	0.0032599	0.010176	0.037241	0.020447	0.090705	0.088544	0.11454	0.1429	0.091266	0.19114	0.13885	0.18115	0.16447	0.14954	0.22204	0.11594	0.12147	0.27094	0.15571	0.066882	0.052679	0.065118	0.052974	0.045277	0.053943	0.065225	0.081339	0.062886	0.044108	0.14563	0.15997	0.14874	0.019397	0.10923	0.10262	0.15392	0.23435	0.20074	0.22176	0.1624	0.19129	0.19244	0.15411	0.14756	0.17072	0.17999	0.29816	0.20371	0.081876	0.12288	0.28003	0.27409	0.23333	0.23952	0.14239	0.34749	0.066493	0.041056	0.071139	0.0050233	0.24639	0.049664	0.069801	0.0074776	0.055504	0.13257	0.10356	0.061832	0.18047	0.42912	0.36571	0.99595	0.2552	0.98899	0.2479	0.92983	0.67083	0.97973	0.66586	1	0.68855	0.97373	0.70364	0.96902	0.60774	0.14531	0.96224	0.69444	0.27625	0.93748	0.69276	0.99261	0.67252	0.96087	0.72427	0.99345	0.70467	0.97453
0.011432	0.025585	0.015257	0.018579	0.084659	0.091184	0.026456	0.031863	0.012913	0.0035616	0.053875	0.057853	0.043618	0.048661	0.035163	0.027445	0.021804	0.064529	0.030617	0.0073551	0.062028	0.0032369	0.013964	0.0072446	0.040802	0.0080874	0.015271	0.060199	0.035301	0.051341	0.016151	0.037682	0.023298	0.0018106	0.0015178	0.013193	0.042411	0.0328	0.10302	0.091575	0.12179	0.13001	0.12371	0.23374	0.15396	0.17331	0.17442	0.090484	0.19273	0.10654	0.088863	0.21404	0.18627	0.076619	0.035149	0.053177	0.037558	0.073743	0.066101	0.051982	0.074532	0.050102	0.027331	0.13807	0.14569	0.10249	0.022955	0.089305	0.082255	0.13564	0.17526	0.16446	0.14584	0.12086	0.15543	0.14093	0.10283	0.093607	0.12354	0.14735	0.28386	0.15085	0.049156	0.056866	0.17906	0.13214	0.17396	0.1582	0.081899	0.23337	0.05184	0.036359	0.060787	0.0033973	0.17666	0.041625	0.064411	0.0075286	0.043211	0.11295	0.08536	0.047205	0.14698	0.35256	0.30812	0.66922	0.37951	0.6593	0.37309	0.66039	0.90533	0.66381	0.99082	0.68855	1	0.64436	0.96242	0.69578	0.76423	0.079273	0.59299	0.95008	0.22091	0.64554	0.93428	0.6533	0.99805	0.60473	0.95662	0.69498	0.97448	0.74069
0.013492	0.026265	0.019664	0.024259	0.069461	0.059484	0.028174	0.034849	0.01916	0.0093374	0.04131	0.048949	0.044743	0.046307	0.033171	0.028585	0.031012	0.055785	0.021802	0.0077334	0.052224	0.0050218	0.01173	0.008786	0.030803	0.0094489	0.010855	0.035069	0.018056	0.032832	0.012681	0.040287	0.031312	0.0035364	0.0032124	0.0087374	0.031959	0.015006	0.088354	0.085294	0.12537	0.14852	0.09808	0.18384	0.13887	0.17154	0.16008	0.14137	0.17904	0.088262	0.10052	0.22795	0.12805	0.054705	0.045858	0.057596	0.04558	0.036189	0.044917	0.053569	0.067501	0.05168	0.036786	0.117	0.12816	0.12665	0.017156	0.085108	0.081207	0.12369	0.20295	0.17152	0.19606	0.13268	0.15266	0.15656	0.12791	0.12575	0.13572	0.14716	0.24932	0.16198	0.074445	0.10445	0.27136	0.24491	0.20638	0.21326	0.12295	0.31279	0.064206	0.038971	0.066824	0.0053316	0.22085	0.047051	0.060664	0.0077627	0.056194	0.12318	0.09443	0.057544	0.17381	0.38709	0.33805	0.96668	0.23756	0.96298	0.23319	0.97211	0.64755	0.99691	0.61748	0.97373	0.64436	1	0.64454	0.95922	0.55389	0.12864	0.98527	0.65521	0.23761	0.95184	0.66675	0.96345	0.62355	0.98374	0.69219	0.97921	0.64694	0.94113
0.010205	0.023264	0.013627	0.016171	0.076629	0.089638	0.023671	0.028215	0.010159	0.0028924	0.052089	0.059061	0.042608	0.0492	0.032469	0.022959	0.019523	0.060126	0.023798	0.0050963	0.05694	0.002215	0.011019	0.0059845	0.04383	0.0066057	0.011566	0.055573	0.028977	0.051414	0.012402	0.039937	0.025078	0.001266	0.0010521	0.0097386	0.041983	0.029124	0.09512	0.089146	0.10704	0.11777	0.11472	0.21559	0.14486	0.16804	0.16329	0.092064	0.23757	0.13249	0.10618	0.24578	0.19672	0.084453	0.035191	0.053005	0.03602	0.087883	0.079436	0.052766	0.077192	0.051568	0.026982	0.15734	0.16754	0.11547	0.027123	0.10561	0.105	0.17203	0.22145	0.20162	0.19001	0.15854	0.19035	0.18986	0.1335	0.13146	0.15981	0.18692	0.33549	0.18777	0.074909	0.076477	0.22295	0.17406	0.23754	0.21646	0.12189	0.30291	0.072223	0.054699	0.091322	0.0046344	0.22581	0.061506	0.092883	0.010534	0.059858	0.1616	0.12665	0.068502	0.19765	0.44784	0.39867	0.69369	0.41866	0.66789	0.41211	0.67449	0.94698	0.6659	0.9764	0.70364	0.96242	0.64454	1	0.73238	0.88551	0.12707	0.59621	0.98228	0.32387	0.67449	0.95025	0.66892	0.96935	0.61041	0.97184	0.71123	0.99413	0.76588
0.0097586	0.019935	0.013978	0.016977	0.056363	0.053139	0.02101	0.025828	0.012014	0.0053144	0.0363	0.042997	0.036892	0.039781	0.026802	0.020099	0.021705	0.044965	0.015758	0.0047006	0.042146	0.0027808	0.0085035	0.0061233	0.027976	0.0066441	0.0079193	0.03011	0.014924	0.02928	0.0091652	0.035384	0.026574	0.0019652	0.0017486	0.0061374	0.027449	0.013245	0.072706	0.071658	0.097629	0.11663	0.082716	0.15925	0.11696	0.14848	0.13529	0.11615	0.205	0.10671	0.10897	0.24167	0.14024	0.053079	0.036775	0.047472	0.036161	0.039875	0.046253	0.045878	0.059606	0.044534	0.029339	0.1204	0.13148	0.11841	0.016603	0.089519	0.089124	0.13365	0.21292	0.17941	0.2053	0.14567	0.16204	0.1765	0.13544	0.14173	0.14798	0.16008	0.26305	0.17247	0.089003	0.1077	0.2674	0.25188	0.23438	0.23569	0.14505	0.33316	0.075441	0.050063	0.086026	0.005896	0.24439	0.05884	0.074685	0.0095781	0.064434	0.15097	0.11956	0.070425	0.2	0.43076	0.38412	0.96611	0.29139	0.9368	0.28567	0.96739	0.72485	0.96802	0.68172	0.96902	0.69578	0.95922	0.73238	1	0.67832	0.1711	0.95016	0.74732	0.31595	0.96827	0.7406	0.94592	0.68094	0.95642	0.77486	0.96862	0.71888	0.98203
