Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.042004	0.070305	0.11026	0.061224	0.080513	0.18863	0.06471	0.081241	0.099074	0.58442	0.58006	0.19893	0.17145	0.30948	0.67377	0.49716	0.314	0.35633	0.30817	0.28046	0.36124	0.036548	0.0090374	0.061111	0.0029184	0.056425	0.049222	0.21427	0.036804	0.026392	0.0019438	0.10561	0.025205	0.027037	0.079213	0.020252	0.0011071	0.0016837	0.049314	0.18449	0.24875	0.36267	0.089991	0.089439	0.16939	0.20244	0.14105	0.13312	0.13306	0.35598	0.82917	0.66638	0.41049	0.68594	0.57907	0.28163	0.18915	0.23308	0.11711	0.4723	0.6646	0.11861	0.14917	0.16325	0.12143	0.85527	0.82509	0.75881	0.82067	0.43781	0.85403	0.75787	0.7927	0.83806	0.4099	0.73909	0.8134	0.5743	0.80245	0.69477	0.94868	0.87325	0.759	0.75525	0.64591	0.88884	0.53787	0.77001	0.81165	0.69372	0.92745	0.83603	0.42733	0.85923	0.89634	0.50737	0.76596	0.7398	0.36091	0.65065	1	0.75335	0.83991	0.93007	0.90472	0.94662	0.83529	0.71962	0.0098985	0.1535	0.014099	0.15931	0.039242	0.49888	0.030377	0.39856	0.02171	0.37144	0.031696	0.45325	0.77031	0.021725	0.27481	0.85453	0.018355	0.33178	0.021802	0.29017	0.020021	0.27798	0.045204	0.34109
0.010455	0.017954	0.030539	0.01494	0.021329	0.053012	0.015901	0.021247	0.055699	0.33629	0.30399	0.095188	0.06686	0.22406	0.39898	0.27103	0.16694	0.16007	0.12954	0.11736	0.16831	0.010112	0.0023539	0.023291	0.00068873	0.024369	0.02295	0.14404	0.017621	0.010214	0.00070188	0.044026	0.013362	0.010662	0.05196	0.011558	0.00041124	0.00061803	0.032809	0.055766	0.092028	0.16585	0.024452	0.025025	0.05038	0.064876	0.042831	0.044599	0.042375	0.20367	0.61845	0.3393	0.23582	0.39923	0.30503	0.16724	0.099585	0.11464	0.05682	0.5338	0.76334	0.068678	0.081089	0.099683	0.069597	0.52093	0.52418	0.54482	0.86577	0.26604	0.93241	0.95559	0.91466	0.44474	0.57894	0.94097	0.77938	0.93772	0.78419	0.91439	0.7216	0.55298	0.86857	0.47353	0.80428	0.7628	0.47128	0.98501	0.98826	0.92325	0.6848	0.83032	0.52119	0.5055	0.93925	0.41203	0.48488	0.55518	0.42039	0.66955	0.75335	1	0.58697	0.63349	0.5789	0.64122	0.67838	0.9169	0.0025724	0.048151	0.0040114	0.056569	0.0092156	0.24591	0.0072424	0.16108	0.0049137	0.13553	0.0073818	0.17259	0.79281	0.0055091	0.095823	0.69891	0.0041153	0.14308	0.0052465	0.098366	0.0052576	0.10481	0.011708	0.15374
0.074882	0.13251	0.18734	0.12093	0.14807	0.28558	0.12808	0.14382	0.067394	0.7622	0.77327	0.3716	0.28956	0.53618	0.80184	0.68295	0.45673	0.54521	0.4623	0.47084	0.53777	0.090796	0.026659	0.15191	0.0096842	0.14319	0.12674	0.41343	0.10352	0.075094	0.004499	0.21989	0.046167	0.077184	0.16434	0.048912	0.0053645	0.0080092	0.10313	0.26936	0.41036	0.54756	0.19312	0.19768	0.26685	0.37196	0.26112	0.2958	0.27383	0.64569	0.8173	0.66352	0.64327	0.86548	0.7827	0.38546	0.26029	0.29491	0.17339	0.33778	0.47579	0.23434	0.2477	0.19532	0.20214	0.88963	0.90685	0.59835	0.78339	0.65769	0.69535	0.59334	0.62737	0.84737	0.23961	0.52836	0.72698	0.42935	0.61175	0.52364	0.7815	0.81581	0.65651	0.87435	0.63855	0.73557	0.46085	0.59051	0.63116	0.58264	0.86581	0.71416	0.50506	0.82384	0.69087	0.51269	0.85836	0.73967	0.18894	0.52844	0.83991	0.58697	1	0.86733	0.80095	0.78353	0.72587	0.58054	0.020622	0.20184	0.029391	0.1938	0.062029	0.49442	0.052195	0.43804	0.039334	0.4424	0.053197	0.50722	0.67043	0.041033	0.33299	0.72549	0.032431	0.35874	0.04017	0.33502	0.038769	0.33342	0.067909	0.34574
0.046156	0.080789	0.12538	0.073192	0.09684	0.22676	0.07714	0.095162	0.069676	0.60647	0.69129	0.24446	0.20066	0.39653	0.71847	0.56397	0.39737	0.44567	0.33971	0.33659	0.42083	0.052315	0.011761	0.097927	0.0036114	0.076087	0.063775	0.30759	0.046705	0.038695	0.0025307	0.15014	0.031264	0.038759	0.13095	0.039719	0.001455	0.0023464	0.053535	0.2055	0.31608	0.41915	0.13215	0.12597	0.21819	0.29292	0.1757	0.18214	0.17434	0.39592	0.82819	0.77789	0.55687	0.77971	0.711	0.33404	0.2236	0.26679	0.14806	0.43495	0.53134	0.18204	0.23115	0.19117	0.15965	0.89792	0.8842	0.60205	0.73528	0.56352	0.74728	0.64455	0.65244	0.85851	0.25566	0.58675	0.74788	0.44892	0.63957	0.59253	0.86457	0.83818	0.68727	0.83768	0.63249	0.76256	0.43695	0.63451	0.68689	0.65619	0.95875	0.79439	0.46784	0.93756	0.76194	0.55213	0.83837	0.83905	0.22307	0.60038	0.93007	0.63349	0.86733	1	0.9265	0.8752	0.85346	0.61693	0.023916	0.26807	0.032432	0.26904	0.070607	0.62855	0.058127	0.5581	0.04381	0.53731	0.055389	0.60488	0.7677	0.044627	0.41664	0.88008	0.040331	0.46023	0.04647	0.43105	0.044391	0.44345	0.091508	0.45026
0.060998	0.097316	0.15411	0.088242	0.12896	0.26888	0.090746	0.12662	0.13959	0.52292	0.67314	0.26457	0.25494	0.3843	0.5999	0.44841	0.26076	0.50323	0.39329	0.37454	0.4972	0.044709	0.013559	0.061904	0.0041272	0.086397	0.078036	0.18577	0.053845	0.035824	0.0010032	0.1307	0.01353	0.032449	0.065064	0.01713	0.0016161	0.0024701	0.027814	0.2821	0.37621	0.50279	0.12495	0.1285	0.25774	0.28995	0.21091	0.18132	0.19139	0.328	0.75944	0.70866	0.44867	0.74641	0.58675	0.41853	0.33772	0.40527	0.2313	0.54285	0.63141	0.17494	0.22239	0.30389	0.22275	0.84016	0.79022	0.73999	0.63756	0.5379	0.66814	0.62352	0.6676	0.79891	0.29246	0.59413	0.78895	0.40991	0.70293	0.61199	0.89869	0.90208	0.67872	0.67088	0.48402	0.81286	0.59001	0.57244	0.6347	0.54927	0.89397	0.66744	0.31152	0.92471	0.72578	0.3893	0.83798	0.87656	0.29215	0.48566	0.90472	0.5789	0.80095	0.9265	1	0.93275	0.76247	0.52796	0.019478	0.28109	0.02688	0.30269	0.061471	0.73848	0.048832	0.62299	0.037278	0.55968	0.048112	0.64839	0.7296	0.039079	0.46223	0.86078	0.032249	0.55402	0.039932	0.48001	0.035207	0.4495	0.090496	0.57839
0.064235	0.098696	0.15083	0.085835	0.11589	0.24739	0.090053	0.11737	0.16661	0.50418	0.56752	0.20705	0.21765	0.2717	0.58905	0.4514	0.26818	0.41158	0.35224	0.31976	0.40629	0.038896	0.012124	0.051405	0.0041532	0.063075	0.057671	0.15766	0.041659	0.02656	0.0013974	0.09933	0.016575	0.025874	0.058908	0.015239	0.0013915	0.0020163	0.035512	0.25724	0.29922	0.42142	0.10305	0.10705	0.21482	0.22324	0.17901	0.15138	0.16059	0.32338	0.74761	0.6529	0.3449	0.65436	0.52333	0.30764	0.23685	0.29811	0.15092	0.48412	0.66342	0.10395	0.12857	0.20208	0.13829	0.80097	0.75894	0.8699	0.69065	0.39484	0.73053	0.6771	0.73988	0.82013	0.43013	0.67147	0.77163	0.48025	0.79917	0.63033	0.92954	0.88119	0.67326	0.66231	0.52533	0.91946	0.63769	0.64049	0.69887	0.5745	0.87597	0.68034	0.29208	0.88557	0.78535	0.34861	0.79924	0.71293	0.42575	0.48421	0.94662	0.64122	0.78353	0.8752	0.93275	1	0.70788	0.56255	0.012129	0.18419	0.016699	0.19033	0.049433	0.55122	0.037793	0.45465	0.027392	0.41304	0.040627	0.50631	0.65985	0.027624	0.31895	0.75762	0.022815	0.37072	0.027142	0.34225	0.022968	0.31254	0.057116	0.39433
0.026019	0.045995	0.075085	0.04106	0.055491	0.13773	0.043077	0.054752	0.050611	0.55411	0.56604	0.19494	0.13764	0.36672	0.65315	0.48078	0.32735	0.32261	0.24903	0.24234	0.31397	0.035192	0.0069587	0.073208	0.0020225	0.05553	0.04562	0.26711	0.035096	0.030256	0.0021409	0.12191	0.029479	0.030395	0.10219	0.026725	0.00094043	0.0015517	0.050904	0.12192	0.21267	0.30225	0.082345	0.076722	0.13854	0.19231	0.1087	0.11667	0.10985	0.32633	0.69013	0.60705	0.45872	0.61264	0.53957	0.25793	0.16461	0.19147	0.10524	0.40639	0.51292	0.15154	0.19801	0.14856	0.12566	0.73214	0.71243	0.47783	0.74989	0.46621	0.76592	0.64254	0.62967	0.68635	0.25238	0.61628	0.66895	0.52002	0.56909	0.60971	0.74491	0.68141	0.66996	0.69442	0.61995	0.64682	0.37265	0.70771	0.72476	0.71219	0.81368	0.90698	0.49688	0.74877	0.79007	0.75331	0.66528	0.74367	0.20169	0.86569	0.83529	0.67838	0.72587	0.85346	0.76247	0.70788	1	0.77432	0.012663	0.16111	0.018685	0.17679	0.039445	0.48229	0.032251	0.38704	0.023495	0.36922	0.030043	0.42189	0.83193	0.024012	0.28041	0.86012	0.021086	0.33461	0.025115	0.28452	0.025936	0.3009	0.052097	0.32676
0.010846	0.019247	0.03229	0.01627	0.021694	0.055125	0.017256	0.021828	0.038272	0.4148	0.33318	0.10953	0.067996	0.25439	0.47498	0.32441	0.20715	0.15656	0.13746	0.12559	0.16869	0.014645	0.0029669	0.035546	0.00088041	0.02844	0.02491	0.18957	0.020528	0.014742	0.0014072	0.0615	0.023864	0.01604	0.064333	0.014076	0.00051371	0.00080031	0.051488	0.052919	0.093045	0.1608	0.030323	0.029398	0.054461	0.073966	0.045508	0.050921	0.046786	0.24177	0.57962	0.32211	0.26527	0.3938	0.31492	0.15286	0.08556	0.097215	0.049202	0.39519	0.60644	0.080055	0.095041	0.081536	0.065728	0.51307	0.51355	0.43714	0.85102	0.27516	0.88866	0.82924	0.78343	0.459	0.43761	0.81265	0.68813	0.84489	0.64822	0.77047	0.64496	0.51947	0.75234	0.49211	0.76894	0.63681	0.35589	0.94938	0.91679	0.86924	0.63597	0.92582	0.59403	0.4857	0.90532	0.59534	0.44571	0.51881	0.29429	0.84766	0.71962	0.9169	0.58054	0.61693	0.52796	0.56255	0.77432	1	0.002848	0.044914	0.0045703	0.052397	0.010679	0.23334	0.0084699	0.15343	0.0057038	0.13714	0.0085879	0.17385	0.77647	0.006108	0.094599	0.68234	0.0046409	0.1324	0.0059583	0.096053	0.0063355	0.10107	0.012369	0.13801
0.028658	0.046795	0.047596	0.055815	0.056581	0.069781	0.057965	0.051263	0.00089588	0.015605	0.046609	0.034511	0.046668	0.032708	0.024277	0.045705	0.059867	0.066819	0.029367	0.060537	0.033206	0.086281	0.028382	0.13014	0.013397	0.039231	0.027199	0.056416	0.02422	0.045778	0.0025864	0.06453	0.0068966	0.042437	0.06478	0.065066	0.0062434	0.010581	0.0058292	0.038007	0.066627	0.038516	0.14563	0.12272	0.086464	0.13202	0.064029	0.11228	0.085767	0.03278	0.0071136	0.02139	0.034662	0.021886	0.029149	0.011863	0.015856	0.016119	0.017499	0.0018072	0.0014908	0.020906	0.019833	0.0086882	0.01812	0.014621	0.01602	0.004015	0.0045766	0.024696	0.0033669	0.0024833	0.0024181	0.023201	0.00043367	0.001596	0.0054603	0.0010399	0.0021523	0.002086	0.0063001	0.010552	0.0028661	0.021045	0.0070643	0.0056399	0.0040037	0.0022229	0.0028468	0.0051316	0.01466	0.0079445	0.0046915	0.04008	0.0038834	0.0086864	0.043035	0.023445	0.00041455	0.0039142	0.0098985	0.0025724	0.020622	0.023916	0.019478	0.012129	0.012663	0.002848	1	0.28691	0.97104	0.20372	0.52548	0.054551	0.6555	0.11465	0.75313	0.15189	0.48942	0.10554	0.0061335	0.87181	0.16859	0.009109	0.81824	0.053891	0.88315	0.16591	0.91435	0.21112	0.68091	0.045939
0.055841	0.096525	0.13197	0.10839	0.15455	0.25154	0.1081	0.13953	0.01811	0.11806	0.32713	0.16888	0.1865	0.21246	0.1565	0.16764	0.13174	0.37228	0.18457	0.25242	0.26477	0.078002	0.024181	0.09679	0.0072835	0.098097	0.079844	0.12171	0.049171	0.052788	0.00063076	0.13252	0.0050829	0.041463	0.067089	0.034701	0.0029579	0.0051559	0.0064126	0.21521	0.34085	0.2799	0.22295	0.21297	0.28981	0.41015	0.22604	0.23493	0.22967	0.11995	0.134	0.26892	0.27619	0.27264	0.26835	0.17104	0.20965	0.23378	0.19819	0.07079	0.051391	0.15322	0.1973	0.16243	0.17918	0.21538	0.21199	0.087689	0.074329	0.28409	0.063457	0.053643	0.056354	0.21892	0.011173	0.041069	0.10914	0.022202	0.05849	0.054157	0.13432	0.18558	0.072903	0.19805	0.061924	0.10165	0.078479	0.043382	0.054691	0.064753	0.19964	0.094091	0.047056	0.33606	0.073479	0.083309	0.32008	0.31318	0.013011	0.059484	0.1535	0.048151	0.20184	0.26807	0.28109	0.18419	0.16111	0.044914	0.28691	1	0.3218	0.93824	0.28264	0.5427	0.28319	0.75955	0.28776	0.80077	0.21773	0.66855	0.12111	0.33442	0.88027	0.18206	0.31911	0.63868	0.36874	0.86847	0.32951	0.92718	0.63542	0.57264
0.033604	0.055786	0.057575	0.066632	0.069083	0.082578	0.068872	0.062365	0.001268	0.022049	0.062665	0.048409	0.061319	0.050256	0.033341	0.060325	0.07361	0.086965	0.039051	0.079875	0.045013	0.10369	0.035553	0.15743	0.016603	0.054675	0.038959	0.075216	0.035235	0.060859	0.0028668	0.08312	0.0084361	0.05592	0.076769	0.069442	0.0091847	0.015323	0.0078173	0.047428	0.085255	0.052045	0.16876	0.14676	0.10306	0.15911	0.080304	0.14095	0.10747	0.046557	0.0098547	0.02682	0.046975	0.029958	0.037899	0.016319	0.022626	0.022543	0.024571	0.0027327	0.0023335	0.02889	0.026916	0.012679	0.026603	0.019909	0.02172	0.00578	0.0070781	0.035108	0.0050147	0.0037687	0.0036901	0.030589	0.00069382	0.0024884	0.0081184	0.0016725	0.0032073	0.0032563	0.0089356	0.014751	0.0043987	0.028143	0.010207	0.0080624	0.0061836	0.0034937	0.0043828	0.0076723	0.019925	0.011841	0.0069228	0.052447	0.0059621	0.013178	0.058851	0.033636	0.000639	0.0062162	0.014099	0.0040114	0.029391	0.032432	0.02688	0.016699	0.018685	0.0045703	0.97104	0.3218	1	0.2399	0.51265	0.070932	0.63841	0.13964	0.72925	0.18221	0.4835	0.12866	0.0093201	0.87299	0.20209	0.013297	0.75584	0.069836	0.86546	0.19602	0.91521	0.24605	0.69271	0.060246
0.043289	0.072198	0.10622	0.081895	0.13181	0.20627	0.079246	0.11756	0.022415	0.10393	0.32274	0.1757	0.18322	0.24041	0.13733	0.13536	0.091305	0.3656	0.17877	0.2357	0.27577	0.055136	0.019146	0.061722	0.0051522	0.099967	0.085635	0.092402	0.049434	0.047198	0.0002524	0.11881	0.002604	0.034337	0.04178	0.018708	0.0024199	0.0042301	0.0037349	0.19745	0.32708	0.28435	0.16485	0.16438	0.25629	0.34068	0.20015	0.1876	0.19388	0.097228	0.13274	0.23695	0.25841	0.26675	0.22722	0.20181	0.27546	0.29739	0.26683	0.10004	0.067053	0.17269	0.22551	0.23763	0.24277	0.20698	0.19934	0.094567	0.079549	0.2982	0.069141	0.063423	0.066026	0.19345	0.013529	0.049643	0.12748	0.026974	0.06628	0.069468	0.14404	0.19474	0.086804	0.17077	0.060949	0.10849	0.095933	0.050193	0.062855	0.072231	0.20055	0.10151	0.04684	0.32517	0.084156	0.083446	0.30965	0.36611	0.015977	0.067308	0.15931	0.056569	0.1938	0.26904	0.30269	0.19033	0.17679	0.052397	0.20372	0.93824	0.2399	1	0.18107	0.61264	0.18124	0.77481	0.186	0.75574	0.13472	0.6374	0.14554	0.2325	0.88249	0.21109	0.20462	0.74608	0.25617	0.85354	0.22885	0.88937	0.51922	0.69601
0.13254	0.1935	0.191	0.20113	0.17452	0.26132	0.21692	0.17625	0.0075345	0.067634	0.11462	0.064717	0.11774	0.043565	0.090881	0.14559	0.17257	0.14044	0.095527	0.15253	0.082697	0.19605	0.060784	0.23606	0.034418	0.053959	0.035929	0.089985	0.034907	0.062953	0.013801	0.11549	0.030257	0.065005	0.082659	0.060008	0.0066119	0.010164	0.025961	0.14309	0.1523	0.095813	0.33436	0.27022	0.24848	0.27959	0.16542	0.22619	0.19437	0.092934	0.027891	0.072661	0.059831	0.059089	0.078815	0.029037	0.028181	0.034304	0.025755	0.0051356	0.0062566	0.025427	0.026624	0.014368	0.022127	0.0526	0.052693	0.022672	0.015084	0.042923	0.014092	0.0095218	0.010353	0.1016	0.0028681	0.0070519	0.019395	0.0042872	0.01156	0.006915	0.027376	0.044438	0.0092971	0.067047	0.021227	0.025267	0.014562	0.0090859	0.011043	0.014854	0.048338	0.028131	0.011753	0.1254	0.01542	0.025913	0.10703	0.047038	0.0031363	0.01434	0.039242	0.0092156	0.062029	0.070607	0.061471	0.049433	0.039445	0.010679	0.52548	0.28264	0.51265	0.18107	1	0.11526	0.9682	0.20799	0.91626	0.27737	0.96047	0.24576	0.016943	0.78087	0.24423	0.025756	0.80916	0.079578	0.79745	0.2669	0.70439	0.26749	0.64782	0.074133
0.072707	0.11412	0.17878	0.11559	0.18549	0.33098	0.11272	0.17521	0.10101	0.32542	0.63111	0.29876	0.30445	0.42741	0.36062	0.27971	0.15332	0.55656	0.38606	0.40399	0.53898	0.063336	0.021897	0.067111	0.0058658	0.13381	0.11944	0.13945	0.072551	0.056141	0.0004328	0.17131	0.0056998	0.042485	0.042962	0.012591	0.0021478	0.0034956	0.01056	0.35999	0.48899	0.52745	0.18329	0.1848	0.37346	0.42008	0.28386	0.2247	0.2534	0.20742	0.4505	0.4722	0.42356	0.59802	0.43521	0.51557	0.50833	0.57763	0.41955	0.37019	0.32443	0.28542	0.37455	0.47317	0.38896	0.55874	0.51133	0.3735	0.28256	0.5457	0.29825	0.29153	0.3136	0.5042	0.087262	0.24813	0.49815	0.15085	0.33264	0.30104	0.51191	0.63459	0.34545	0.39227	0.21096	0.40658	0.31555	0.23683	0.27435	0.25499	0.54518	0.3524	0.16465	0.69262	0.33945	0.22677	0.58175	0.76215	0.09702	0.24165	0.49888	0.24591	0.49442	0.62855	0.73848	0.55122	0.48229	0.23334	0.054551	0.5427	0.070932	0.61264	0.11526	1	0.096116	0.92181	0.082918	0.82061	0.086051	0.87045	0.46829	0.090933	0.79836	0.59084	0.075005	0.88259	0.098986	0.79849	0.083915	0.70888	0.23802	0.91421
0.10823	0.16199	0.15779	0.17244	0.14946	0.21358	0.18567	0.14816	0.004803	0.05498	0.09997	0.061085	0.10414	0.04276	0.076023	0.12903	0.16131	0.12656	0.079755	0.13591	0.071054	0.19171	0.060074	0.24886	0.034142	0.054454	0.036317	0.09326	0.035862	0.066734	0.013474	0.11376	0.028651	0.06934	0.093989	0.074723	0.0079646	0.01241	0.02445	0.11359	0.13442	0.082823	0.31528	0.25589	0.21233	0.25594	0.14611	0.21862	0.17959	0.085821	0.021359	0.058964	0.056072	0.049497	0.067926	0.023672	0.024242	0.028395	0.022868	0.0038811	0.0045397	0.024663	0.024794	0.012174	0.020736	0.041601	0.04275	0.016085	0.012427	0.039037	0.010809	0.0072615	0.0077173	0.079318	0.0019903	0.0052368	0.014783	0.0032932	0.0081712	0.0053572	0.020371	0.033281	0.0073129	0.056514	0.018034	0.018947	0.011317	0.0069745	0.0085615	0.012316	0.038884	0.022661	0.010333	0.10294	0.011862	0.022171	0.093675	0.040649	0.0020723	0.011399	0.030377	0.0072424	0.052195	0.058127	0.048832	0.037793	0.032251	0.0084699	0.6555	0.28319	0.63841	0.18124	0.9682	0.096116	1	0.18215	0.97526	0.24731	0.93999	0.20798	0.013684	0.87925	0.22514	0.020645	0.89294	0.070387	0.88926	0.24098	0.81924	0.25606	0.67858	0.063833
0.091787	0.14693	0.21606	0.15171	0.22539	0.39659	0.15032	0.21187	0.069318	0.29651	0.60906	0.29556	0.32143	0.37278	0.34624	0.30444	0.19408	0.58834	0.37845	0.43004	0.51054	0.09068	0.029784	0.10131	0.0086745	0.14305	0.12149	0.16425	0.076588	0.068467	0.00079369	0.19747	0.008071	0.053946	0.063985	0.023106	0.0030063	0.0049691	0.012832	0.38367	0.53131	0.51535	0.25806	0.25173	0.43902	0.52285	0.33197	0.29061	0.3107	0.21948	0.35876	0.48882	0.42783	0.54334	0.45367	0.4117	0.4157	0.47678	0.3552	0.22756	0.19483	0.26039	0.33835	0.35175	0.32223	0.48927	0.45808	0.27653	0.20769	0.49732	0.20822	0.18788	0.2019	0.48069	0.050591	0.15484	0.34	0.089852	0.21764	0.18724	0.38652	0.49979	0.23047	0.38407	0.1655	0.30306	0.22624	0.15347	0.18333	0.18323	0.46422	0.26466	0.12546	0.65522	0.23376	0.1917	0.5654	0.62757	0.057664	0.17374	0.39856	0.16108	0.43804	0.5581	0.62299	0.45465	0.38704	0.15343	0.11465	0.75955	0.13964	0.77481	0.20799	0.92181	0.18215	1	0.16335	0.95988	0.15778	0.94915	0.32973	0.17512	0.94589	0.44889	0.15667	0.86644	0.19218	0.95276	0.16515	0.89418	0.39747	0.85316
0.088622	0.13538	0.13032	0.14962	0.13176	0.1771	0.15953	0.12861	0.0033092	0.039127	0.080173	0.052072	0.088023	0.037557	0.054744	0.095935	0.11927	0.10617	0.063285	0.11292	0.058312	0.17296	0.056584	0.21729	0.031644	0.051009	0.034175	0.076086	0.032905	0.062145	0.0092	0.098184	0.01953	0.062579	0.07562	0.063045	0.0081002	0.012752	0.016326	0.095448	0.11608	0.068347	0.28154	0.2312	0.18232	0.22717	0.1286	0.19481	0.15941	0.066165	0.015203	0.043286	0.046779	0.038824	0.052942	0.019032	0.021444	0.024595	0.02117	0.0028245	0.0031085	0.022079	0.021969	0.010721	0.019264	0.03075	0.031815	0.011102	0.0086688	0.0328	0.0072091	0.00491	0.0052116	0.057718	0.001235	0.0034443	0.010703	0.0021087	0.0054505	0.0036959	0.014337	0.024433	0.0051006	0.041722	0.012342	0.013053	0.0081941	0.0046462	0.0057577	0.0085196	0.028155	0.015846	0.0072928	0.078576	0.0081908	0.016027	0.073217	0.032733	0.0012987	0.0079091	0.02171	0.0049137	0.039334	0.04381	0.037278	0.027392	0.023495	0.0057038	0.75313	0.28776	0.72925	0.186	0.91626	0.082918	0.97526	0.16335	1	0.2236	0.89379	0.18077	0.010037	0.9406	0.21407	0.015478	0.92874	0.065212	0.9498	0.22601	0.87778	0.2414	0.71624	0.058591
0.10431	0.1771	0.24484	0.18631	0.24838	0.44004	0.18738	0.23491	0.047187	0.32759	0.6229	0.3034	0.31736	0.36919	0.37975	0.35677	0.2526	0.5777	0.38116	0.4489	0.48643	0.13071	0.038573	0.15659	0.012154	0.15257	0.12338	0.21707	0.081724	0.084847	0.0017098	0.23402	0.014318	0.071257	0.092431	0.036896	0.0039993	0.0066983	0.020163	0.39027	0.53882	0.49446	0.33548	0.31643	0.47188	0.61338	0.36806	0.35601	0.36165	0.26542	0.3405	0.49489	0.47815	0.54915	0.51141	0.33903	0.32735	0.37971	0.27808	0.15517	0.14358	0.25351	0.32464	0.25105	0.26055	0.48873	0.46734	0.23311	0.19672	0.49614	0.18363	0.15235	0.16449	0.50475	0.03835	0.12272	0.28353	0.071889	0.17712	0.14346	0.34041	0.45865	0.18858	0.4228	0.15541	0.2599	0.17357	0.13181	0.15571	0.15891	0.43248	0.25122	0.12796	0.63638	0.20448	0.21341	0.55053	0.54813	0.04175	0.16966	0.37144	0.13553	0.4424	0.53731	0.55968	0.41304	0.36922	0.13714	0.15189	0.80077	0.18221	0.75574	0.27737	0.82061	0.24731	0.95988	0.2236	1	0.21827	0.96914	0.28346	0.23124	0.95622	0.39522	0.21501	0.78051	0.25418	0.96525	0.22199	0.91404	0.45632	0.73161
