Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_AMB	Medulla_CU	Medulla_ECU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
8.3061e-05	0.00078678	0.0010742	0.00061802	0.0017396	0.027067	0.0013806	0.0010733	0.11173	0.058867	0.0023627	0.0024055	0.051969	0.12512	0.069518	0.066905	0.016474	0.0035184	0.0061691	0.046237	0.0060495	0.00048648	0.023766	0.00017492	0.0034105	0.0028787	0.072241	0.0023646	0.0032351	0.0045887	0.030311	0.031591	0.0068122	0.017185	0.0063502	7.7558e-05	7.6311e-05	0.045561	0.00663	0.016951	0.034276	0.0099558	0.011628	0.0079779	0.022783	0.0073829	0.011724	0.0099673	0.032827	0.13518	0.28267	0.12213	0.12593	0.12571	0.01859	0.0062213	0.0076402	0.0049113	0.0047287	0.15447	0.08909	0.0075324	0.012962	0.0099596	0.010363	0.20705	0.17861	0.14815	0.19988	0.15164	0.33986	0.12326	0.10881	0.21705	0.19737	0.23811	0.044912	0.12293	0.034071	0.22341	0.18592	0.040152	0.27914	0.26601	0.3835	0.19319	0.2179	0.4806	0.43533	0.56285	0.41635	0.88594	0.25703	0.20228	0.18211	0.43626	0.85179	0.26385	0.25017	1	0.1118	0.34606	0.32863	0.18116	0.43851	0.25749	0.22256	0.20933	0.6059	0.60134	0.0021893	0.018939	0.001873	0.01088	0.0024068	0.029066	0.0011558	0.010575	0.0010029	0.015547	0.26052	0.00084579	0.0075405	0.3614	0.0010816	0.0073977	0.0015447	0.011666	0.00047846	0.0072568	0.0011915	0.013364	0.00085328	0.011271
0.0038706	0.016793	0.023993	0.013808	0.022156	0.12406	0.022041	0.024871	0.27235	0.30576	0.033876	0.046291	0.047231	0.33514	0.22401	0.12338	0.14886	0.048157	0.057105	0.23403	0.0087474	0.0026119	0.020745	0.0012225	0.0072772	0.012339	0.01299	0.0082408	0.0032132	0.00065985	0.031004	0.0058335	0.0083376	0.0038115	0.0014524	0.00014783	0.00015941	0.019015	0.095121	0.11485	0.18704	0.030609	0.031755	0.073253	0.048103	0.046058	0.034499	0.042841	0.064806	0.28894	0.26878	0.072491	0.16176	0.095722	0.19931	0.085529	0.10307	0.092371	0.050928	0.50016	0.59636	0.061734	0.071173	0.090499	0.05806	0.26758	0.25886	0.35259	0.62153	0.26362	0.28509	0.53683	0.70869	0.39769	0.6336	0.61588	0.41855	0.64339	0.51025	0.52173	0.53918	0.38993	0.25332	0.1702	0.23678	0.60833	0.66374	0.51156	0.46039	0.27805	0.25074	0.12983	0.080812	0.55841	0.31601	0.47661	0.079576	0.53052	0.26718	0.1118	1	0.5471	0.53869	0.27049	0.37352	0.67839	0.73177	0.39864	0.23104	0.32159	0.0045005	0.060829	0.0042514	0.032978	0.0032742	0.10234	0.0013096	0.027599	0.0014101	0.044376	0.35469	0.0025239	0.023214	0.29235	0.0039499	0.028199	0.0020951	0.031696	0.0033321	0.037393	0.0023592	0.032043	0.0049076	0.091471
0.0010595	0.0072745	0.010099	0.0057601	0.012505	0.12821	0.011212	0.0097145	0.33504	0.25851	0.015597	0.01903	0.095617	0.43498	0.28486	0.24887	0.097182	0.02497	0.037798	0.21581	0.015333	0.00207	0.055965	0.00088235	0.01006	0.010915	0.11404	0.0081909	0.0063084	0.0058209	0.062812	0.044474	0.015507	0.037368	0.015539	0.00021679	0.00022088	0.090217	0.048275	0.088428	0.16983	0.038539	0.043681	0.047125	0.07644	0.037305	0.04628	0.044468	0.10947	0.52754	0.75685	0.29138	0.38922	0.32281	0.10512	0.040263	0.048435	0.037347	0.026535	0.62676	0.45987	0.037337	0.055594	0.052764	0.04479	0.62316	0.5826	0.57911	0.76715	0.48133	0.84122	0.59061	0.59199	0.70396	0.77932	0.84738	0.2094	0.56655	0.31129	0.82096	0.80155	0.23172	0.7381	0.59824	0.77956	0.87022	0.84599	0.89714	0.92295	0.7694	0.82618	0.43267	0.46945	0.65295	0.58884	0.90537	0.33279	0.74641	0.53264	0.34606	0.5471	1	0.95322	0.58709	0.89492	0.85344	0.88707	0.68129	0.73904	0.71149	0.0076571	0.071322	0.0065044	0.038702	0.0068181	0.11007	0.0033336	0.03924	0.0029291	0.054333	0.63596	0.0032685	0.027352	0.75703	0.0048689	0.028527	0.0046059	0.042201	0.0022723	0.029419	0.0039687	0.043908	0.0044865	0.057435
0.00059106	0.0040515	0.0057432	0.0031569	0.0072101	0.076881	0.0061986	0.0055333	0.26219	0.19511	0.010776	0.013113	0.075569	0.34438	0.21913	0.19172	0.071548	0.016033	0.025807	0.15395	0.0094003	0.0012721	0.037292	0.00053436	0.0072196	0.0084287	0.089161	0.0062324	0.0044381	0.0038442	0.043906	0.031942	0.010761	0.028856	0.011823	0.00015159	0.00015198	0.070607	0.028156	0.056129	0.11676	0.022564	0.02676	0.027963	0.046128	0.022377	0.028931	0.027793	0.081407	0.38625	0.61321	0.19611	0.26545	0.2126	0.081857	0.031001	0.037073	0.02734	0.020276	0.54816	0.47461	0.029635	0.042502	0.042069	0.035808	0.46724	0.43015	0.4451	0.69321	0.35254	0.71849	0.64639	0.63101	0.53217	0.81478	0.84102	0.19519	0.66106	0.33764	0.8119	0.66518	0.17723	0.62207	0.46446	0.76676	0.77286	0.77601	0.90838	0.92591	0.74935	0.75749	0.44205	0.50613	0.58536	0.45866	0.96673	0.29096	0.64088	0.45	0.32863	0.53869	0.95322	1	0.49876	0.86927	0.73938	0.8318	0.52161	0.68689	0.65146	0.0046061	0.042964	0.0040842	0.023066	0.0039968	0.070771	0.0019598	0.022594	0.001713	0.031928	0.58729	0.0020493	0.016045	0.64645	0.0029925	0.016476	0.0028136	0.024694	0.0014468	0.017757	0.0023627	0.02525	0.0027923	0.037327
0.0013838	0.011569	0.015257	0.010899	0.031157	0.25437	0.020733	0.017654	0.57171	0.41545	0.035509	0.033403	0.31477	0.40807	0.28826	0.28511	0.23259	0.047797	0.069322	0.34604	0.047473	0.0068867	0.17786	0.0023706	0.043261	0.035159	0.1452	0.027425	0.031791	0.0062446	0.15875	0.038132	0.042458	0.098898	0.059335	0.00099496	0.0010898	0.079689	0.063056	0.21323	0.2925	0.10321	0.11812	0.084819	0.20768	0.091084	0.13722	0.11145	0.15453	0.686	0.5889	0.60408	0.67854	0.59851	0.19657	0.095533	0.10646	0.080303	0.078773	0.62746	0.26678	0.10647	0.15526	0.12754	0.12983	0.76537	0.75855	0.68378	0.56693	0.72449	0.6605	0.3438	0.34336	0.63988	0.45099	0.48625	0.20859	0.28056	0.17269	0.61604	0.67351	0.33876	0.7311	0.73327	0.55201	0.59585	0.61927	0.43918	0.54412	0.56817	0.53971	0.2481	0.31576	0.69908	0.88463	0.44355	0.20142	0.72208	0.78854	0.18116	0.27049	0.58709	0.49876	1	0.68051	0.6784	0.62138	0.70804	0.57413	0.57168	0.040201	0.27033	0.04205	0.18405	0.04495	0.35807	0.024113	0.17973	0.022953	0.2334	0.67125	0.023136	0.13543	0.80774	0.039048	0.15722	0.031284	0.18905	0.020039	0.13326	0.028226	0.20015	0.035348	0.21063
0.00040117	0.0035098	0.0048605	0.0028918	0.0081405	0.097671	0.0059614	0.0050728	0.3564	0.22268	0.011849	0.012292	0.16391	0.34319	0.20786	0.19661	0.084529	0.016828	0.027752	0.18164	0.015689	0.0017707	0.066387	0.00063834	0.013638	0.012977	0.14456	0.0098244	0.0099052	0.0053715	0.074541	0.042536	0.017544	0.051884	0.023921	0.00026383	0.00027139	0.082382	0.026336	0.072951	0.13784	0.032093	0.039453	0.030026	0.070743	0.029131	0.043395	0.038184	0.10044	0.48849	0.68102	0.34555	0.40123	0.34511	0.097323	0.03836	0.044971	0.030736	0.028591	0.57927	0.37022	0.043752	0.066651	0.057301	0.055015	0.63109	0.57636	0.54557	0.65856	0.50006	0.82014	0.51319	0.48169	0.59002	0.68704	0.7291	0.19447	0.47754	0.21999	0.79593	0.6693	0.19725	0.80557	0.66288	0.82215	0.69762	0.73307	0.83981	0.92962	0.8707	0.84981	0.58696	0.60853	0.65416	0.62165	0.87142	0.44042	0.73061	0.68716	0.43851	0.37352	0.89492	0.86927	0.68051	1	0.74221	0.75832	0.59694	0.90858	0.83373	0.0079465	0.072147	0.0075111	0.040855	0.0080212	0.11338	0.0039861	0.039601	0.0035573	0.056494	0.76974	0.003746	0.028136	0.88249	0.0053825	0.030806	0.0056554	0.043071	0.0025992	0.028912	0.0045839	0.046115	0.0046606	0.054992
0.003322	0.020819	0.028415	0.017947	0.036722	0.2764	0.031874	0.030183	0.54231	0.47596	0.042735	0.049531	0.1604	0.53282	0.35458	0.25943	0.21761	0.065679	0.083803	0.4045	0.030234	0.0057129	0.087193	0.0023261	0.022397	0.024841	0.070266	0.017927	0.0129	0.0038468	0.10329	0.027973	0.026481	0.026158	0.011554	0.000445	0.00047949	0.065513	0.12476	0.21603	0.33392	0.084844	0.090181	0.12028	0.15237	0.094312	0.095898	0.098993	0.14305	0.70291	0.66011	0.34157	0.53195	0.39477	0.2538	0.10937	0.13019	0.108	0.076225	0.78847	0.53438	0.098144	0.13817	0.13285	0.10628	0.7319	0.70617	0.7568	0.83654	0.67564	0.69846	0.5637	0.62194	0.81214	0.7146	0.78491	0.36789	0.52144	0.35464	0.79016	0.91037	0.47905	0.68309	0.57361	0.54005	0.88855	0.90823	0.72459	0.75489	0.59818	0.60219	0.3058	0.25222	0.84611	0.76399	0.67833	0.23866	0.88464	0.66002	0.25749	0.67839	0.85344	0.73938	0.6784	0.74221	1	0.9476	0.80346	0.58842	0.68498	0.016698	0.17129	0.015099	0.097397	0.015189	0.25452	0.0068461	0.092612	0.006748	0.13458	0.68442	0.0082108	0.068585	0.75012	0.012859	0.080704	0.009639	0.10127	0.0078613	0.083641	0.0095907	0.10637	0.013324	0.16301
0.0019934	0.012553	0.017652	0.010696	0.022677	0.1834	0.019103	0.0188	0.42785	0.38389	0.030291	0.035547	0.12399	0.42185	0.27546	0.20207	0.17645	0.04477	0.059109	0.31235	0.017103	0.003269	0.053368	0.0012912	0.015347	0.018881	0.053633	0.012923	0.008079	0.00217	0.066159	0.018014	0.016149	0.019788	0.0087641	0.00025839	0.00027678	0.046803	0.082002	0.15063	0.24903	0.049709	0.054844	0.076553	0.093385	0.05862	0.059931	0.062886	0.10228	0.60905	0.58597	0.24819	0.4036	0.2845	0.22884	0.096585	0.11456	0.092084	0.065216	0.80711	0.66287	0.088144	0.11859	0.121	0.092021	0.62011	0.59957	0.67336	0.8537	0.55506	0.64914	0.73386	0.78767	0.6701	0.86824	0.90289	0.40067	0.69848	0.50015	0.89448	0.88712	0.44406	0.63825	0.47308	0.53864	0.92391	0.91154	0.78519	0.80968	0.60752	0.58016	0.29184	0.28085	0.83698	0.64847	0.75628	0.18914	0.78801	0.58496	0.22256	0.73177	0.88707	0.8318	0.62138	0.75832	0.9476	1	0.66508	0.55152	0.60977	0.0098037	0.11239	0.009121	0.061694	0.0087297	0.18164	0.0038547	0.057367	0.003776	0.08506	0.70681	0.0049151	0.042278	0.69412	0.007953	0.052288	0.00559	0.063293	0.0049032	0.053964	0.0054756	0.065108	0.0083676	0.12102
0.0055509	0.033696	0.042911	0.028582	0.053499	0.38152	0.052105	0.041602	0.50085	0.42595	0.041141	0.049746	0.1403	0.65885	0.50412	0.45744	0.19367	0.072512	0.094499	0.38633	0.057891	0.0087049	0.17191	0.0041616	0.022551	0.019303	0.16174	0.016177	0.016986	0.016608	0.14737	0.085144	0.042703	0.073756	0.034104	0.00079279	0.00084204	0.13982	0.15305	0.24311	0.3439	0.15333	0.15109	0.16144	0.25986	0.12955	0.15663	0.13972	0.20806	0.68573	0.77837	0.55697	0.67969	0.64709	0.13543	0.056713	0.067567	0.06031	0.039203	0.5252	0.22321	0.047063	0.072903	0.063082	0.05709	0.77796	0.76481	0.66513	0.60208	0.669	0.76443	0.25772	0.30201	0.96085	0.40586	0.47748	0.15185	0.23185	0.14347	0.4934	0.76826	0.3085	0.65396	0.74175	0.55315	0.69237	0.67687	0.47863	0.51612	0.49316	0.60465	0.21914	0.21887	0.56953	0.78989	0.45194	0.25748	0.76201	0.54027	0.20933	0.39864	0.68129	0.52161	0.70804	0.59694	0.80346	0.66508	1	0.52081	0.5522	0.043313	0.2684	0.036784	0.17702	0.039828	0.31911	0.021749	0.18668	0.019862	0.23132	0.46755	0.020247	0.14245	0.68573	0.031197	0.13562	0.027059	0.19136	0.014496	0.14076	0.025481	0.20775	0.027981	0.18411
0.0002443	0.0023819	0.0032641	0.0019601	0.0058796	0.083215	0.0042692	0.0033944	0.30882	0.17176	0.0077857	0.0077062	0.1591	0.29423	0.1721	0.1756	0.056675	0.011378	0.019521	0.13861	0.016877	0.0015215	0.074772	0.00052358	0.012388	0.0099603	0.17762	0.007951	0.01051	0.0086806	0.081578	0.063173	0.018507	0.062569	0.027471	0.00024611	0.00024762	0.098398	0.018938	0.056382	0.10639	0.030428	0.036392	0.023921	0.070917	0.02352	0.038577	0.031788	0.086388	0.41537	0.65855	0.3706	0.3806	0.36148	0.063681	0.023692	0.028243	0.01864	0.018817	0.43703	0.22774	0.02941	0.049409	0.037677	0.039324	0.5771	0.51715	0.43867	0.47233	0.43711	0.7882	0.3273	0.28591	0.529	0.46663	0.53467	0.12024	0.28706	0.10973	0.58782	0.51897	0.12689	0.74389	0.67903	0.79175	0.51228	0.54475	0.72685	0.80407	0.86956	0.86697	0.75168	0.62915	0.50728	0.54231	0.74562	0.65753	0.61661	0.64384	0.6059	0.23104	0.73904	0.68689	0.57413	0.90858	0.58842	0.55152	0.52081	1	0.89851	0.0083829	0.065324	0.0073532	0.037186	0.0091823	0.098558	0.0045937	0.037517	0.0039639	0.052384	0.63027	0.0034347	0.025253	0.84977	0.0047659	0.026448	0.0061491	0.040313	0.0020496	0.023844	0.0047344	0.04429	0.0038382	0.039245
0.00053949	0.0046372	0.0063813	0.0039847	0.011114	0.12592	0.0080886	0.0070927	0.43628	0.26261	0.015621	0.01504	0.20019	0.35141	0.19656	0.16239	0.087051	0.021535	0.032566	0.20582	0.025561	0.0030965	0.087565	0.0010365	0.020361	0.01733	0.10204	0.013443	0.016405	0.0061619	0.11926	0.044078	0.027808	0.033863	0.013818	0.00038506	0.00039308	0.080436	0.035911	0.094018	0.16026	0.04729	0.053226	0.045061	0.10102	0.041453	0.054556	0.049793	0.096257	0.44239	0.57622	0.325	0.3926	0.32994	0.11589	0.045141	0.05447	0.037532	0.037375	0.50947	0.28213	0.054669	0.087949	0.068641	0.067921	0.57694	0.51384	0.47866	0.50295	0.48575	0.68036	0.34908	0.32589	0.57082	0.46979	0.53972	0.1914	0.31518	0.12546	0.59894	0.55001	0.19455	0.66081	0.59262	0.64957	0.51748	0.61321	0.71173	0.77499	0.7452	0.71336	0.70646	0.43228	0.61201	0.57639	0.7134	0.59077	0.72031	0.71201	0.60134	0.32159	0.71149	0.65146	0.57168	0.83373	0.68498	0.60977	0.5522	0.89851	1	0.010486	0.092051	0.0094069	0.05247	0.011172	0.14286	0.0050392	0.048971	0.0047696	0.073863	0.64505	0.0045239	0.034391	0.79964	0.0063373	0.03819	0.0070677	0.054569	0.0035435	0.037789	0.0060751	0.05997	0.0057661	0.064708
0.01194	0.038924	0.037854	0.044406	0.073234	0.10856	0.062204	0.042646	0.038549	0.038394	0.017663	0.020393	0.018025	0.047781	0.063446	0.084573	0.045141	0.025684	0.032106	0.033083	0.092691	0.021188	0.25356	0.013163	0.012652	0.0058044	0.010306	0.0073884	0.014439	0.012132	0.04039	0.015383	0.024312	0.041414	0.029919	0.0031821	0.0033662	0.018814	0.03549	0.066888	0.042133	0.17603	0.11885	0.081733	0.20356	0.065826	0.12421	0.0677	0.02965	0.018844	0.014215	0.043838	0.039602	0.046943	0.0066001	0.0047366	0.005002	0.0060983	0.0041578	0.0088615	0.0011762	0.0030731	0.0046217	0.0033367	0.0045515	0.017875	0.019751	0.012191	0.00584	0.020045	0.013345	0.001513	0.0018155	0.029452	0.0026427	0.0035135	0.0015121	0.0011385	0.0009063	0.0043187	0.01348	0.01052	0.0077596	0.022966	0.011593	0.0083139	0.0086426	0.0032326	0.0037343	0.0084876	0.010144	0.0025116	0.0024215	0.013176	0.042533	0.0037307	0.0036065	0.016572	0.01558	0.0021893	0.0045005	0.0076571	0.0046061	0.040201	0.0079465	0.016698	0.0098037	0.043313	0.0083829	0.010486	1	0.35359	0.89673	0.46713	0.89551	0.20735	0.87395	0.54478	0.89822	0.38263	0.0054911	0.73816	0.53226	0.013876	0.71641	0.21034	0.87898	0.52841	0.43205	0.3191	0.9068	0.45372	0.62175	0.10375
0.015203	0.077718	0.089065	0.089673	0.1774	0.52899	0.13388	0.11702	0.29631	0.31702	0.081733	0.079895	0.14547	0.18193	0.16744	0.14353	0.29794	0.11866	0.11859	0.27704	0.12422	0.032371	0.2693	0.01278	0.053192	0.0351	0.019082	0.030212	0.039926	0.0035382	0.13433	0.010979	0.047152	0.028584	0.019113	0.0022886	0.0026996	0.020472	0.19808	0.42698	0.29844	0.33318	0.26145	0.30099	0.47679	0.2515	0.28363	0.22335	0.079864	0.24245	0.10147	0.2366	0.31273	0.27041	0.15362	0.094493	0.10461	0.10875	0.08383	0.14592	0.033377	0.079653	0.11259	0.087834	0.083951	0.20165	0.22253	0.18346	0.088294	0.25395	0.0962	0.030842	0.038446	0.21661	0.043879	0.054517	0.057961	0.021973	0.022586	0.068005	0.16147	0.23258	0.093362	0.15027	0.053984	0.10194	0.10236	0.040186	0.047099	0.063578	0.060477	0.02076	0.013691	0.17691	0.32433	0.035391	0.023401	0.16585	0.18364	0.018939	0.060829	0.071322	0.042964	0.27033	0.072147	0.17129	0.11239	0.2684	0.065324	0.092051	0.35359	1	0.35156	0.91566	0.38479	0.91297	0.21805	0.89566	0.25245	0.98237	0.094702	0.24311	0.78397	0.13901	0.38237	0.77079	0.25101	0.92281	0.29031	0.77993	0.30021	0.92947	0.39676	0.66707
0.0094518	0.032337	0.030993	0.038488	0.072534	0.091089	0.052062	0.03772	0.039829	0.037088	0.021417	0.022055	0.026513	0.038466	0.050281	0.064086	0.051846	0.027097	0.033794	0.032793	0.090586	0.024152	0.23731	0.01424	0.017366	0.0084116	0.0084452	0.010338	0.020436	0.0065122	0.040533	0.0083848	0.026155	0.034998	0.028939	0.0045664	0.0050122	0.012523	0.028506	0.066818	0.04013	0.15595	0.1164	0.066446	0.17644	0.065279	0.12802	0.070239	0.029537	0.015953	0.010186	0.039099	0.035249	0.038918	0.0076981	0.0062462	0.0063254	0.007316	0.0057386	0.0080565	0.0011444	0.0043422	0.0059476	0.0044363	0.0063519	0.015623	0.017092	0.011362	0.0056296	0.01935	0.010395	0.0014842	0.0018907	0.022818	0.0025653	0.0031306	0.0017609	0.001198	0.00093323	0.0042008	0.011214	0.011563	0.0068971	0.019543	0.0097763	0.0070639	0.0080631	0.0028268	0.0033774	0.0076087	0.0078002	0.0022877	0.0021094	0.013183	0.040768	0.0032922	0.002882	0.01554	0.01653	0.001873	0.0042514	0.0065044	0.0040842	0.04205	0.0075111	0.015099	0.009121	0.036784	0.0073532	0.0094069	0.89673	0.35156	1	0.50716	0.80954	0.21083	0.82511	0.5304	0.90988	0.39084	0.0062171	0.91862	0.60079	0.012914	0.82898	0.24493	0.9189	0.53	0.62281	0.37534	0.96838	0.46146	0.73575	0.13021
0.015835	0.071887	0.07944	0.085735	0.17025	0.39693	0.12325	0.10578	0.19804	0.21569	0.07135	0.066422	0.10522	0.12543	0.12541	0.11417	0.22427	0.097308	0.09593	0.18356	0.13065	0.037076	0.25559	0.01548	0.047654	0.029014	0.014574	0.026318	0.042085	0.0036863	0.11726	0.0089817	0.047473	0.027654	0.019615	0.003049	0.0035733	0.016152	0.14417	0.33014	0.20476	0.31533	0.23909	0.2459	0.42249	0.21379	0.2607	0.19094	0.059638	0.13393	0.056531	0.16137	0.19543	0.17843	0.086814	0.057274	0.062235	0.066977	0.052486	0.075842	0.014699	0.047127	0.063709	0.048978	0.050716	0.1139	0.12704	0.098845	0.046013	0.14611	0.055434	0.014418	0.019156	0.13045	0.022106	0.027056	0.027772	0.010813	0.010592	0.034888	0.08716	0.13314	0.049838	0.091595	0.033198	0.053707	0.056097	0.020691	0.024185	0.037089	0.034062	0.011725	0.0075233	0.097717	0.20177	0.018765	0.013952	0.095219	0.10676	0.01088	0.032978	0.038702	0.023066	0.18405	0.040855	0.097397	0.061694	0.17702	0.037186	0.05247	0.46713	0.91566	0.50716	1	0.50289	0.75997	0.32263	0.94176	0.38064	0.95545	0.052363	0.38018	0.94161	0.079573	0.56554	0.8147	0.36606	0.96105	0.44688	0.8913	0.4399	0.96594	0.56566	0.61704
0.0042345	0.017874	0.018181	0.021441	0.041955	0.092426	0.032347	0.022214	0.036803	0.034886	0.010263	0.010487	0.020318	0.034225	0.04152	0.059728	0.037579	0.014707	0.017982	0.02677	0.061731	0.011273	0.20367	0.0054518	0.010506	0.0042542	0.0092403	0.0050066	0.012399	0.007183	0.035265	0.01104	0.01643	0.042303	0.031872	0.0014432	0.0015578	0.011661	0.022179	0.057639	0.033756	0.12652	0.082929	0.057213	0.17395	0.045265	0.089312	0.045922	0.017335	0.022091	0.014533	0.051292	0.043267	0.05452	0.0071182	0.0044978	0.0048346	0.0054297	0.0044079	0.010112	0.0011523	0.0036472	0.0058782	0.0037543	0.0049299	0.020106	0.022888	0.012881	0.0052115	0.02217	0.013591	0.0014864	0.0016318	0.027357	0.0025184	0.0034204	0.0016825	0.0010083	0.00079687	0.0044547	0.013405	0.011322	0.0087766	0.024823	0.01064	0.0076582	0.0073429	0.0030777	0.0037112	0.0092947	0.0098918	0.0027926	0.0024477	0.014373	0.04491	0.0033642	0.0039464	0.015599	0.018968	0.0024068	0.0032742	0.0068181	0.0039968	0.04495	0.0080212	0.015189	0.0087297	0.039828	0.0091823	0.011172	0.89551	0.38479	0.80954	0.50289	1	0.23977	0.87426	0.5789	0.88693	0.42697	0.0062364	0.59056	0.52686	0.01607	0.75453	0.27708	0.7863	0.54837	0.41153	0.33929	0.81571	0.50388	0.64042	0.11695
0.0090903	0.051632	0.063504	0.060053	0.13119	0.50842	0.092143	0.089011	0.38549	0.4092	0.07805	0.071218	0.18579	0.19038	0.15128	0.1159	0.33124	0.10653	0.10263	0.32316	0.08573	0.022596	0.19022	0.007442	0.054201	0.039143	0.015069	0.029696	0.037108	0.001741	0.13404	0.0072672	0.038402	0.018748	0.011565	0.0012902	0.0015265	0.014978	0.18561	0.45161	0.32844	0.24641	0.1963	0.27481	0.39435	0.2147	0.21485	0.18286	0.062939	0.34073	0.13104	0.24048	0.35313	0.27551	0.26886	0.14916	0.1692	0.16335	0.1377	0.25728	0.072181	0.14486	0.2006	0.15727	0.13468	0.27298	0.29848	0.26392	0.13508	0.33927	0.13102	0.064754	0.077598	0.26959	0.083383	0.098885	0.12856	0.046109	0.048551	0.12448	0.24545	0.38923	0.13777	0.17913	0.071914	0.15712	0.15767	0.069129	0.080954	0.095658	0.083534	0.034241	0.021148	0.29433	0.40972	0.059904	0.031579	0.23487	0.28269	0.029066	0.10234	0.11007	0.070771	0.35807	0.11338	0.25452	0.18164	0.31911	0.098558	0.14286	0.20735	0.91297	0.21083	0.75997	0.23977	1	0.11421	0.68638	0.13671	0.85695	0.16892	0.1339	0.57691	0.20796	0.24483	0.73499	0.13615	0.72537	0.20496	0.69584	0.16669	0.75326	0.26758	0.77511
0.0037642	0.01429	0.013381	0.01667	0.031114	0.050424	0.02453	0.014989	0.017405	0.015492	0.0064206	0.0069653	0.011055	0.021303	0.030359	0.051772	0.019686	0.0094193	0.012844	0.013576	0.056576	0.010004	0.19119	0.0060845	0.0068422	0.0025827	0.010216	0.0035042	0.0092319	0.011619	0.02255	0.012746	0.013904	0.055658	0.046991	0.0020451	0.0021668	0.012998	0.011861	0.028849	0.017606	0.096739	0.067115	0.031618	0.11853	0.029285	0.072227	0.033546	0.016148	0.0093879	0.0076364	0.033161	0.023572	0.033076	0.0021746	0.001585	0.0016326	0.0019101	0.0014667	0.0036079	0.00036388	0.0011191	0.0017987	0.0011664	0.0018214	0.0095144	0.010694	0.0056735	0.0023877	0.010237	0.0072238	0.00053935	0.00060381	0.013812	0.0010062	0.0013766	0.00044048	0.00038247	0.00027128	0.001817	0.0057413	0.0036999	0.0042436	0.014626	0.00671	0.0034618	0.0033934	0.0013613	0.0016601	0.0047906	0.0055178	0.0013474	0.0015284	0.0055748	0.023061	0.0016094	0.0021197	0.007259	0.0081493	0.0011558	0.0013096	0.0033336	0.0019598	0.024113	0.0039861	0.0068461	0.0038547	0.021749	0.0045937	0.0050392	0.87395	0.21805	0.82511	0.32263	0.87426	0.11421	1	0.399	0.95992	0.25161	0.0025485	0.68199	0.39575	0.007536	0.6665	0.14287	0.91346	0.37189	0.32711	0.1964	0.87519	0.32396	0.51828	0.052244
