Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_SUB	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_AV	Thalamus_LD	Thalamus_LP	Thalamus_PO	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPN	Midbrain_PPT	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_NLL	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_V	Medulla_CU	Medulla_IRN	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SPIV	Medulla_SPVC	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Medulla_X	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.001585	0.005304	0.0044121	0.0082639	0.0084431	0.031036	0.007064	0.01686	0.5115	0.24811	0.22617	0.017076	0.0090349	0.031572	0.1002	0.084978	0.030912	0.10216	0.0064255	0.012588	0.065244	0.0044293	0.00093002	0.0065749	0.00025148	0.010261	0.018098	0.031691	0.011207	0.0026571	0.00052545	0.026734	0.0053485	0.005111	0.0035016	0.0015055	0.00021648	0.00023024	0.015645	0.035791	0.044488	0.096907	0.0099816	0.0099187	0.023157	0.036105	0.0032749	0.0078756	0.0077409	0.023476	0.31637	0.066787	0.11344	0.14972	0.040708	0.31568	0.069813	0.095753	0.036277	0.6052	0.7507	0.056561	0.089234	0.080025	0.047818	0.059203	0.12203	0.18603	0.27244	0.40406	0.39301	0.8628	0.91572	0.9789	0.36628	0.93982	0.9528	0.58733	1	0.54307	0.86421	0.59532	0.31004	0.36647	0.10005	0.729	0.87675	0.39963	0.83634	0.92132	0.55516	0.79924	0.16513	0.49155	0.4081	0.16071	0.66692	0.46443	0.40274	0.20492	0.71682	0.48083	0.070143	0.6912	0.55703	0.66813	0.57783	0.50083	0.3686	0.0011308	0.058832	0.0018536	0.033845	0.00080887	0.028759	0.001033	0.012995	0.0030866	0.080746	0.00052305	0.011317	0.00018398	0.001487	0.27567	0.00078119	0.0043331	0.49984	0.00047395	0.0067775	0.0037198	0.089688	0.00040561	0.0029537	0.001418	0.034589	0.0010474	0.0075829
0.0066179	0.023185	0.019867	0.038824	0.039011	0.12829	0.033468	0.068679	0.64229	0.38938	0.41566	0.062451	0.032034	0.046953	0.099881	0.084161	0.022284	0.18996	0.032356	0.041227	0.20849	0.016999	0.0042861	0.013854	0.0010505	0.039958	0.056132	0.034002	0.031077	0.010274	0.00048893	0.07647	0.0041959	0.012741	0.0024193	0.0011878	0.00065974	0.00069158	0.0082928	0.15829	0.20456	0.29089	0.051457	0.044084	0.10921	0.17236	0.019939	0.034177	0.036693	0.04708	0.66817	0.13246	0.23952	0.28874	0.087566	0.75411	0.24351	0.34402	0.15691	0.75428	0.68121	0.22724	0.31392	0.27987	0.17237	0.20207	0.21492	0.31947	0.40147	0.28134	0.7252	0.56882	0.6513	0.56345	0.51057	0.69437	0.62938	0.96763	0.54307	1	0.70125	0.74949	0.76034	0.506	0.16421	0.41406	0.65363	0.44863	0.4551	0.4835	0.29986	0.67252	0.28726	0.42425	0.27277	0.26445	0.83518	0.52204	0.32944	0.19516	0.53406	0.35198	0.11614	0.71702	0.69555	0.60884	0.61665	0.39193	0.47851	0.0044361	0.1756	0.006959	0.15547	0.0042446	0.15832	0.0049383	0.084281	0.014341	0.30614	0.0024053	0.063214	0.00062225	0.0071548	0.38068	0.0028031	0.027598	0.55674	0.0020222	0.050535	0.013037	0.31796	0.0017111	0.018459	0.0057458	0.15419	0.0051602	0.051788
0.0018831	0.0073082	0.0054079	0.014607	0.015074	0.058377	0.011717	0.030651	0.57938	0.39662	0.33926	0.025798	0.010849	0.061635	0.14752	0.11772	0.044797	0.1384	0.008994	0.015933	0.088137	0.010215	0.0020178	0.018384	0.00047929	0.0236	0.035607	0.076223	0.022393	0.0071646	0.0010669	0.06069	0.010471	0.011411	0.0080112	0.0041099	0.00046001	0.00049142	0.025374	0.059585	0.075312	0.13958	0.017673	0.016197	0.035687	0.06841	0.0050192	0.012787	0.011944	0.034672	0.44605	0.15567	0.22488	0.25078	0.087122	0.46852	0.10343	0.15016	0.062117	0.63461	0.68245	0.10906	0.15056	0.11785	0.083907	0.13652	0.21034	0.30174	0.37066	0.53044	0.67467	0.88094	0.79113	0.8408	0.52272	0.93532	0.91597	0.71561	0.86421	0.70125	1	0.77966	0.47299	0.59572	0.2109	0.84107	0.88313	0.486	0.79161	0.86056	0.65077	0.89754	0.31082	0.59316	0.62467	0.2414	0.82286	0.58171	0.57656	0.24585	0.79613	0.61331	0.1547	0.79333	0.77567	0.85953	0.81324	0.64631	0.65774	0.0036495	0.15577	0.005028	0.089726	0.0020565	0.069249	0.0027146	0.035597	0.0083409	0.17961	0.0014357	0.031391	0.00049216	0.0045787	0.53461	0.0019769	0.012465	0.78603	0.0012215	0.020508	0.010424	0.20464	0.0010678	0.008762	0.0040086	0.09003	0.0026885	0.021125
0.0060022	0.022441	0.015954	0.045064	0.040758	0.16704	0.037106	0.081648	0.49534	0.47321	0.43696	0.032182	0.017162	0.052157	0.20179	0.16762	0.068549	0.1641	0.017213	0.02582	0.12586	0.028005	0.0047705	0.033697	0.0013537	0.02988	0.036421	0.097521	0.023313	0.0098248	0.0034388	0.087607	0.023796	0.017369	0.011761	0.0053148	0.00066035	0.00069721	0.039471	0.14879	0.1209	0.19202	0.042123	0.034605	0.079095	0.1403	0.01144	0.024806	0.024255	0.04661	0.71206	0.32049	0.40044	0.44938	0.19829	0.49402	0.10951	0.1706	0.060442	0.5151	0.49095	0.099193	0.1315	0.10011	0.067804	0.13376	0.419	0.56297	0.61109	0.54009	0.75463	0.81856	0.55733	0.6398	0.85169	0.76413	0.74034	0.72662	0.59532	0.74949	0.77966	1	0.75993	0.77135	0.35373	0.58226	0.82985	0.55337	0.67308	0.66297	0.52487	0.78984	0.45074	0.70116	0.48871	0.4121	0.69946	0.76571	0.52386	0.4279	0.81885	0.58489	0.27311	0.91192	0.89599	0.89175	0.75044	0.6389	0.61378	0.010639	0.25527	0.012355	0.17088	0.0055142	0.14133	0.0075468	0.085389	0.020952	0.30844	0.0041614	0.079075	0.0013616	0.01369	0.47478	0.0045887	0.03244	0.6647	0.0032409	0.051745	0.023816	0.32228	0.0028269	0.024723	0.010175	0.17586	0.0065525	0.051042
0.023041	0.074811	0.056891	0.13961	0.12929	0.38505	0.1188	0.21588	0.52898	0.57199	0.63156	0.094002	0.057014	0.071843	0.20402	0.18314	0.060163	0.29381	0.064731	0.077836	0.29158	0.076128	0.017918	0.052733	0.0054482	0.078973	0.081415	0.074189	0.053931	0.027422	0.0033277	0.16749	0.017167	0.03819	0.0078103	0.0038281	0.0023369	0.0024194	0.023531	0.36471	0.34054	0.4093	0.15155	0.11657	0.24283	0.39959	0.04823	0.08752	0.085772	0.094668	0.92791	0.28691	0.49476	0.56673	0.26034	0.62338	0.23029	0.34079	0.14868	0.42127	0.33698	0.19996	0.24164	0.19382	0.14322	0.22067	0.46359	0.60601	0.64353	0.29759	0.67841	0.44579	0.33876	0.33983	0.74988	0.44839	0.40046	0.73364	0.31004	0.76034	0.47299	0.75993	1	0.65648	0.334	0.29011	0.49415	0.54322	0.33014	0.32835	0.24889	0.54774	0.48805	0.47604	0.23327	0.52767	0.62964	0.61974	0.29873	0.37656	0.49921	0.34076	0.24724	0.71519	0.72415	0.56706	0.56394	0.39936	0.45187	0.025753	0.35322	0.035146	0.36475	0.022808	0.36565	0.027342	0.2475	0.062302	0.53772	0.01526	0.21176	0.0044019	0.037914	0.32851	0.015112	0.10889	0.43276	0.012232	0.16423	0.056664	0.51658	0.010613	0.081282	0.030291	0.36812	0.025707	0.16826
0.0040523	0.01684	0.010175	0.045157	0.041459	0.17278	0.034713	0.081742	0.34428	0.60969	0.47939	0.02867	0.012356	0.1139	0.38122	0.29638	0.17814	0.18529	0.012171	0.02037	0.090289	0.047989	0.0068895	0.11993	0.0019153	0.039239	0.038889	0.30421	0.030536	0.018064	0.011983	0.1256	0.073927	0.03128	0.060669	0.034987	0.0014252	0.0015113	0.093671	0.11281	0.10712	0.16692	0.044066	0.036839	0.058033	0.15305	0.0087013	0.028281	0.021898	0.067262	0.68058	0.58337	0.72118	0.64259	0.46622	0.31917	0.065975	0.10689	0.040317	0.25179	0.22179	0.075241	0.084203	0.054739	0.051003	0.13239	0.68727	0.79466	0.70255	0.64271	0.66265	0.59322	0.28465	0.3691	0.83181	0.51	0.45139	0.46794	0.36647	0.506	0.59572	0.77135	0.65648	1	0.73087	0.54273	0.54738	0.58479	0.48416	0.46971	0.58314	0.6371	0.80123	0.69663	0.5702	0.63644	0.56368	0.743	0.61504	0.53415	0.70864	0.66818	0.59639	0.73094	0.87884	0.79046	0.7786	0.69189	0.77673	0.03787	0.42144	0.041656	0.30676	0.017761	0.22894	0.024682	0.16601	0.05222	0.36851	0.01573	0.18315	0.0070683	0.056209	0.61572	0.019478	0.092279	0.6503	0.014046	0.13157	0.064916	0.37666	0.012441	0.078163	0.034916	0.32091	0.023068	0.12368
0.0022844	0.010453	0.0050328	0.038583	0.033178	0.14859	0.027837	0.06647	0.10985	0.42157	0.27966	0.012097	0.0046108	0.11476	0.45539	0.3305	0.31539	0.097691	0.0049797	0.0086188	0.032458	0.07366	0.0078677	0.30856	0.0024139	0.026754	0.019337	0.59534	0.01913	0.019573	0.053562	0.11138	0.23239	0.037358	0.2028	0.13354	0.0017596	0.0018704	0.1945	0.064599	0.048394	0.071038	0.031297	0.02506	0.028279	0.10243	0.0042321	0.018841	0.012002	0.050985	0.36904	0.80229	0.85015	0.60971	0.80212	0.094309	0.017042	0.030368	0.010617	0.051253	0.042283	0.022472	0.020891	0.010973	0.013817	0.058551	0.80935	0.76318	0.51389	0.44701	0.30097	0.23221	0.062406	0.10156	0.55485	0.16308	0.13408	0.14034	0.10005	0.16421	0.2109	0.35373	0.334	0.73087	1	0.22951	0.18871	0.33521	0.18935	0.16785	0.34503	0.25679	0.84856	0.43486	0.35117	0.60419	0.19744	0.45422	0.40925	0.48694	0.35137	0.43531	0.93431	0.33128	0.48375	0.39407	0.4011	0.4373	0.48826	0.11305	0.44561	0.1002	0.33524	0.037403	0.21125	0.056058	0.20113	0.08704	0.26106	0.043732	0.28221	0.028022	0.16998	0.40843	0.05477	0.16638	0.31559	0.039028	0.19971	0.12697	0.25825	0.037707	0.16508	0.087168	0.36098	0.049546	0.17743
0.0006726	0.0028432	0.0018934	0.0067528	0.0068922	0.031072	0.0051609	0.014959	0.37632	0.29973	0.22872	0.010154	0.0040188	0.06099	0.1493	0.11517	0.060762	0.090076	0.0029388	0.0065332	0.037263	0.0065891	0.00096969	0.02395	0.00022081	0.012351	0.017717	0.1128	0.012342	0.004304	0.0016314	0.037285	0.017184	0.0074056	0.020111	0.011324	0.00026294	0.0002831	0.036819	0.025341	0.0328	0.067571	0.0080348	0.0072829	0.014054	0.035247	0.0016139	0.0059098	0.0046661	0.022926	0.29858	0.14767	0.19728	0.19484	0.088451	0.24438	0.041045	0.062487	0.024355	0.37644	0.42502	0.048214	0.066247	0.046263	0.036402	0.075193	0.18943	0.2586	0.28744	0.51875	0.46646	0.75844	0.55782	0.67692	0.41308	0.73923	0.75396	0.43678	0.729	0.41406	0.84107	0.58226	0.29011	0.54273	0.22951	1	0.71212	0.37033	0.70515	0.79752	0.72042	0.74104	0.31318	0.50918	0.78679	0.20493	0.59417	0.44958	0.56634	0.24337	0.71138	0.599	0.17543	0.61305	0.63313	0.77924	0.7438	0.61395	0.6374	0.0049961	0.1472	0.0067144	0.074901	0.002398	0.051469	0.003346	0.027616	0.0095067	0.13189	0.0019472	0.028052	0.00084129	0.0059935	0.50259	0.0028068	0.011865	0.71118	0.0017744	0.017137	0.013109	0.15289	0.0014955	0.0089495	0.0053253	0.07652	0.0033113	0.017744
0.0042326	0.013957	0.010967	0.022567	0.021387	0.079035	0.019481	0.041491	0.53116	0.34827	0.32985	0.026283	0.015508	0.042375	0.15971	0.14376	0.05586	0.15274	0.012704	0.022597	0.10465	0.011811	0.0023571	0.014255	0.00072703	0.017739	0.02773	0.057744	0.017365	0.0048544	0.0016706	0.046351	0.012852	0.0097644	0.0072139	0.003059	0.00043854	0.00046305	0.031477	0.082114	0.077079	0.15346	0.022515	0.02183	0.046479	0.073071	0.0074106	0.016498	0.016585	0.041309	0.50594	0.14297	0.22043	0.2919	0.093488	0.40612	0.09414	0.13248	0.046605	0.58932	0.6769	0.072231	0.10169	0.087917	0.055731	0.086016	0.24247	0.34893	0.47693	0.56149	0.55829	0.95027	0.80427	0.92303	0.6104	0.94961	0.9582	0.68246	0.87675	0.65363	0.88313	0.82985	0.49415	0.54738	0.18871	0.71212	1	0.54062	0.84595	0.88289	0.58385	0.82252	0.26066	0.61659	0.46013	0.27518	0.68666	0.62429	0.45352	0.3326	0.84431	0.55334	0.13427	0.86235	0.72351	0.81146	0.63689	0.57948	0.45515	0.0029576	0.10481	0.0041456	0.063591	0.0017694	0.052097	0.0023986	0.026939	0.0067053	0.13435	0.0013151	0.025343	0.00048294	0.0040592	0.33364	0.0017041	0.010057	0.55411	0.0011082	0.015684	0.0078958	0.14512	0.00095413	0.0072558	0.0032421	0.065055	0.0022392	0.016325
0.029294	0.076263	0.055861	0.12202	0.12566	0.24409	0.10948	0.17598	0.58856	0.71047	0.64831	0.14368	0.088345	0.25787	0.58344	0.58392	0.25492	0.50843	0.071542	0.12484	0.27845	0.096358	0.030389	0.10139	0.013572	0.093477	0.11612	0.16801	0.10282	0.042062	0.013829	0.17815	0.049689	0.08142	0.023724	0.012362	0.011435	0.011878	0.11829	0.22614	0.22862	0.41606	0.12809	0.15087	0.15024	0.24307	0.051953	0.13074	0.10988	0.30341	0.58799	0.18603	0.51962	0.70623	0.27824	0.3328	0.1613	0.19521	0.086752	0.23279	0.27172	0.11399	0.11415	0.09678	0.10179	0.14794	0.48829	0.56702	0.78107	0.61364	0.43262	0.52819	0.33881	0.42746	0.63612	0.49527	0.42516	0.46417	0.39963	0.44863	0.486	0.55337	0.54322	0.58479	0.33521	0.37033	0.54062	1	0.49793	0.47495	0.46451	0.58629	0.45051	0.64486	0.28453	0.64752	0.53677	0.70269	0.37593	0.56208	0.64657	0.55862	0.24993	0.71291	0.65211	0.54855	0.51379	0.58514	0.39482	0.016733	0.16465	0.028488	0.14737	0.014246	0.11468	0.017181	0.07696	0.025868	0.17649	0.012761	0.089241	0.0075613	0.025967	0.26822	0.019926	0.050019	0.36244	0.010829	0.05424	0.034468	0.18548	0.011933	0.038072	0.023498	0.15151	0.018599	0.062649
0.0017807	0.0063291	0.0045444	0.011555	0.011054	0.044263	0.0096581	0.023085	0.41878	0.30882	0.23838	0.013974	0.0068766	0.044894	0.19588	0.1525	0.074557	0.090252	0.0053071	0.010325	0.048725	0.0089076	0.0014809	0.016484	0.00045364	0.010218	0.015222	0.072866	0.010835	0.0037386	0.002685	0.036817	0.021238	0.0085389	0.0096765	0.0039888	0.0003213	0.00034413	0.049912	0.040781	0.035218	0.079073	0.011087	0.010988	0.022088	0.037178	0.0030311	0.0081297	0.0074911	0.027888	0.33234	0.13396	0.19674	0.23601	0.084906	0.22025	0.040893	0.060703	0.019622	0.36484	0.48005	0.033544	0.049182	0.038696	0.025924	0.045688	0.2292	0.30267	0.38274	0.61336	0.38394	0.9459	0.65675	0.85372	0.52063	0.87307	0.84448	0.45437	0.83634	0.4551	0.79161	0.67308	0.33014	0.48416	0.18935	0.70515	0.84595	0.49793	1	0.96912	0.8025	0.82875	0.26614	0.77124	0.52457	0.24299	0.55542	0.69306	0.62024	0.37199	0.91815	0.75106	0.15632	0.78581	0.68916	0.806	0.64599	0.75979	0.44393	0.0026089	0.083437	0.0035581	0.044392	0.0012896	0.03238	0.0017616	0.016907	0.0043479	0.08749	0.0010201	0.017469	0.00047179	0.0032235	0.36175	0.0016041	0.006615	0.556	0.00084274	0.0091595	0.0064523	0.097102	0.00084114	0.005002	0.0027775	0.046911	0.0016386	0.010135
0.0016604	0.0058575	0.0043316	0.010523	0.010338	0.040454	0.0087576	0.02142	0.46603	0.30458	0.2472	0.014926	0.007387	0.045111	0.16709	0.13384	0.060992	0.099061	0.0054831	0.010961	0.053449	0.0076632	0.0013494	0.014364	0.00038799	0.011133	0.017245	0.063859	0.011889	0.0037237	0.0017601	0.035983	0.015192	0.0079017	0.0084822	0.0036733	0.000305	0.00032602	0.038012	0.03895	0.038716	0.085297	0.011047	0.01077	0.022476	0.038512	0.0030191	0.0082162	0.0075256	0.027555	0.33423	0.11406	0.17396	0.21088	0.072029	0.25346	0.04932	0.071746	0.024856	0.43905	0.56307	0.041832	0.062385	0.049948	0.033216	0.054164	0.19438	0.26841	0.34898	0.56228	0.40445	0.95045	0.74687	0.9182	0.47916	0.91693	0.9118	0.50187	0.92132	0.4835	0.86056	0.66297	0.32835	0.46971	0.16785	0.79752	0.88289	0.47495	0.96912	1	0.75787	0.86098	0.24769	0.68239	0.54907	0.22168	0.61669	0.61525	0.57138	0.31973	0.87937	0.67967	0.13084	0.77515	0.67018	0.80043	0.67094	0.70024	0.45606	0.0024443	0.085468	0.0035303	0.045907	0.0013426	0.034416	0.0018093	0.017348	0.0047507	0.093903	0.0010145	0.017124	0.00043305	0.0029617	0.36063	0.0015517	0.0066266	0.57921	0.00086677	0.0093327	0.0066396	0.10491	0.00081393	0.0048698	0.002747	0.047798	0.0017261	0.010392
0.00071359	0.0030271	0.0017992	0.0077879	0.0076146	0.033803	0.0059651	0.016573	0.27532	0.33971	0.20955	0.0089633	0.0031701	0.085573	0.30466	0.21039	0.14997	0.073233	0.0024567	0.0053094	0.025578	0.010965	0.0014463	0.045271	0.00040275	0.01048	0.013285	0.21059	0.011091	0.0054306	0.0073176	0.044246	0.05735	0.01189	0.040576	0.021099	0.00044675	0.00048431	0.11098	0.02332	0.022165	0.050844	0.0075434	0.0076026	0.011304	0.028429	0.0014764	0.0058301	0.0043857	0.028322	0.25929	0.22214	0.29561	0.2763	0.15132	0.1332	0.020283	0.032099	0.010689	0.18004	0.23314	0.022394	0.028275	0.018353	0.016488	0.041804	0.31282	0.3587	0.367	0.75871	0.34244	0.73355	0.35864	0.53152	0.47328	0.62443	0.56164	0.28156	0.55516	0.29986	0.65077	0.52487	0.24889	0.58314	0.34503	0.72042	0.58385	0.46451	0.8025	0.75787	1	0.68055	0.41614	0.78378	0.72291	0.28386	0.42794	0.65719	0.82063	0.39698	0.82674	0.93147	0.3158	0.61245	0.67415	0.75963	0.68344	0.88057	0.59726	0.0061531	0.12459	0.007525	0.062313	0.0022668	0.037572	0.0032502	0.022689	0.0067524	0.088039	0.0021696	0.027746	0.0013893	0.0081875	0.5336	0.0039516	0.011733	0.61714	0.0019185	0.015076	0.012027	0.10073	0.0020413	0.009727	0.0059769	0.066579	0.0031905	0.01576
0.003645	0.013087	0.0094773	0.025828	0.026135	0.092096	0.02087	0.052015	0.65861	0.52692	0.44903	0.034822	0.016098	0.075372	0.22726	0.17634	0.071117	0.16891	0.013378	0.02306	0.10716	0.020326	0.0039868	0.03244	0.0010504	0.031073	0.040347	0.090432	0.028729	0.011545	0.0024026	0.091187	0.019268	0.019835	0.010324	0.0049027	0.00084022	0.00089167	0.038476	0.08624	0.096794	0.16672	0.030531	0.025936	0.057593	0.10221	0.0078977	0.020241	0.018067	0.046816	0.5237	0.18863	0.28654	0.31568	0.12498	0.42558	0.10386	0.15401	0.063148	0.54196	0.57535	0.1009	0.14451	0.10974	0.08006	0.12546	0.28526	0.38388	0.44923	0.52036	0.58857	0.87747	0.70247	0.78626	0.62444	0.86635	0.8226	0.682	0.79924	0.67252	0.89754	0.78984	0.54774	0.6371	0.25679	0.74104	0.82252	0.58629	0.82875	0.86098	0.68055	1	0.40557	0.75875	0.56205	0.35319	0.85169	0.74486	0.64578	0.37686	0.8813	0.69922	0.20114	0.8992	0.84816	0.89387	0.88257	0.77901	0.62051	0.0082396	0.20202	0.011584	0.13093	0.005272	0.10642	0.0066339	0.058902	0.017281	0.24027	0.0035884	0.053051	0.0012524	0.0087476	0.5015	0.0048461	0.022513	0.73295	0.0029298	0.031459	0.021975	0.25851	0.0027605	0.016375	0.009369	0.1337	0.0062379	0.035365
0.0036699	0.015521	0.008406	0.051068	0.046891	0.18039	0.037568	0.088941	0.22166	0.57091	0.41567	0.024867	0.0095294	0.15934	0.47452	0.33594	0.25178	0.14975	0.0099722	0.01587	0.059629	0.085793	0.011387	0.27143	0.0031837	0.043877	0.033095	0.41572	0.031412	0.030818	0.027048	0.15764	0.13361	0.048748	0.11028	0.071658	0.0024813	0.0026293	0.11852	0.094524	0.090037	0.12208	0.052563	0.040139	0.052558	0.16691	0.0078669	0.031087	0.020386	0.068717	0.51463	0.5848	0.84496	0.62805	0.64782	0.16339	0.036134	0.062218	0.025072	0.099015	0.083797	0.046607	0.048425	0.02754	0.031168	0.090749	0.77473	0.77252	0.55829	0.41837	0.37691	0.31172	0.11641	0.16197	0.61389	0.25117	0.20151	0.25269	0.16513	0.28726	0.31082	0.45074	0.48805	0.80123	0.84856	0.31318	0.26066	0.45051	0.26614	0.24769	0.41614	0.40557	1	0.56264	0.3913	0.68387	0.34342	0.60783	0.49711	0.54474	0.46203	0.54554	0.80243	0.47346	0.65534	0.51295	0.59631	0.57241	0.61718	0.1095	0.52818	0.12865	0.47658	0.06063	0.34991	0.079401	0.30157	0.11989	0.40087	0.056956	0.36749	0.032184	0.17272	0.50469	0.076128	0.22985	0.43696	0.053573	0.26858	0.15632	0.38957	0.052365	0.21064	0.11257	0.50594	0.078714	0.26724
0.0042671	0.015503	0.0097841	0.034438	0.0316	0.11744	0.027923	0.062822	0.38477	0.51027	0.37137	0.023878	0.011117	0.092439	0.42343	0.31176	0.18519	0.13065	0.010099	0.017159	0.066188	0.037755	0.0058772	0.071216	0.0019549	0.022826	0.024578	0.18157	0.020736	0.012369	0.0139	0.093097	0.076372	0.02732	0.028965	0.013028	0.001176	0.0012526	0.11994	0.085523	0.062141	0.11463	0.030584	0.027592	0.045861	0.087685	0.0069136	0.019941	0.016484	0.055135	0.47468	0.31742	0.46613	0.48036	0.26213	0.20513	0.042407	0.067336	0.022212	0.21713	0.25309	0.037861	0.048353	0.033177	0.027417	0.061098	0.52555	0.59276	0.5973	0.68416	0.41068	0.74778	0.3602	0.5111	0.7467	0.61177	0.536	0.393	0.49155	0.42425	0.59316	0.70116	0.47604	0.69663	0.43486	0.50918	0.61659	0.64486	0.77124	0.68239	0.78378	0.75875	0.56264	1	0.49706	0.4997	0.50146	0.95917	0.73298	0.6644	0.91113	0.90432	0.40296	0.82216	0.83943	0.81025	0.71924	0.93703	0.54495	0.015009	0.19744	0.01876	0.12979	0.0073318	0.093066	0.0098799	0.061493	0.018265	0.17825	0.006419	0.070113	0.0034201	0.019012	0.45536	0.0097646	0.031404	0.5538	0.0052058	0.037884	0.027909	0.18575	0.0057249	0.026158	0.015429	0.13959	0.0090264	0.041759
0.00034144	0.0017732	0.00095025	0.0060495	0.0061852	0.03159	0.0041773	0.014875	0.23895	0.30857	0.19289	0.0066368	0.0018313	0.078599	0.17354	0.11676	0.074438	0.056578	0.0015835	0.0033058	0.020612	0.010285	0.001256	0.053066	0.00025616	0.015074	0.017691	0.23921	0.013488	0.0076117	0.0041352	0.057951	0.039625	0.012358	0.040117	0.025421	0.0003371	0.00036874	0.07116	0.020632	0.022123	0.041413	0.0063028	0.0051926	0.0095672	0.029606	0.00095645	0.0039827	0.0029288	0.017098	0.21241	0.26329	0.25376	0.20153	0.12628	0.16941	0.023974	0.040665	0.015844	0.19213	0.20527	0.0384	0.046064	0.025523	0.025344	0.086426	0.222	0.2693	0.23614	0.53856	0.4661	0.55334	0.27772	0.37969	0.39865	0.47143	0.46928	0.2657	0.4081	0.27277	0.62467	0.48871	0.23327	0.5702	0.35117	0.78679	0.46013	0.28453	0.52457	0.54907	0.72291	0.56205	0.3913	0.49706	1	0.18527	0.40269	0.4136	0.7153	0.21949	0.5873	0.6449	0.31054	0.45656	0.58644	0.71929	0.70445	0.66152	0.77403	0.010437	0.24919	0.010118	0.10314	0.0027187	0.055111	0.0041475	0.034489	0.012257	0.15272	0.0026532	0.038122	0.0012522	0.0096722	0.72409	0.0037248	0.015219	0.79398	0.0020409	0.021671	0.02186	0.18983	0.0019682	0.012274	0.008405	0.10469	0.0036806	0.020953
