Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Medulla_CU	Medulla_LAV	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_PGRNl	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUmo
0.021128	0.059165	0.055809	0.028334	0.10534	0.33315	0.052106	0.038572	0.66528	0.7443	0.59933	0.096458	0.089164	0.37485	0.52811	0.31228	0.20312	0.29248	0.050682	0.09096	0.034965	0.079585	0.016747	0.14099	0.0048346	0.056982	0.051256	0.038007	0.031729	0.041716	0.047191	0.17982	0.060119	0.050637	0.023553	0.019088	0.0026388	0.0029859	0.2215	0.31114	0.42622	0.16579	0.17817	0.22675	0.59503	0.13891	0.16387	0.16575	0.37974	0.12229	0.011308	0.16317	0.12887	0.34306	0.2056	0.33027	0.12491	0.54375	0.58712	0.18115	0.34649	0.27761	0.1104	0.44032	0.44454	0.40707	0.41374	0.41081	0.25737	0.27183	0.30134	0.29084	0.26632	0.18862	0.28955	0.22839	0.27363	0.27325	0.27378	0.24173	0.38663	0.71541	0.61878	0.60171	0.62993	0.29256	1	0.75617	0.89885	0.9214	0.88353	0.71233	0.88708	0.85163	0.74881	0.83414	0.18154	0.81924	0.54881	0.14613	0.044351	0.088233	0.044526	0.09784	0.024688	0.1426	0.034416	0.17621	0.025468	0.13215	0.020999	0.078864	0.44105	0.033081	0.087094	0.60674	0.048569	0.26493	0.042055	0.097021	0.053717	0.11877	0.060499	0.14191	0.058038
0.008065	0.020899	0.020506	0.0091799	0.03511	0.13457	0.017781	0.012628	0.4521	0.56227	0.44489	0.055027	0.049689	0.21123	0.40907	0.21251	0.13973	0.17015	0.031384	0.049687	0.045038	0.03498	0.0060947	0.06078	0.0017085	0.020212	0.017583	0.018712	0.0098369	0.014346	0.022325	0.073597	0.030931	0.017137	0.010465	0.0078361	0.00068388	0.00077642	0.12489	0.19254	0.2818	0.067386	0.064205	0.10725	0.28889	0.052122	0.056285	0.058048	0.13387	0.21372	0.038601	0.30431	0.20753	0.14111	0.072931	0.13152	0.038084	0.37221	0.36684	0.059884	0.15054	0.11114	0.032166	0.67072	0.69117	0.61121	0.50547	0.73671	0.52817	0.49069	0.52786	0.56237	0.57643	0.33542	0.57405	0.46746	0.53911	0.49786	0.53691	0.40921	0.52268	0.52044	0.35367	0.52568	0.53369	0.25731	0.75617	1	0.54115	0.64311	0.81498	0.92312	0.77476	0.66711	0.94012	0.81416	0.25901	0.95336	0.33149	0.27919	0.018295	0.034613	0.017731	0.03826	0.02549	0.1756	0.026296	0.14152	0.018495	0.099127	0.020848	0.081714	0.68052	0.032006	0.09278	0.86414	0.037929	0.21912	0.017312	0.039058	0.040617	0.091593	0.025568	0.060512	0.045396
0.015771	0.048253	0.043888	0.024166	0.096852	0.28168	0.043619	0.033552	0.65287	0.78187	0.63206	0.1056	0.099749	0.53214	0.54242	0.35776	0.23216	0.38951	0.048253	0.10407	0.029513	0.085292	0.020456	0.18294	0.0058263	0.08427	0.084755	0.046804	0.057791	0.060462	0.052798	0.23144	0.065441	0.074304	0.035925	0.032072	0.0049321	0.0054736	0.23458	0.33331	0.44426	0.1567	0.19533	0.1893	0.57488	0.14042	0.19369	0.18625	0.47862	0.10976	0.0088267	0.14669	0.12447	0.37487	0.24418	0.34589	0.16451	0.39378	0.45476	0.23615	0.34435	0.29961	0.15615	0.36635	0.36616	0.35123	0.4027	0.30694	0.19623	0.22159	0.24113	0.22571	0.19173	0.15881	0.22914	0.17607	0.21994	0.23246	0.20871	0.2023	0.37783	0.54837	0.56358	0.40035	0.43002	0.19131	0.89885	0.54115	1	0.91992	0.66509	0.53417	0.68298	0.70188	0.55282	0.61877	0.19466	0.66661	0.42009	0.1162	0.055019	0.10838	0.057358	0.11749	0.026333	0.13005	0.037721	0.18093	0.028681	0.14187	0.022679	0.081809	0.34743	0.037576	0.086277	0.47628	0.054456	0.27289	0.052837	0.11486	0.061189	0.1274	0.072382	0.16515	0.065039
0.014548	0.042578	0.041155	0.02113	0.081139	0.26021	0.037297	0.029941	0.71446	0.69026	0.53728	0.094554	0.088682	0.38426	0.4536	0.26799	0.16594	0.30564	0.045482	0.090934	0.025425	0.058891	0.015431	0.098504	0.004543	0.064439	0.0754	0.025528	0.048088	0.04298	0.029675	0.17431	0.037321	0.054594	0.018474	0.016371	0.0036412	0.0038212	0.18639	0.2758	0.40615	0.12129	0.15045	0.17256	0.46028	0.11805	0.13454	0.14156	0.37626	0.10042	0.0098099	0.14632	0.10029	0.44591	0.28814	0.40109	0.17557	0.52912	0.5983	0.26127	0.41328	0.36051	0.16696	0.41129	0.40454	0.41644	0.39209	0.37143	0.2431	0.26226	0.25852	0.27427	0.24271	0.1973	0.27901	0.23492	0.2533	0.28219	0.24573	0.22956	0.35134	0.66607	0.68594	0.50761	0.52871	0.26809	0.9214	0.64311	0.91992	1	0.78702	0.58963	0.77495	0.79567	0.69302	0.73657	0.16596	0.75417	0.49068	0.14882	0.026202	0.050691	0.027604	0.05656	0.013322	0.092914	0.018219	0.10899	0.013714	0.079595	0.011669	0.047536	0.39775	0.020483	0.053757	0.55833	0.027221	0.18282	0.025023	0.055025	0.031528	0.069652	0.03638	0.082663	0.033295
0.021204	0.052503	0.053195	0.024848	0.083402	0.29549	0.044361	0.033754	0.5358	0.50968	0.39077	0.066738	0.061121	0.18714	0.37062	0.19207	0.12148	0.15727	0.039559	0.061771	0.025928	0.04979	0.0099785	0.068904	0.0031964	0.028289	0.026786	0.022238	0.015404	0.020016	0.028325	0.095065	0.036948	0.025603	0.011703	0.0091433	0.0012865	0.0014183	0.16297	0.19698	0.2935	0.12097	0.12019	0.19316	0.43599	0.10142	0.09917	0.10795	0.24328	0.086514	0.0094235	0.12151	0.079556	0.29128	0.16613	0.28388	0.087541	0.6233	0.69242	0.12753	0.29986	0.22752	0.072237	0.39719	0.39774	0.36732	0.35665	0.41559	0.24907	0.25213	0.26531	0.28872	0.27329	0.16059	0.27451	0.22995	0.24445	0.24717	0.2599	0.20597	0.28089	0.86112	0.65096	0.78242	0.79283	0.40971	0.88353	0.81498	0.66509	0.78702	1	0.71072	0.95525	0.91555	0.85058	0.91617	0.11569	0.80457	0.65257	0.15725	0.021292	0.039135	0.021285	0.044569	0.011755	0.088599	0.016501	0.094501	0.012215	0.066471	0.010315	0.040265	0.41998	0.016286	0.048432	0.57884	0.022875	0.15311	0.02008	0.044588	0.026052	0.060574	0.030511	0.0677	0.027559
0.0076171	0.018944	0.017682	0.0078289	0.032079	0.12257	0.016119	0.010729	0.42009	0.60384	0.49408	0.04323	0.040124	0.22628	0.52424	0.29609	0.21927	0.19358	0.022256	0.041609	0.032028	0.034168	0.004697	0.09448	0.0013366	0.016732	0.014438	0.041204	0.0089008	0.011847	0.039561	0.065144	0.058827	0.01516	0.024924	0.018599	0.00058591	0.00067428	0.18254	0.16487	0.24187	0.061653	0.056936	0.089218	0.29981	0.040638	0.05707	0.050874	0.13474	0.21468	0.032114	0.30931	0.22597	0.09996	0.050396	0.09054	0.025652	0.31936	0.28646	0.040936	0.098496	0.073388	0.022075	0.61915	0.65133	0.55068	0.60484	0.70349	0.48861	0.42677	0.47808	0.52122	0.52888	0.26195	0.5558	0.40621	0.55754	0.45059	0.48314	0.33544	0.54878	0.45929	0.31694	0.50361	0.51178	0.28466	0.71233	0.92312	0.53417	0.58963	0.71072	1	0.71788	0.57588	0.80843	0.80463	0.26682	0.91843	0.30622	0.20358	0.026316	0.045582	0.025011	0.048518	0.033664	0.17023	0.03577	0.15203	0.024378	0.10863	0.025789	0.089156	0.77835	0.036054	0.091999	0.82652	0.052162	0.21291	0.024703	0.050646	0.050097	0.10434	0.033506	0.077463	0.058908
0.036145	0.081675	0.081383	0.039236	0.11763	0.36001	0.069382	0.051572	0.6012	0.57083	0.4609	0.079568	0.075174	0.18945	0.48656	0.26865	0.1857	0.18868	0.047763	0.077086	0.027547	0.068825	0.012475	0.10173	0.0044667	0.029217	0.026984	0.038018	0.016489	0.020837	0.050323	0.10207	0.064465	0.029813	0.018483	0.013861	0.0015838	0.0017637	0.23835	0.21639	0.32191	0.16475	0.1548	0.25047	0.50586	0.12842	0.13315	0.13723	0.29885	0.089251	0.0081709	0.12027	0.085911	0.25433	0.15827	0.26833	0.082936	0.59359	0.63985	0.11207	0.26108	0.20016	0.066964	0.37212	0.3722	0.33366	0.39519	0.38283	0.22124	0.22063	0.25157	0.26885	0.24462	0.13038	0.25361	0.19498	0.2271	0.21619	0.22971	0.17743	0.27757	0.82931	0.67919	0.79193	0.78749	0.46047	0.88708	0.77476	0.68298	0.77495	0.95525	0.71788	1	0.92853	0.79559	0.92893	0.11782	0.77239	0.72116	0.1386	0.030366	0.051697	0.029869	0.05979	0.015693	0.093621	0.022715	0.1099	0.017062	0.079707	0.013768	0.046801	0.39225	0.02004	0.055137	0.52656	0.030933	0.16364	0.027877	0.059498	0.0333	0.073167	0.041639	0.085776	0.035839
0.044445	0.099247	0.10193	0.054296	0.14976	0.39443	0.086233	0.071612	0.67465	0.54338	0.44981	0.12857	0.12185	0.21473	0.42526	0.25164	0.15694	0.22517	0.0812	0.12496	0.039184	0.094703	0.02349	0.092891	0.0092361	0.050035	0.050296	0.026887	0.031497	0.03462	0.044652	0.13753	0.050178	0.049396	0.014879	0.011779	0.0037446	0.0040444	0.22753	0.28029	0.40545	0.20546	0.21236	0.30724	0.51801	0.18633	0.17281	0.19186	0.37033	0.090974	0.0086457	0.11391	0.077054	0.35849	0.25835	0.39182	0.14657	0.55016	0.68953	0.17994	0.35224	0.28967	0.11717	0.36365	0.3504	0.33695	0.38727	0.34544	0.20335	0.22537	0.24277	0.25669	0.2179	0.13281	0.22467	0.19035	0.19496	0.20883	0.21573	0.18307	0.25415	0.84634	0.71774	0.67585	0.67447	0.35845	0.85163	0.66711	0.70188	0.79567	0.91555	0.57588	0.92853	1	0.76331	0.79249	0.11811	0.7049	0.71414	0.17095	0.029337	0.049012	0.030203	0.057012	0.014233	0.092139	0.020899	0.10663	0.0168	0.077955	0.013622	0.044943	0.32342	0.020868	0.056876	0.45472	0.027471	0.16821	0.027283	0.055767	0.032334	0.071443	0.042046	0.077709	0.032559
0.009672	0.023737	0.024528	0.01146	0.039218	0.13838	0.020175	0.015862	0.50789	0.51305	0.40142	0.071859	0.065805	0.19463	0.35976	0.18625	0.11454	0.17035	0.043106	0.065758	0.0513	0.036798	0.0079949	0.045888	0.0025603	0.023862	0.02434	0.012691	0.013699	0.015747	0.017459	0.073565	0.022426	0.019922	0.0075551	0.0058537	0.0010824	0.0011685	0.11464	0.20404	0.30867	0.071195	0.072433	0.11941	0.26559	0.063061	0.058608	0.065339	0.14598	0.19983	0.039912	0.28297	0.17129	0.18689	0.10941	0.17957	0.056987	0.38347	0.4308	0.083901	0.19222	0.14933	0.0475	0.67539	0.66974	0.64453	0.52397	0.71483	0.52029	0.51103	0.51451	0.58315	0.56032	0.34644	0.55505	0.49496	0.49254	0.50946	0.5242	0.41723	0.46812	0.57629	0.41167	0.51611	0.51321	0.25205	0.74881	0.94012	0.55282	0.69302	0.85058	0.80843	0.79559	0.76331	1	0.77695	0.24497	0.93387	0.3676	0.36231	0.013555	0.023591	0.013669	0.026638	0.018148	0.14424	0.018697	0.10942	0.013896	0.075399	0.016106	0.062411	0.60151	0.026192	0.076748	0.80083	0.026385	0.18382	0.012856	0.026772	0.030715	0.069163	0.019874	0.041349	0.0323
0.019363	0.046545	0.045459	0.019846	0.070771	0.26833	0.038596	0.026977	0.51697	0.53437	0.41747	0.045979	0.04287	0.1686	0.45297	0.23943	0.1708	0.15784	0.024892	0.044341	0.015539	0.039568	0.006175	0.082066	0.0019318	0.019556	0.018942	0.039808	0.011445	0.013759	0.039073	0.075772	0.056383	0.019122	0.019526	0.014946	0.00080397	0.00088455	0.215	0.15072	0.23782	0.098399	0.092635	0.15499	0.41495	0.07169	0.08385	0.082066	0.21659	0.078051	0.0071283	0.1177	0.07792	0.21306	0.11391	0.1984	0.055606	0.64197	0.60047	0.085771	0.20872	0.15764	0.047464	0.36672	0.3768	0.33672	0.37871	0.41322	0.23912	0.21896	0.23435	0.27075	0.26579	0.13263	0.28004	0.21051	0.25897	0.23032	0.23633	0.16862	0.28184	0.79852	0.64118	0.84996	0.85367	0.55853	0.83414	0.81416	0.61877	0.73657	0.91617	0.80463	0.92893	0.79249	0.77695	1	0.10281	0.79694	0.64148	0.10883	0.020772	0.038044	0.020139	0.042889	0.010655	0.071739	0.015105	0.080014	0.010545	0.055688	0.0085581	0.033201	0.49075	0.012555	0.036807	0.59014	0.022168	0.12176	0.019147	0.04342	0.02214	0.051163	0.027492	0.06614	0.025371
0.0008272	0.0024175	0.0021353	0.001362	0.005661	0.012468	0.0023822	0.001874	0.16433	0.33418	0.32653	0.070131	0.065864	0.32189	0.23125	0.18332	0.11701	0.24882	0.035474	0.066708	0.18598	0.030229	0.007939	0.053544	0.0022151	0.028054	0.022501	0.0066497	0.015317	0.019432	0.012082	0.061984	0.013093	0.020869	0.0078835	0.0063694	0.0016446	0.0019717	0.040214	0.21173	0.23531	0.021712	0.026048	0.023484	0.068414	0.018888	0.02799	0.025483	0.046858	0.77651	0.32816	0.82313	0.81891	0.020718	0.015045	0.021145	0.01174	0.018665	0.022574	0.015219	0.020853	0.018486	0.010566	0.60993	0.61211	0.55139	0.47059	0.4879	0.55193	0.60039	0.72623	0.57843	0.50861	0.46708	0.56908	0.46131	0.60239	0.58419	0.59431	0.59849	0.73828	0.040487	0.029513	0.0283	0.029962	0.0083854	0.18154	0.25901	0.19466	0.16596	0.11569	0.26682	0.11782	0.11811	0.24497	0.10281	1	0.31954	0.019485	0.44699	0.022365	0.035659	0.022878	0.035951	0.18074	0.51629	0.10505	0.3189	0.083566	0.2658	0.16038	0.39641	0.30996	0.24598	0.41537	0.37631	0.14299	0.42081	0.022127	0.036435	0.16401	0.26092	0.029656	0.049309	0.17189
0.007809	0.020843	0.020179	0.0094972	0.03787	0.13741	0.01798	0.013287	0.53483	0.66315	0.52804	0.06924	0.063737	0.29889	0.48146	0.2699	0.17619	0.24004	0.036345	0.064974	0.047605	0.041481	0.0080081	0.079178	0.0022958	0.02994	0.029174	0.024346	0.017519	0.020383	0.027427	0.095783	0.037259	0.024882	0.016368	0.013065	0.001234	0.0013649	0.1548	0.23126	0.33668	0.073005	0.076622	0.10898	0.32046	0.059228	0.070232	0.070145	0.17608	0.24237	0.041603	0.34585	0.23494	0.1776	0.09847	0.16033	0.054001	0.36054	0.37353	0.083764	0.17404	0.1373	0.047596	0.72771	0.73953	0.68715	0.62573	0.75475	0.55284	0.533	0.55206	0.59673	0.57796	0.36405	0.60827	0.50075	0.57875	0.55413	0.5551	0.44139	0.60541	0.5297	0.39471	0.48227	0.49377	0.23962	0.81924	0.95336	0.66661	0.75417	0.80457	0.91843	0.77239	0.7049	0.93387	0.79694	0.31954	1	0.33134	0.3037	0.022535	0.040951	0.022495	0.044414	0.029114	0.18428	0.030278	0.15662	0.021709	0.1114	0.024137	0.091518	0.72773	0.038104	0.10163	0.88739	0.044053	0.24514	0.021525	0.045151	0.047725	0.10326	0.030843	0.069526	0.05252
0.088202	0.16862	0.1735	0.086115	0.20736	0.5529	0.14039	0.10958	0.40987	0.26962	0.21989	0.049582	0.04846	0.071633	0.26885	0.15252	0.10951	0.091419	0.031496	0.05113	0.0058941	0.059624	0.011108	0.072145	0.0050545	0.019031	0.019481	0.037569	0.01283	0.013523	0.051862	0.064777	0.062793	0.023381	0.015471	0.011778	0.0015984	0.0017126	0.24124	0.10332	0.16391	0.19104	0.17461	0.29272	0.45329	0.14757	0.14503	0.15052	0.32108	0.014202	0.00059552	0.018905	0.012659	0.26737	0.19061	0.30637	0.094556	0.64537	0.72439	0.11334	0.25688	0.20296	0.072986	0.095352	0.09305	0.084977	0.14112	0.099511	0.04374	0.04527	0.051726	0.059329	0.05017	0.022333	0.052948	0.03902	0.044877	0.04301	0.045314	0.03326	0.062401	0.84816	0.8113	0.81518	0.79372	0.62375	0.54881	0.33149	0.42009	0.49068	0.65257	0.30622	0.72116	0.71414	0.3676	0.64148	0.019485	0.33134	1	0.029617	0.020774	0.031419	0.020742	0.037888	0.00306	0.018258	0.0066998	0.030828	0.0052783	0.02228	0.0028376	0.0086642	0.12349	0.0039192	0.01077	0.16604	0.0088128	0.045773	0.018546	0.037064	0.0093588	0.020576	0.027966	0.050554	0.009839
0.0012413	0.0027091	0.003029	0.0018652	0.0051521	0.011149	0.0025157	0.0025908	0.15927	0.1495	0.13506	0.080352	0.074741	0.088579	0.089602	0.055187	0.027799	0.091683	0.058347	0.072061	0.19772	0.017151	0.0075547	0.0076744	0.0030988	0.015417	0.017686	0.00072601	0.010197	0.0089106	0.0023199	0.026011	0.0021151	0.010931	0.00075899	0.00060544	0.0014735	0.0015319	0.016713	0.1315	0.17589	0.015705	0.018646	0.025551	0.033402	0.019068	0.013459	0.01734	0.025263	0.43367	0.32867	0.47887	0.26851	0.031459	0.027751	0.035971	0.017719	0.02666	0.042683	0.020071	0.033141	0.029732	0.013906	0.562	0.51358	0.56041	0.33212	0.5049	0.57448	0.65243	0.63214	0.65926	0.57086	0.48538	0.53236	0.60254	0.45117	0.57365	0.59295	0.57501	0.34831	0.064444	0.041847	0.040887	0.039468	0.012692	0.14613	0.27919	0.1162	0.14882	0.15725	0.20358	0.1386	0.17095	0.36231	0.10883	0.44699	0.3037	0.029617	1	0.0033692	0.0040812	0.0037027	0.0045612	0.027816	0.18092	0.015674	0.072532	0.014029	0.051989	0.031196	0.081779	0.21688	0.05561	0.12085	0.31996	0.019909	0.12992	0.003333	0.004512	0.029403	0.050078	0.005594	0.0063832	0.02616
0.026681	0.042887	0.031508	0.034477	0.079842	0.053578	0.048776	0.037701	0.03827	0.07749	0.10821	0.038943	0.042569	0.089311	0.13947	0.20761	0.21423	0.1111	0.020459	0.048598	0.008387	0.19755	0.033045	0.57979	0.019311	0.025142	0.010421	0.09432	0.012798	0.02611	0.31804	0.059852	0.24775	0.045619	0.15013	0.11705	0.0091713	0.013586	0.17389	0.064118	0.051582	0.14846	0.14021	0.070442	0.11939	0.065677	0.23671	0.12394	0.14301	0.011309	0.00029171	0.0070313	0.017267	0.0048761	0.0062198	0.0088264	0.0066695	0.0047037	0.0060096	0.0044501	0.0048599	0.0043782	0.0046878	0.0096224	0.01026	0.0058056	0.032151	0.0070583	0.0035674	0.004193	0.010207	0.0049403	0.0037159	0.0015233	0.0046789	0.001934	0.0058233	0.0033522	0.004693	0.0037802	0.017519	0.014682	0.014753	0.01263	0.014274	0.0053681	0.044351	0.018295	0.055019	0.026202	0.021292	0.026316	0.030366	0.029337	0.013555	0.020772	0.022365	0.022535	0.020774	0.0033692	1	0.50297	0.98762	0.46977	0.2178	0.042731	0.49294	0.15695	0.50176	0.18694	0.22309	0.08572	0.0086815	0.19871	0.077733	0.0094046	0.49271	0.097399	0.99169	0.49253	0.46652	0.24116	0.96823	0.42174	0.45852
0.019614	0.054273	0.037533	0.032917	0.10838	0.12236	0.059685	0.037017	0.065524	0.16693	0.2104	0.053793	0.051452	0.20584	0.17619	0.22392	0.18488	0.17245	0.028764	0.055442	0.020526	0.22913	0.038946	0.6111	0.011505	0.061556	0.018444	0.093623	0.0166	0.075407	0.22277	0.18628	0.20008	0.081278	0.072934	0.053279	0.0048809	0.0077623	0.14035	0.17264	0.12826	0.2231	0.20632	0.12459	0.30916	0.116	0.31245	0.20648	0.21404	0.025451	0.00064912	0.016434	0.043614	0.015918	0.013006	0.022968	0.014951	0.015219	0.015911	0.013469	0.017757	0.014536	0.011609	0.022865	0.024995	0.014473	0.037222	0.014945	0.0078511	0.010417	0.022215	0.0094248	0.0076681	0.0053486	0.0091628	0.0044533	0.011862	0.00785	0.01123	0.011794	0.045987	0.028386	0.024043	0.022141	0.02676	0.0067492	0.088233	0.034613	0.10838	0.050691	0.039135	0.045582	0.051697	0.049012	0.023591	0.038044	0.035659	0.040951	0.031419	0.0040812	0.50297	1	0.46242	0.98463	0.1717	0.11674	0.33767	0.39569	0.28098	0.44183	0.14246	0.19311	0.018917	0.13903	0.16214	0.023888	0.37411	0.28431	0.48129	0.99132	0.33062	0.45848	0.52817	0.94592	0.37385
0.026301	0.042002	0.031251	0.035432	0.081188	0.052154	0.048084	0.03918	0.040502	0.077291	0.10773	0.044073	0.048523	0.096133	0.13602	0.20678	0.20749	0.12055	0.022776	0.055522	0.0084876	0.2062	0.038864	0.55849	0.023682	0.029928	0.013459	0.084031	0.016944	0.030266	0.29567	0.064806	0.22255	0.053866	0.14974	0.1215	0.012921	0.018694	0.17462	0.066611	0.054103	0.14884	0.14936	0.069993	0.11491	0.069832	0.24977	0.13232	0.15524	0.01105	0.00029229	0.0069048	0.016255	0.0056025	0.0075682	0.010091	0.0082936	0.0046037	0.0061912	0.0054125	0.0054047	0.0050497	0.0058985	0.0096078	0.010123	0.0059386	0.032944	0.0069291	0.003547	0.004259	0.010028	0.0049466	0.0036535	0.001559	0.004658	0.0019807	0.0057158	0.0034325	0.0046271	0.0038026	0.017203	0.01493	0.015728	0.012144	0.013743	0.0051676	0.044526	0.017731	0.057358	0.027604	0.021285	0.025011	0.029869	0.030203	0.013669	0.020139	0.022878	0.022495	0.020742	0.0037027	0.98762	0.46242	1	0.42994	0.20184	0.039306	0.46114	0.14377	0.48174	0.1712	0.21379	0.078239	0.0083555	0.19764	0.07246	0.0091615	0.46264	0.092015	0.99039	0.44855	0.45348	0.22211	0.96636	0.38265	0.43403
0.026563	0.072338	0.050813	0.044084	0.13587	0.15083	0.078969	0.04905	0.076807	0.18166	0.22895	0.065101	0.06218	0.20437	0.18962	0.2342	0.19115	0.18139	0.036603	0.066419	0.024474	0.26458	0.046534	0.60058	0.014055	0.067626	0.020313	0.090949	0.017769	0.082951	0.22999	0.20745	0.20296	0.090854	0.062776	0.044907	0.0053359	0.0084356	0.14996	0.19842	0.14924	0.27208	0.2454	0.15895	0.34744	0.14591	0.35475	0.2455	0.24047	0.026837	0.00067847	0.017188	0.04486	0.018922	0.015823	0.028208	0.017933	0.018346	0.019259	0.015864	0.021758	0.017707	0.013758	0.024831	0.0269	0.015748	0.038472	0.016058	0.0083534	0.011231	0.024047	0.010178	0.0082263	0.0058448	0.0097336	0.0047894	0.01226	0.0083365	0.011992	0.012891	0.047693	0.032885	0.028584	0.02565	0.030679	0.0079248	0.09784	0.03826	0.11749	0.05656	0.044569	0.048518	0.05979	0.057012	0.026638	0.042889	0.035951	0.044414	0.037888	0.0045612	0.46977	0.98463	0.42994	1	0.16147	0.12227	0.31714	0.41074	0.26517	0.45478	0.13581	0.19556	0.01902	0.1328	0.16914	0.025598	0.34985	0.30045	0.44256	0.99442	0.31187	0.46015	0.50345	0.9424	0.35228
0.0019275	0.003743	0.0027785	0.0026826	0.0071969	0.0061563	0.0042899	0.0029629	0.021097	0.066961	0.094996	0.030824	0.031337	0.079669	0.091856	0.11961	0.11005	0.082235	0.019165	0.033523	0.08655	0.064391	0.0099484	0.14751	0.0042154	0.0091214	0.0030074	0.014331	0.0028211	0.0089241	0.056482	0.023426	0.045977	0.011517	0.019146	0.012608	0.0012752	0.0020145	0.032627	0.072277	0.05304	0.030383	0.025191	0.017487	0.032631	0.014279	0.038271	0.023226	0.021315	0.14238	0.02275	0.083241	0.20774	0.00092307	0.00095249	0.0016179	0.00099214	0.001049	0.0013048	0.0007683	0.0011254	0.00090828	0.00067891	0.04334	0.046501	0.02612	0.066425	0.030961	0.027338	0.031062	0.074883	0.033492	0.027187	0.014813	0.029806	0.014907	0.038383	0.02331	0.036728	0.032951	0.079997	0.00371	0.0023298	0.0031214	0.0034324	0.000764	0.024688	0.02549	0.026333	0.013322	0.011755	0.033664	0.015693	0.014233	0.018148	0.010655	0.18074	0.029114	0.00306	0.027816	0.2178	0.1717	0.20184	0.16147	1	0.32404	0.8447	0.43558	0.78985	0.49576	0.94911	0.5787	0.021599	0.86321	0.53113	0.023339	0.82597	0.28223	0.21327	0.17259	0.81966	0.60123	0.23569	0.16243	0.83643
