Isocortex_FRP	Isocortex_MO	Isocortex_ORB	Isocortex_PTLp	Isocortex_RSPd	Isocortex_RSPv	Isocortex_SS	Isocortex_VIS	OlfactoryAreas_AOBgl	OlfactoryAreas_AOBgr	OlfactoryAreas_AOBmi	OlfactoryAreas_AON1	OlfactoryAreas_AON2	OlfactoryAreas_MOBgl	OlfactoryAreas_MOBgr	OlfactoryAreas_MOBipl	OlfactoryAreas_MOBmi	OlfactoryAreas_MOBopl	OlfactoryAreas_PIR1	OlfactoryAreas_PIR2	OlfactoryAreas_PIR3	Hippocampus_CA1slm	Hippocampus_CA1so	Hippocampus_CA1sp	Hippocampus_CA1sr	Hippocampus_CA2slm	Hippocampus_CA2so	Hippocampus_CA2sp	Hippocampus_CA2sr	Hippocampus_CA3slm	Hippocampus_CA3slu	Hippocampus_CA3so	Hippocampus_CA3sp	Hippocampus_CA3sr	Hippocampus_DGgrInf	Hippocampus_DGgrSup	Hippocampus_DGmoInf	Hippocampus_DGmoSup	Hippocampus_DGpo	Hippocampus_DgmoInf	CorticalSubplate_CLA	CorticalSubplate_EPd	Striatum_ACBc	Striatum_ACBsh	Striatum_CP	Striatum_FS	Striatum_OT1	Striatum_OT2	Striatum_OT3	Striatum_isl	Pallidum_BST	Pallidum_GPi	Pallidum_MA	Pallidum_NDB	Pallidum_SI	Thalamus_LD	Thalamus_LP	Thalamus_Others	Thalamus_RT	Thalamus_SPFp	Thalamus_VAL	Thalamus_VM	Thalamus_VPL	Thalamus_VPM	Thalamus_VPMpc	Hypothalamus_LHA	Hypothalamus_LPO	Hypothalamus_PSTN	Hypothalamus_SO	Hypothalamus_STN	Hypothalamus_ZI	Midbrain_APN	Midbrain_CUN	Midbrain_IC	Midbrain_MEV	Midbrain_MRN	Midbrain_NOT	Midbrain_PPT	Midbrain_RN	Midbrain_RR	Midbrain_SCm	Midbrain_SCs	Midbrain_SNc	Midbrain_SNr	Pons_PB	Pons_PG	Pons_PRNc	Pons_PRNr	Pons_SOC	Pons_SUT	Pons_V	Medulla_CU	Medulla_LAV	Medulla_LI	Medulla_LRN	Medulla_MDRN	Medulla_MV	Medulla_MX	Medulla_PARN	Medulla_SOL	Medulla_SPIV	Medulla_SPVI	Medulla_SPVO	Medulla_SUV	Medulla_VII	Cerebellum_ANcr1gr	Cerebellum_ANcr1mo	Cerebellum_ANcr2gr	Cerebellum_ANcr2mo	Cerebellum_CENT2gr	Cerebellum_CENT2mo	Cerebellum_CENT3gr	Cerebellum_CENT3mo	Cerebellum_COPYgr	Cerebellum_COPYmo	Cerebellum_CUL4,5gr	Cerebellum_CUL4,5mo	Cerebellum_DECgr	Cerebellum_DECmo	Cerebellum_FN	Cerebellum_FOTUgr	Cerebellum_FOTUmo	Cerebellum_IP	Cerebellum_NODgr	Cerebellum_NODmo	Cerebellum_PRMgr	Cerebellum_PRMmo	Cerebellum_PYRgr	Cerebellum_PYRmo	Cerebellum_SIMgr	Cerebellum_SIMmo	Cerebellum_UVUgr	Cerebellum_UVUmo
0.20807	0.24312	0.24137	0.20945	0.30684	0.3792	0.21907	0.26341	0.19957	0.093234	0.075293	0.055537	0.0296	0.050921	0.22011	0.17911	0.2194	0.10295	0.091631	0.12609	0.27799	0.031748	0.0070658	0.1215	0.0042936	0.014259	0.013249	0.227	0.012083	0.0078961	0.1163	0.017997	0.1845	0.010922	0.16464	0.12843	0.0030227	0.0022566	0.030886	0.16244	0.28861	0.41765	0.13049	0.16984	0.18596	0.22843	0.19529	0.23658	0.2072	0.33871	0.44755	0.072476	0.093681	0.12014	0.053543	0.10897	0.1372	0.18957	0.092193	0.30707	0.35226	0.055399	0.076575	0.17147	0.094711	0.33821	0.31943	0.27064	0.22055	0.36442	0.36749	0.2901	0.28673	0.30658	0.43195	0.31348	0.2692	0.29576	0.34358	0.21424	0.28456	0.29386	0.19639	0.27286	0.2529	0.59368	0.54663	0.59374	0.52601	0.59067	0.36732	0.81164	0.99022	0.87234	0.68188	0.79052	0.98365	0.8233	0.86602	0.99298	1	0.85607	0.9131	0.78421	0.83028	0.038474	0.04831	0.043602	0.059323	0.078449	0.11198	0.069604	0.081986	0.034232	0.038881	0.068758	0.08613	0.10391	0.14906	0.1585	0.1124	0.24741	0.28481	0.10326	0.15949	0.034357	0.040522	0.099938	0.16618	0.043257	0.045186	0.10588	0.11391
0.27336	0.29836	0.32779	0.28197	0.30492	0.32111	0.282	0.2856	0.16	0.061696	0.045546	0.073596	0.058555	0.035228	0.21271	0.18702	0.24084	0.096749	0.11276	0.19577	0.29926	0.032797	0.0089332	0.11773	0.007499	0.012555	0.012912	0.25173	0.011963	0.0064226	0.11924	0.012211	0.19983	0.0097304	0.1521	0.12961	0.0042836	0.0033701	0.028518	0.14125	0.33885	0.47315	0.17173	0.21983	0.21889	0.22332	0.27611	0.32304	0.26381	0.42371	0.30949	0.041168	0.072946	0.093041	0.038264	0.078099	0.16625	0.19754	0.10702	0.22682	0.29301	0.042179	0.049674	0.16215	0.10082	0.24762	0.23547	0.25901	0.27859	0.39676	0.24819	0.19397	0.19604	0.22052	0.35449	0.20737	0.18272	0.19342	0.23533	0.17111	0.18935	0.19385	0.1323	0.20069	0.13141	0.47754	0.60839	0.42311	0.37218	0.46418	0.21442	0.71045	0.80789	0.67087	0.78336	0.76804	0.89244	0.63585	0.8226	0.85724	0.85607	1	0.70374	0.94966	0.91856	0.029003	0.030762	0.034807	0.041026	0.07528	0.088637	0.062286	0.067063	0.02803	0.028126	0.063289	0.062345	0.084675	0.10236	0.090007	0.081873	0.16669	0.21041	0.084496	0.11423	0.027131	0.027995	0.075581	0.12719	0.035475	0.031138	0.077213	0.091358
0.15065	0.20065	0.18771	0.16695	0.30693	0.42116	0.17904	0.24295	0.29015	0.16898	0.13826	0.060057	0.026016	0.10359	0.29074	0.24418	0.28182	0.16102	0.096959	0.1251	0.29818	0.038779	0.0079611	0.16765	0.003955	0.023621	0.022791	0.28637	0.021545	0.013611	0.14141	0.033308	0.20678	0.01826	0.26433	0.2109	0.0042314	0.003105	0.037374	0.22276	0.27085	0.39242	0.11641	0.16428	0.16029	0.25834	0.17692	0.24578	0.21361	0.38517	0.61964	0.12888	0.14779	0.19098	0.09382	0.17403	0.16499	0.22729	0.11835	0.36722	0.39929	0.099342	0.13434	0.23769	0.13728	0.47317	0.45251	0.34377	0.23683	0.41475	0.49838	0.41952	0.41426	0.41605	0.54438	0.43683	0.40111	0.42699	0.49767	0.31841	0.41535	0.42481	0.30604	0.41712	0.32585	0.69752	0.6107	0.71324	0.68244	0.69051	0.47799	0.88896	0.93291	0.93691	0.61789	0.84921	0.84949	0.89227	0.82223	0.88994	0.9131	0.70374	1	0.61258	0.68553	0.034318	0.044089	0.041994	0.055934	0.083873	0.12234	0.067197	0.080696	0.032785	0.037496	0.065057	0.090638	0.11687	0.16924	0.16021	0.13755	0.26175	0.23553	0.11875	0.17832	0.033857	0.039824	0.1206	0.17458	0.039026	0.044381	0.1008	0.12932
0.35695	0.37936	0.42218	0.36663	0.36095	0.3551	0.36284	0.34602	0.1629	0.060934	0.044315	0.10432	0.085394	0.035656	0.22611	0.19757	0.25307	0.10095	0.15502	0.24559	0.34623	0.04649	0.014033	0.13622	0.012641	0.014636	0.013761	0.25455	0.012481	0.0077939	0.13939	0.013931	0.22028	0.011734	0.13706	0.11457	0.0056448	0.0045253	0.042853	0.14161	0.42431	0.53481	0.24469	0.29234	0.30043	0.27326	0.35673	0.37712	0.32762	0.43049	0.27262	0.03247	0.064291	0.088275	0.035568	0.084433	0.19131	0.23492	0.12791	0.22834	0.31454	0.045303	0.052279	0.17479	0.10939	0.23372	0.22573	0.26299	0.29547	0.40012	0.22174	0.1667	0.17809	0.21057	0.34281	0.17961	0.163	0.16154	0.21293	0.16027	0.15612	0.17482	0.12897	0.17531	0.11943	0.43888	0.52949	0.37105	0.33449	0.37811	0.1823	0.69064	0.75204	0.55121	0.70244	0.68297	0.85405	0.54409	0.85169	0.81284	0.78421	0.94966	0.61258	1	0.96068	0.033272	0.03216	0.040301	0.043165	0.092083	0.10197	0.076826	0.079009	0.033626	0.032214	0.079399	0.069899	0.098892	0.10988	0.085516	0.090639	0.16858	0.15697	0.096774	0.1246	0.032169	0.031447	0.087113	0.14338	0.042413	0.033625	0.083462	0.10537
0.33383	0.35982	0.39573	0.34322	0.36649	0.37594	0.34039	0.33944	0.1965	0.075764	0.055279	0.11165	0.085915	0.04796	0.27735	0.23822	0.29958	0.12519	0.16666	0.25276	0.34007	0.050669	0.015047	0.14974	0.012857	0.01688	0.015884	0.27005	0.014438	0.009073	0.14566	0.016691	0.22537	0.013438	0.15684	0.13098	0.0062051	0.0049484	0.049348	0.1572	0.38269	0.48003	0.25234	0.30784	0.31568	0.30282	0.36605	0.39748	0.34771	0.47426	0.34898	0.055851	0.10078	0.13272	0.054102	0.10553	0.20566	0.25558	0.13856	0.25544	0.35202	0.056311	0.066144	0.1956	0.12107	0.3277	0.31388	0.35749	0.30265	0.50908	0.3206	0.25207	0.26595	0.30465	0.43253	0.26999	0.24189	0.24452	0.30361	0.23985	0.23762	0.26127	0.18709	0.25318	0.19261	0.57469	0.60178	0.49298	0.42787	0.49909	0.27415	0.74732	0.80585	0.59327	0.62969	0.69408	0.8978	0.57408	0.90728	0.8614	0.83028	0.91856	0.68553	0.96068	1	0.027486	0.025974	0.034113	0.034463	0.094977	0.1035	0.071628	0.069313	0.028275	0.025825	0.073582	0.063394	0.10726	0.11712	0.075469	0.10288	0.18407	0.14038	0.10492	0.13261	0.027518	0.025478	0.097801	0.15189	0.035265	0.026855	0.094966	0.11672
0.0076269	0.011838	0.01021	0.0099779	0.018708	0.023471	0.010977	0.013603	0.0017904	0.0016051	0.001212	0.00091853	0.0003129	0.00074598	0.0012301	0.0010936	0.0012199	0.00074665	0.0012392	0.0011587	0.0055696	0.00040097	9.045e-05	0.0013466	4.2848e-05	0.00015788	0.0001064	0.0013323	0.00010807	0.00012294	0.00095853	0.00028722	0.0010674	0.0001648	0.0011844	0.00097379	3.6139e-05	2.8113e-05	0.00056276	0.00085253	0.01736	0.016992	0.013572	0.015753	0.013415	0.023509	0.012543	0.017406	0.017264	0.01858	0.0094805	0.0010427	0.0014778	0.0019912	0.0018053	0.00098897	0.0013574	0.002215	0.0012918	0.0020811	0.0025923	0.00066825	0.00079021	0.0019818	0.0012954	0.0034591	0.0037127	0.0034754	0.0008297	0.0029066	0.0026073	0.0021999	0.0027728	0.0034475	0.0029632	0.0021664	0.0026431	0.0019289	0.0029749	0.0014139	0.0017691	0.0027889	0.0031475	0.0027886	0.0033732	0.0082193	0.0094839	0.0070915	0.0081626	0.005383	0.0054761	0.046038	0.044879	0.024734	0.05859	0.045267	0.037818	0.026789	0.041102	0.041672	0.038474	0.029003	0.034318	0.033272	0.027486	1	0.6721	0.93495	0.68352	0.29404	0.26318	0.6665	0.55232	0.91778	0.77414	0.64782	0.55202	0.31503	0.25194	0.020186	0.30386	0.21447	0.12965	0.32124	0.26549	0.90213	0.76379	0.29591	0.26212	0.96395	0.69241	0.20759	0.30416
0.011371	0.018101	0.013568	0.013235	0.029604	0.042021	0.015856	0.022398	0.0033336	0.0033207	0.0031587	0.0007693	0.0001567	0.0010522	0.0016512	0.0012985	0.0014512	0.00096778	0.0012771	0.00088548	0.0080499	0.00057514	9.0413e-05	0.0019617	2.8247e-05	0.00023082	0.00012693	0.0018543	0.00011545	0.00018819	0.0017186	0.00057443	0.0020005	0.00021933	0.0014761	0.0009474	2.1309e-05	1.4945e-05	0.0008588	0.0017201	0.021555	0.024403	0.012052	0.012948	0.015466	0.027213	0.010534	0.012189	0.014086	0.012379	0.015962	0.0012833	0.0015292	0.0022082	0.0023887	0.0017307	0.0011963	0.0025896	0.0011281	0.0049489	0.0046852	0.00097029	0.0015944	0.0024022	0.001192	0.0045113	0.0049286	0.0034142	0.0010905	0.0025951	0.0035613	0.0026544	0.0033143	0.0042844	0.0044393	0.002781	0.0033476	0.0024552	0.0038688	0.001301	0.0021265	0.0035358	0.0043971	0.0032532	0.0045843	0.0094648	0.0086208	0.0098443	0.013245	0.0060803	0.0071262	0.05311	0.057198	0.040254	0.057743	0.049153	0.044286	0.046785	0.045366	0.051236	0.04831	0.030762	0.044089	0.03216	0.025974	0.6721	1	0.52909	0.96572	0.15623	0.29519	0.34822	0.61373	0.48951	0.85999	0.33346	0.67419	0.19491	0.32127	0.082826	0.1928	0.28768	0.23438	0.19542	0.31809	0.47457	0.89239	0.1839	0.27837	0.56316	0.93071	0.19697	0.18091
0.0082068	0.01359	0.012101	0.012038	0.022812	0.02818	0.012898	0.016075	0.0027566	0.0026213	0.001816	0.0017909	0.00068205	0.0015073	0.002048	0.0019652	0.0020925	0.0014278	0.0021901	0.0022202	0.0084092	0.00069644	0.00018297	0.0023262	9.278e-05	0.00033418	0.00025407	0.0022606	0.00026985	0.00025947	0.0014748	0.00054352	0.0015345	0.00035923	0.0022799	0.0020847	0.00010154	8.143e-05	0.00090222	0.0013402	0.024352	0.022729	0.018537	0.023391	0.016391	0.032152	0.01847	0.028283	0.026789	0.031498	0.012491	0.0014983	0.0023219	0.0032218	0.0026625	0.0017168	0.0027531	0.0039258	0.0027232	0.0026612	0.0035844	0.0013575	0.001362	0.0037349	0.0028314	0.0051631	0.0055348	0.0054408	0.0013519	0.0047505	0.0036429	0.0032548	0.0041815	0.0048922	0.0042763	0.0030678	0.0039773	0.0028216	0.004407	0.0025162	0.0026727	0.0040386	0.0048041	0.0044912	0.0040094	0.01128	0.014786	0.0090028	0.010487	0.007144	0.0067485	0.060402	0.050795	0.027909	0.076185	0.061361	0.04271	0.029775	0.050976	0.047016	0.043602	0.034807	0.041994	0.040301	0.034113	0.93495	0.52909	1	0.56795	0.35343	0.26659	0.73649	0.52908	0.98513	0.69046	0.71743	0.51971	0.36669	0.24687	0.016012	0.36717	0.20047	0.10002	0.38162	0.2692	0.98983	0.67359	0.36213	0.26231	0.97061	0.59548	0.19205	0.36271
0.016861	0.027082	0.02052	0.020163	0.043112	0.05928	0.024057	0.03299	0.0053411	0.0053591	0.0050108	0.0013553	0.00029215	0.0017823	0.0027729	0.0022667	0.0025343	0.0016933	0.002181	0.0015697	0.012696	0.0010351	0.00016976	0.0034815	5.5568e-05	0.00041542	0.00023241	0.0032843	0.00021403	0.00033781	0.003055	0.00098589	0.003501	0.00040108	0.002585	0.0017004	4.2328e-05	3.0063e-05	0.001466	0.002893	0.032739	0.03619	0.018789	0.020168	0.022853	0.040508	0.016402	0.019285	0.021941	0.018999	0.021816	0.0017508	0.0022481	0.0033291	0.0036494	0.0027638	0.0020096	0.0042002	0.001921	0.0072088	0.0069399	0.0016284	0.0025311	0.0038722	0.0020112	0.0064576	0.0071507	0.0052203	0.0019419	0.0039694	0.0049008	0.0036381	0.0046042	0.0060539	0.0065952	0.0037806	0.0046813	0.0033224	0.0055109	0.0019384	0.0028826	0.0048978	0.006325	0.0046856	0.0054659	0.012774	0.012442	0.012904	0.018146	0.0080775	0.0087702	0.070881	0.070058	0.05138	0.075722	0.06558	0.054677	0.061064	0.060098	0.062931	0.059323	0.041026	0.055934	0.043165	0.034463	0.68352	0.96572	0.56795	1	0.20327	0.36346	0.41202	0.71518	0.53502	0.92216	0.39558	0.76429	0.24061	0.37512	0.09801	0.23101	0.32208	0.23656	0.24283	0.37396	0.51241	0.94413	0.22317	0.33053	0.60618	0.97801	0.20868	0.22075
0.052476	0.078446	0.072356	0.071928	0.10808	0.11534	0.076511	0.083303	0.019199	0.015177	0.011006	0.012092	0.0053077	0.010663	0.019066	0.018571	0.020525	0.013089	0.014857	0.014103	0.026064	0.0052683	0.0015395	0.013149	0.00091106	0.0018027	0.0012374	0.010962	0.0012464	0.0013423	0.0092204	0.0025956	0.0092366	0.0018498	0.0090043	0.0075943	0.00061669	0.00050647	0.0082153	0.0066747	0.05484	0.045154	0.15821	0.1752	0.13609	0.21096	0.13907	0.18066	0.18043	0.1588	0.068898	0.027959	0.05034	0.056802	0.064807	0.0089488	0.010754	0.015821	0.010591	0.0091778	0.012877	0.0067412	0.0067978	0.012782	0.0094096	0.045367	0.050545	0.073749	0.0070016	0.045267	0.030761	0.030805	0.040285	0.053657	0.028574	0.029214	0.039012	0.025112	0.034755	0.02709	0.023215	0.039238	0.050539	0.040402	0.034732	0.067602	0.063537	0.050934	0.058804	0.038313	0.047547	0.14333	0.090753	0.054746	0.079191	0.10644	0.083565	0.062001	0.13567	0.087261	0.078449	0.07528	0.083873	0.092083	0.094977	0.29404	0.15623	0.35343	0.20327	1	0.6973	0.78012	0.54123	0.36681	0.25627	0.78779	0.48947	0.94605	0.58543	0.011638	0.83178	0.47342	0.063439	0.94081	0.62959	0.34976	0.24325	0.86851	0.70353	0.37293	0.20816	0.55052	0.91658
0.093569	0.14379	0.11461	0.11413	0.20592	0.24782	0.13235	0.1638	0.041703	0.03747	0.034156	0.012557	0.0031936	0.018122	0.029913	0.025638	0.028183	0.019748	0.018818	0.012636	0.044605	0.0096045	0.0019766	0.023332	0.00076741	0.00321	0.0017247	0.017397	0.0015541	0.0025689	0.019792	0.0064854	0.020176	0.003064	0.012692	0.0082667	0.00044412	0.00032954	0.016244	0.015505	0.083156	0.076425	0.1765	0.1778	0.19494	0.30178	0.14037	0.14973	0.17808	0.12157	0.13186	0.039175	0.058681	0.072434	0.10038	0.018921	0.011119	0.022224	0.011086	0.025455	0.027441	0.011797	0.016617	0.018272	0.01017	0.06849	0.078072	0.083424	0.010454	0.045693	0.048175	0.042171	0.055414	0.077576	0.049098	0.042725	0.056522	0.036041	0.052042	0.028662	0.031287	0.057458	0.082818	0.053432	0.056634	0.08844	0.062384	0.080371	0.10948	0.047712	0.071469	0.19248	0.13313	0.098793	0.085929	0.12912	0.11207	0.12164	0.17574	0.12319	0.11198	0.088637	0.12234	0.10197	0.1035	0.26318	0.29519	0.26659	0.36346	0.6973	1	0.54505	0.77672	0.26428	0.37342	0.54322	0.7697	0.76677	0.94099	0.056908	0.68802	0.78009	0.12455	0.74556	0.95049	0.24846	0.37177	0.71012	0.94922	0.29248	0.3591	0.65369	0.71302
0.028672	0.042868	0.039362	0.038874	0.060964	0.067424	0.041317	0.045933	0.0077909	0.0063345	0.0045002	0.0055699	0.0023831	0.0039011	0.0070024	0.0066607	0.0073952	0.0045208	0.0068788	0.0066567	0.016913	0.0022768	0.00064335	0.0061377	0.00037547	0.00078279	0.00053669	0.0054904	0.00054767	0.00059733	0.0042662	0.0011816	0.0044187	0.00082994	0.0045457	0.0039205	0.00026492	0.00021665	0.0033488	0.0031936	0.043975	0.03754	0.072843	0.081772	0.063797	0.10064	0.064544	0.086193	0.085164	0.080538	0.03178	0.0069359	0.011881	0.014833	0.014467	0.0040595	0.0058724	0.0087479	0.0057383	0.0055128	0.0077543	0.0029708	0.0030451	0.0071415	0.0051888	0.016943	0.018577	0.023398	0.0035792	0.016987	0.011855	0.010945	0.014295	0.018592	0.01241	0.010518	0.013514	0.0090985	0.013615	0.0089181	0.0084228	0.013999	0.016913	0.014241	0.013994	0.031704	0.033554	0.024416	0.027714	0.018758	0.020567	0.1064	0.080815	0.044017	0.087508	0.088727	0.073006	0.048821	0.10094	0.077453	0.069604	0.062286	0.067197	0.076826	0.071628	0.6665	0.34822	0.73649	0.41202	0.78012	0.54505	1	0.67565	0.76007	0.52317	0.99684	0.62072	0.75271	0.46754	0.01598	0.67626	0.38042	0.094113	0.7583	0.50783	0.73183	0.49803	0.69204	0.54812	0.77424	0.4251	0.42602	0.72996
0.053099	0.0835	0.066835	0.066895	0.11822	0.14136	0.077257	0.094062	0.016198	0.015192	0.013341	0.0063832	0.0016617	0.0064725	0.010545	0.0091548	0.010084	0.0068833	0.0093123	0.0065147	0.030021	0.0044855	0.00094058	0.011311	0.00037473	0.0014946	0.0008106	0.0089127	0.0007425	0.0012291	0.0096052	0.003028	0.0099156	0.0014979	0.0062786	0.0042608	0.0002235	0.00016701	0.0069319	0.0072501	0.071365	0.066037	0.088789	0.090122	0.094657	0.14765	0.071476	0.077244	0.091082	0.062798	0.052049	0.0073321	0.011934	0.016815	0.020572	0.0080857	0.0062974	0.01238	0.0063628	0.013457	0.014821	0.0051957	0.0070199	0.010162	0.0058611	0.021379	0.02441	0.024035	0.0054257	0.01563	0.014372	0.011504	0.015627	0.021835	0.018535	0.011668	0.015734	0.0098977	0.016296	0.0078437	0.0086106	0.016021	0.023833	0.015772	0.015408	0.033903	0.030667	0.030099	0.043002	0.017959	0.021982	0.1285	0.09746	0.06573	0.091533	0.099712	0.081354	0.081482	0.11648	0.090543	0.081986	0.067063	0.080696	0.079009	0.069313	0.55232	0.61373	0.52908	0.71518	0.54123	0.77672	0.67565	1	0.52989	0.76327	0.67033	0.96778	0.57094	0.69787	0.068254	0.50413	0.54457	0.15199	0.56578	0.7214	0.49674	0.75025	0.52237	0.68992	0.57845	0.72785	0.43737	0.52215
0.0074453	0.012314	0.010964	0.010938	0.020117	0.02435	0.01174	0.014213	0.002229	0.0021435	0.001477	0.0015989	0.00061057	0.0012348	0.0016885	0.0016265	0.001743	0.0011646	0.0019286	0.0019051	0.0070398	0.00062547	0.00016651	0.0020065	8.6475e-05	0.00027379	0.00019919	0.0018632	0.00021167	0.00021695	0.0012635	0.00045057	0.0012933	0.00030215	0.0017981	0.001641	8.6566e-05	6.9974e-05	0.00082999	0.0010608	0.021492	0.019177	0.018039	0.022063	0.01547	0.029614	0.017005	0.025552	0.024586	0.026966	0.0098198	0.0011735	0.0018915	0.0026593	0.0023151	0.0013839	0.0022331	0.0032513	0.0022541	0.0020825	0.0028677	0.0010956	0.0010905	0.0029813	0.0022679	0.0041028	0.0044601	0.0045703	0.0011161	0.0038425	0.0028062	0.0024792	0.0032621	0.0039394	0.0033847	0.0023405	0.0030879	0.0021135	0.0034408	0.0019762	0.0019879	0.0031603	0.0038895	0.0034911	0.0031261	0.008855	0.011454	0.0069333	0.008283	0.0053696	0.0051764	0.049654	0.040299	0.021358	0.06066	0.048646	0.034034	0.023291	0.042587	0.037456	0.034232	0.02803	0.032785	0.033626	0.028275	0.91778	0.48951	0.98513	0.53502	0.36681	0.26428	0.76007	0.52989	1	0.68874	0.74242	0.50885	0.36677	0.23341	0.013148	0.35529	0.18027	0.077931	0.38195	0.25625	0.99159	0.66308	0.35621	0.25297	0.97462	0.57365	0.18091	0.35884
0.012847	0.021477	0.016515	0.016487	0.034312	0.045515	0.019429	0.025572	0.0038696	0.0041504	0.0036367	0.0013791	0.00031243	0.0015665	0.0021438	0.0018219	0.0019974	0.0013746	0.0020402	0.001436	0.01007	0.00096873	0.00017727	0.0030032	6.2375e-05	0.00036393	0.00019908	0.0025177	0.00018863	0.00031028	0.002385	0.00084624	0.0025255	0.00037795	0.0019923	0.00139	4.6916e-05	3.442e-05	0.0014107	0.0019811	0.028629	0.028036	0.019303	0.020515	0.020855	0.037938	0.015673	0.018852	0.021679	0.017326	0.014601	0.0012059	0.0017185	0.0026589	0.0030136	0.0021826	0.0017594	0.003575	0.0017974	0.0045473	0.0048243	0.0014041	0.00197	0.0031882	0.0018084	0.0046671	0.005285	0.004223	0.0014447	0.0030579	0.0032261	0.0024328	0.0032693	0.0043737	0.0045421	0.0024692	0.0032703	0.0021352	0.0038473	0.0015057	0.0018645	0.0034101	0.0048252	0.0033831	0.0035727	0.0088295	0.0088461	0.0082252	0.012045	0.0049975	0.0056049	0.054331	0.047132	0.030951	0.055074	0.047697	0.036827	0.037788	0.045993	0.0425	0.038881	0.028126	0.037496	0.032214	0.025825	0.77414	0.85999	0.69046	0.92216	0.25627	0.37342	0.52317	0.76327	0.68874	1	0.50544	0.7796	0.28103	0.34934	0.05762	0.26193	0.26447	0.13274	0.28634	0.35952	0.65675	0.99423	0.26242	0.32262	0.73506	0.96561	0.19449	0.25674
0.030948	0.045702	0.04241	0.041838	0.063006	0.068153	0.044249	0.048094	0.0077859	0.0061484	0.004342	0.0059788	0.0026531	0.0037989	0.007145	0.0067973	0.0075833	0.004559	0.0073474	0.0071422	0.01742	0.0023917	0.00069374	0.0062313	0.00041935	0.00078635	0.00053645	0.0055272	0.0005446	0.00059709	0.0043696	0.0011604	0.0045267	0.00083371	0.0044137	0.0038018	0.00027799	0.00022852	0.003534	0.0031766	0.045889	0.038651	0.078779	0.087386	0.068588	0.10398	0.069528	0.090575	0.089979	0.082419	0.030876	0.0065985	0.011754	0.014749	0.014249	0.0040319	0.0061031	0.0090527	0.0059491	0.0054772	0.0078326	0.0029409	0.0029928	0.0072238	0.0052681	0.016763	0.018399	0.023833	0.0036785	0.01749	0.011599	0.010651	0.014016	0.01842	0.012403	0.010254	0.013219	0.0088225	0.013277	0.0088766	0.0081623	0.013667	0.016691	0.01394	0.013537	0.031445	0.033663	0.023905	0.027103	0.018265	0.01978	0.10561	0.079586	0.042346	0.087098	0.087578	0.072972	0.047197	0.10207	0.07689	0.068758	0.063289	0.065057	0.079399	0.073582	0.64782	0.33346	0.71743	0.39558	0.78779	0.54322	0.99684	0.67033	0.74242	0.50544	1	0.6064	0.74921	0.45881	0.015156	0.66317	0.37254	0.088643	0.75084	0.50022	0.71235	0.4789	0.68472	0.54616	0.75904	0.40794	0.42461	0.72539
0.041379	0.068031	0.052084	0.051975	0.1072	0.14067	0.061496	0.081591	0.017599	0.017978	0.01646	0.0049468	0.0010935	0.0075122	0.010508	0.0088491	0.0096291	0.0069493	0.0075308	0.0050257	0.027425	0.0038344	0.00070153	0.010984	0.00023973	0.001455	0.00078756	0.0086273	0.0007242	0.0012061	0.0089534	0.0033245	0.0093039	0.0014278	0.0068139	0.0045046	0.00017089	0.00012415	0.0060364	0.0076419	0.060839	0.059326	0.067341	0.070749	0.075816	0.13358	0.054895	0.062739	0.074053	0.05575	0.061062	0.0095261	0.013261	0.01839	0.023474	0.0090147	0.005583	0.011525	0.0056441	0.015157	0.015608	0.0056842	0.0082875	0.010243	0.0056194	0.024146	0.027389	0.023768	0.0049061	0.014824	0.016957	0.013779	0.018184	0.02447	0.020121	0.01398	0.018558	0.012074	0.019216	0.0086749	0.010498	0.018981	0.027401	0.018327	0.019384	0.036705	0.030116	0.034738	0.049961	0.020452	0.027212	0.1339	0.10379	0.075498	0.087918	0.10323	0.082276	0.092614	0.11417	0.093624	0.08613	0.062345	0.090638	0.069899	0.063394	0.55202	0.67419	0.51971	0.76429	0.48947	0.7697	0.62072	0.96778	0.50885	0.7796	0.6064	1	0.55683	0.74623	0.084061	0.52342	0.59513	0.17485	0.55488	0.75318	0.48578	0.78508	0.52827	0.69515	0.55363	0.77531	0.44298	0.51482
